ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Protein_name	ec_number
Chassy_YL_F_502	YALI1_F13339g	YALI0F09746g	Q6C292	similar to uniprot|P24583 Saccharomyces cerevisiae YBL105c PKC1 ser/thr protein kinase I2	2.7.11.13
Chassy_YL_C_334	YALI1_C09380g	YALI0C06996g	Q6CCS2	"similar to uniprot|P40506 Saccharomyces cerevisiae YIL083C CAB2 Probable phosphopantothenoylcysteine synthetase, which catalyzes the second step of coenzyme A biosynthesis from pantothenate I2"	
Chassy_YL_B_270	YALI1_B06809g	YALI0B04906g	Q6CFQ1	"uniprot|Q6CFQ1 Yarrowia lipolytica YALI0B04906g ACD4 Acyl CoA dehydrogenase, putative I2"	
Chassy_YL_D_714	YALI1_D17899g	YALI0D14652g	Q6C931	similar to uniprot|P32558 Saccharomyces cerevisiae YGL207w SPT16 general chromatin factor I2	
Chassy_YL_B_461	YALI1_B12010g	YALI0B08943g	Q6CFA0	"similar to uniprot|Q12109 Saccharomyces cerevisiae YOL097C WRS1 Cytoplasmic tryptophanyl-tRNA synthetase, aminoacylates tryptophanyl-tRNA I2"	
Chassy_YL_C_473	YALI1_C13522g	YALI0C09735g	Q6CCF9	similar to uniprot|P40185 Saccharomyces cerevisiae YIL051C MMF1 (ohnolog of YER057C) Mitochondrial protein involved in maintenance of the mitochondrial genome I2	
Chassy_YL_E_1470	YALI1_E36404g	YALI0E30943g	Q6C400	similar to uniprot|O94363 Schizosaccharomyces pombe SPBC428.16C GTP-binding protein Rheb homolog I2	
Chassy_YL_E_925	YALI1_E23348g	YALI0E19514g	Q6C5B3	weakly similar to uniprot|P25644 Saccharomyces cerevisiae YCR077c (PAT1) topoisomerase II-associated protein I2	
Chassy_YL_D_30	YALI1_D00747g	YALI0D00693g	Q6CAR0	similar to uniprot|P38682 Saccharomyces cerevisiae YER122c GLO3 zinc finger protein I2	
Chassy_YL_D_1357	YALI1_D35809g	YALI0D27192g	Q6C7L1	similar to uniprot|P38817 Saccharomyces cerevisiae YHR108W GGA2 (ohnolog of YDR358W) Golgi-localized protein with homology to gamma-adaptin I2	
Chassy_YL_D_1016	YALI1_D26114g	YALI0D20570g	Q6C8D4	"highly similar to uniprot|P39077 Saccharomyces cerevisiae YJL014w CCT3 chaperonin of the TCP1 ring complex, cytosolic I2"	
Chassy_YL_E_1318	YALI1_E32754g	YALI0E27764g	Q6C4D1	similar to uniprot|Q05892 Saccharomyces cerevisiae YLR290c I2	
Chassy_YL_B_411	YALI1_B10607g	YALI0B08118g	Q6CFD4	weakly similar to uniprot|C4R5M6 Komagataella pastoris hypothetical protein I2	
Chassy_YL_D_249	YALI1_D06700g	YALI0D05159g	Q6CA79	"similar to uniprot|P38174 Saccharomyces cerevisiae YBL091c MAP2 methionine aminopeptidase, isoform 2 I2"	3.4.11.18
Chassy_YL_F_739	YALI1_F18920g	YALI0F14047g	Q6C1R7	similar to uniprot|P50867 Emericella nidulans Cysteine synthase I2	
Chassy_YL_E_1211	YALI1_E30014g	YALI0E25069g	Q6C4N2	similar to uniprot|P39109 Saccharomyces cerevisiae YDR135c YCF1 Metal resistance protein I2	
Chassy_YL_E_673	YALI1_E17258g	YALI0E14234g	Q6C5X7	similar to uniprot|P32386 Saccharomyces cerevisiae BAT1 YBT1 YLL048C (ohnolog of YHL035C) Transporter of the ATP-binding cassette (ABC) family involved in bile acid transport I2	
Chassy_YL_F_1156	YALI1_F29876g	YALI0F22671g	Q6C0Q2	similar to uniprot|O94513 Schizosaccharomyces pombe Eukaryotic translation initiation factor 3 subunit 6 (eIF- 3 p48) I2	
Chassy_YL_D_536	YALI1_D13545g	YALI0D10835g	Q6C9J0	some similarities with uniprot|Q8NKB5 Aspergillus oryzae Secreted aspartic protease I2	
Chassy_YL_B_742	YALI1_B19668g	YALI0B14971g	Q6CEK4	weakly similar to uniprot|O42854 Schizosaccharomyces pombe Hypothetical 170.5 kDa protein I2	
Chassy_YL_F_211	YALI1_F06035g	YALI0F04037g	Q6C2Y7	some similarities with uniprot|P38934 Saccharomyces cerevisiae YOR198c BFR1 maintenance of normal ploidy I2	
Chassy_YL_D_712	YALI1_D17885g	YALI0D14630g	Q6C932	similar to uniprot|P51996 Saccharomyces cerevisiae YGL210W (ohnolog of YER031C) YPT32 small GTP-binding protein essential for Golgi function I2	
Chassy_YL_B_1118	YALI1_B29867g	YALI0B22902g	Q6CDM0	similar to uniprot|Q05979 Saccharomyces cerevisiae YLR231c Probable kynureninase I2	3.7.1.3
Chassy_YL_F_431	YALI1_F11787g	YALI0F08393g	Q6C2F3	similar to uniprot|Q02642 Saccharomyces cerevisiae YPL037C (ohnolog of YDR252W) DNA-binding enhancer protein I2	
Chassy_YL_A_873	YALI1_A21775g	YALI0A20746g	Q6CGB1	"highly similar to uniprot|P0CX30 Saccharomyces cerevisiae YPR132W RPS23B (ohnolog of YGR118W) Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit, required for translational accuracy I2"	
Chassy_YL_B_173	YALI1_B04540g	YALI0B03080g	W0TYP4	weakly similar to uniprot|P53889 Saccharomyces cerevisiae YNL168C FMP41 Uncharacterized mitochondrial hydrolase I2	
Chassy_YL_C_1054	YALI1_C29052g	YALI0C20999g	Q6CB92	highly similar to uniprot|P42943 Saccharomyces cerevisiae YJL111w CCT7 component of chaperonin-containing T-complex I2	
Chassy_YL_D_723	YALI1_D18130g	YALI0D14894g	Q6C924	similar to uniprot|P05150 Saccharomyces cerevisiae YJL088w ARG3 ornithine carbamoyltransferase I2	
Chassy_YL_D_1129	YALI1_D29335g	YALI0D22803g	Q6C848	similar to uniprot|P40024 Saccharomyces cerevisiae YER036C ARB1 ATPase of the ATP-binding cassette (ABC) family involved in 40S and 60S ribosome biogenesis I2	
Chassy_YL_C_9	YALI1_C00230g	YALI0C00209g	Q6CDI7	"uniprot|Q6CDI7 Yarrowia lipolytica YALI0C00209g SCT1 Glycerol-3-phosphate O-acyltransferase, putative I2"	
Chassy_YL_C_1034	YALI1_C28479g	YALI0C20405g	Q6CBB1	similar to uniprot|P10768 Homo sapiens Esterase D I2	3.1.2.12
Chassy_YL_E_636	YALI1_E16493g	YALI0E13508g	Q6C608	similar to uniprot|P25294 Saccharomyces cerevisiae YNL007c SIS1 heat shock protein I2	
Chassy_YL_D_563	YALI1_D14300g	YALI0D11418g	Q6C9G4	similar to uniprot|P33299 Saccharomyces cerevisiae YKL145W RPT1 One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates I2	
Chassy_YL_B_609	YALI1_B16022g	YALI0B12188g	Q6CEX3	weakly similar to uniprot|P12866 Saccharomyces cerevisiae YKL209c STE6 ATP-binding cassette transporter protein I2	
Chassy_YL_A_453	YALI1_A11439g	YALI0A11473g	Q6CH81	weakly similar to uniprot|P12866 Saccharomyces cerevisiae YKL209c STE6 ATP-binding cassette transporter protein I2	
Chassy_YL_F_1038	YALI1_F26793g	YALI0F20174g	Q6C111	similar to uniprot|Q9Y8G1 Emericella nidulans Multidrug resistance protein MDR (ABC-transporter) I2	
Chassy_YL_D_929	YALI1_D23995g	YALI0D18920g	Q6C8K4	weakly similar to uniprot|P28272 Saccharomyces cerevisiae YKL216w URA1 dihydroorotate dehydrogenase I2	1.3.5.2
Chassy_YL_E_1608	YALI1_E39676g	YALI0E33495g	Q6C3M9	highly similar to uniprot|Q870U4 Neurospora crassa B11H7.020 Probable arsenite translocating ATPase I2	3.6.-.-
Chassy_YL_B_886	YALI1_B23373g	YALI0B18062g	Q6CE71	similar to uniprot|P35189 Saccharomyces cerevisiae YPL129w ANC1 TFIIF subunit (transcription initiation factor) I2	
Chassy_YL_E_340	YALI1_E08709g	YALI0E07315g	Q6C6Q2	similar to uniprot|P39994 Saccharomyces cerevisiae YEL020c I2	
Chassy_YL_E_1288	YALI1_E32033g	YALI0E27071g	Q6C4G1	similar to uniprot|P35691 Saccharomyces cerevisiae YKL056c strong similarity to human IgE-dependent histamine- releasing factor I2	
Chassy_YL_C_487	YALI1_C13890g	YALI0C09988g	Q6CCE8	similar to uniprot|P18253 Schizosaccharomyces pombe Peptidyl-prolyl cis-trans isomerase I2	5.2.1.8
Chassy_YL_F_977	YALI1_F25182g		Q6C163	No description in CLIB122 I2	
Chassy_YL_E_1628	YALI1_E40282g	YALI0E33935g	Q6C3L1	weakly similar to uniprot|C4R5L1 Komagataella pastoris hypothetical protein I2	
Chassy_YL_C_284	YALI1_C07770g	YALI0C06039g	Q6CCW2	similar to uniprot|P21243 Saccharomyces cerevisiae YGL011c SCL1 20S proteasome subunit YC7ALPHA/Y8 I2	3.4.25.1
Chassy_YL_F_833	YALI1_F21482g	YALI0F16005g	Q6C1I3	similar to uniprot|Q7S9Y9 Neurospora crassa NCU07929.1 hypothetical protein I2	
Chassy_YL_E_282	YALI1_E07099g	YALI0E05907g	Q6C6V6	weakly similar to uniprot|Q9P5J4 Neurospora crassa B23L21.350 I2	
Chassy_YL_C_412	YALI1_C11862g	YALI0C08635g	Q6CCK5	similar to uniprot|P87216 Schizosaccharomyces pombe VIP1 protein (P53 antigen homolog) I2	
Chassy_YL_C_180	YALI1_C05125g	YALI0C03850g	Q6CD46	"weakly similar to uniprot|P14907 Saccharomyces cerevisiae YJL041W NSP1 Essential component of the nuclear pore complex, which mediates nuclear import and export I2"	
Chassy_YL_E_1365	YALI1_E34028g	YALI0E28721g	Q6C492	weakly similar to uniprot|A2QGN2 Aspergillus niger ssDNA binding protein I2	
Chassy_YL_D_637	YALI1_D16144g	YALI0D13002g		similar to uniprot|O88068 Streptomyces coelicolor Putative dehydrogenase I2	
Chassy_YL_F_16	YALI1_F00472g	YALI0F00396g	Q6C3E5	similar to uniprot|Q10740 Saccharomyces cerevisiae YNL045w I2	3.3.2.6
Chassy_YL_C_784	YALI1_C21487g	YALI0C15224g	Q6CBV3	highly similar to uniprot|P36421 Saccharomyces cerevisiae YGR185C TYS1 Cytoplasmic tyrosyl-tRNA synthetase I2	6.1.1.1
Chassy_YL_A_259	YALI1_A06453g	YALI0A06787g	Q6CHP1	similar to uniprot|P38286 Saccharomyces cerevisiae YBR159W Microsomal beta-keto-reductase I2	1.1.1.330
Chassy_YL_E_134	YALI1_E03439g	YALI0E02794g	Q6C788	highly similar to uniprot|P32379 Saccharomyces cerevisiae YGR253c PUP2 20S proteasome subunit(alpha5) I2	3.4.25.1
Chassy_YL_A_423	YALI1_A10619g	YALI0A10615g	Q6CHB1	similar to uniprot|P39925 Saccharomyces cerevisiae YER017c AFG3 protease of the SEC18/CDC48/PAS1 family of ATPases (AAA) I2	
Chassy_YL_B_152	YALI1_B03979g	YALI0B02574g	Q6CFY2	"similar to uniprot|P39925 Saccharomyces cerevisiae YER017C AFG3 Component, with Yta12p, of the mitochondrial inner membrane m-AAA protease that mediates degradation of misfolded or unassembled proteins and is also required for correct assembly of mitochondrial enzyme complexes I2"	
Chassy_YL_D_885	YALI1_D22704g	YALI0D18150g	Q6C8P0	"weakly similar to uniprot|P36516 Saccharomyces cerevisiae YMR024w MRPL3 ribosomal protein of the large subunit, mitochondrial I2"	
Chassy_YL_E_265	YALI1_E06583g	YALI0E05621g	Q6C6W9	similar to uniprot|Q9URW6 Schizosaccharomyces pombe SPAPJ696.02 SH3 domain protein I2	
Chassy_YL_C_328	YALI1_C09200g	YALI0C06864g	Q6CCS8	weakly similar to uniprot|Q6BLL1 Debaryomyces hansenii DEHA2F12606g I2	
Chassy_YL_C_944	YALI1_C26138g	YALI0C18997g	Q6CBG8	weakly similar to uniprot|P38687 Saccharomyces cerevisiae YPL243w SRP68 signal recognition particle protein I2	
Chassy_YL_C_592	YALI1_C16485g	YALI0C11803g	Q6CC75	similar to uniprot|P00817 Saccharomyces cerevisiae YBR011c Inorganic pyrophosphatase I2	
Chassy_YL_C_1002	YALI1_C27579g	YALI0C19668g		similar to uniprot|Q12335 Saccharomyces cerevisiae YDR032C (ohnolog of YBR052C) PST2 Protein with similarity to a family of flavodoxin-like proteins I2	
Chassy_YL_F_55	YALI1_F01897g	YALI0F01166g	Q6C3B0	weakly similar to uniprot|M2S9F3 Bipolaris sorokiniana hypothetical protein COCSADRAFT_164759 I2	3.6.5.-
Chassy_YL_D_549	YALI1_D13963g	YALI0D11110g	Q6C9H7	similar to uniprot|P00937 Saccharomyces cerevisiae YKL211C TRP3 Bifunctional enzyme exhibiting both indole-3- glycerol-phosphate synthase and anthranilate synthase activities I2	
Chassy_YL_E_1123	YALI1_E27871g	YALI0E23562g	Q6C4U7	"highly similar to uniprot|P14120 Saccharomyces cerevisiae YGL030W RPL30 Protein component of the large (60S) ribosomal subunit, has similarity to rat L30 ribosomal protein I2"	
Chassy_YL_D_1307	YALI1_D34529g	YALI0D26147g	Q6C7R0	similar to uniprot|Q9C2K1 Neurospora crassa ARALAR1 Probable mitochondrial carrier protein I2	
Chassy_YL_D_361	YALI1_D09356g	YALI0D07326g	Q6C9Y6	"highly similar to uniprot|P25039 Saccharomyces cerevisiae YLR069c MEF1 translation elongation factor G, mitochondrial I2"	
Chassy_YL_D_100	YALI1_D02444g	YALI0D02167g	Q6CAJ7	some similarities with uniprot|P38113 Saccharomyces cerevisiae YBR145W (ohnolog of YOL086C) ADH5 alcohol dehydrogenase V I2	
Chassy_YL_E_1514	YALI1_E37455g	YALI0E31691g	Q6C3W3	weakly similar to uniprot|P35192 Saccharomyces cerevisiae YMR021c MAC1 metal binding activator I2	
Chassy_YL_B_21	YALI1_B00578g	YALI0B00572g	Q6CG63	"similar to uniprot|P53128 Saccharomyces cerevisiae YGL125W MET13 Major isozyme of methylenetetrahydrofolate reductase, catalyzes the reduction of 5,10- methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway I2"	1.5.1.20
Chassy_YL_D_979	YALI1_D25216g	YALI0D19910g	Q6C8G3	similar to uniprot|Q08723 Saccharomyces cerevisiae YOR261c RPN8 26S proteasome regulatory subunit I2	
Chassy_YL_D_459	YALI1_D11686g	YALI0D09229g	Q6C9Q2	weakly similar to uniprot|P36136 Saccharomyces cerevisiae YKR043c possible phosphoglycerate mutase I2	
Chassy_YL_D_369	YALI1_D09504g	YALI0D07436g	Q6C9Y1	similar to uniprot|P38431 Saccharomyces cerevisiae YPR041w TIF5 translation initiation factor eIF5 I2	
Chassy_YL_B_293	YALI1_B07444g	YALI0B05456g	Q6CFN2	"uniprot|Q6CFN2 Yarrowia lipolytica YALI0B05456g FAT3 Peroxisomal protein that binds AMP and mRNA, putative I2"	
Chassy_YL_A_119	YALI1_A03183g	YALI0A02695g	Q6CI08	"similar to uniprot|P40217 Saccharomyces cerevisiae YMR146c TIF34 translation initiation factor eIF3, p39 subunit I2"	
Chassy_YL_E_286	YALI1_E07234g	YALI0E05995g	Q6C6V2	uniprot|Q6C6V2 Yarrowia lipolytica YALI0E05995g LIP20 Carboxylesterase/lipase type B I2	3.1.1.-
Chassy_YL_B_598	YALI1_B15733g	YALI0B11913g	B5FVB3	"similar to uniprot|P81451 Saccharomyces cerevisiae YOL077w-a ATP19, Subunit K of mitochondrial ATP Synthase I2"	
Chassy_YL_D_166	YALI1_D04331g	YALI0D03399g	Q6CAE9	similar to uniprot|Q91YE4 Mus musculus PAF67 67 kDa polymerase-associated factor I2	
Chassy_YL_B_529	YALI1_B14121g			No description in CLIB122 I2	
Chassy_YL_F_1103	YALI1_F28485g	YALI0F21527g	P41923	uniprot|P41923 Yarrowia lipolytica YALI0F21527g URA5 Orotate phosphoribosyltransferase I2	2.4.2.10
Chassy_YL_E_111	YALI1_E02832g	YALI0E02244g	Q6C7B1	similar to uniprot|Q03262 Saccharomyces cerevisiae YMR278w I2	
Chassy_YL_E_106	YALI1_E02648g	YALI0E02134g	Q6C7B6	"similar to uniprot|P48510 Saccharomyces cerevisiae YMR276w DSK2 ubiquitin-like protein, possible transmembrane segment I2"	
Chassy_YL_C_1180	YALI1_C32223g	YALI0C23379g	B5FVD6	similar to uniprot|Q8TGE9 Aspergillus fumigatus (Sartorya fumigata) Hypothetical protein AfA14E5.29b I2	
Chassy_YL_D_1369	YALI1_D36161g			No description in CLIB122 I2	
Chassy_YL_E_65	YALI1_E01793g	YALI0E01254g	Q6C7F4	similar to uniprot|P07172 Saccharomyces cerevisiae YIL116w HIS5 histidinol-phosphate aminotransferase I2	
Chassy_YL_C_1044	YALI1_C28706g	YALI0C20735g	Q6CBA2	"similar to uniprot|P13517 Saccharomyces cerevisiae YIL034c CAP2 F-actin capping protein, beta subunit I2"	
Chassy_YL_F_1125	YALI1_F29078g	YALI0F21967g	Q6C0T2	similar to uniprot|P39986 Saccharomyces cerevisiae YEL031w SPF1 P-type ATPase I2	3.6.3.-
Chassy_YL_E_1501	YALI1_E37095g	YALI0E31493g	Q6C3X4	weakly similar to uniprot|Q9C280 Neurospora crassa Conserved hypothetical protein I2	
Chassy_YL_F_19	YALI1_F00616g	YALI0F00462g	Q6C3E2	similar to uniprot|O43315 Homo sapiens Aquaporin 9 (Small solute channel 1) I2	
Chassy_YL_A_880	YALI1_A21919g	YALI0A20867g	B5RSK4	similar to uniprot|Q12159 Saccharomyces cerevisiae YDR381w YRA1 RNA annealing protein I2	
Chassy_YL_A_128	YALI1_A03396g	YALI0A02981g	Q6CHZ9	weakly similar to uniprot|Q9C232 Neurospora crassa Conserved hypothetical protein I2	
Chassy_YL_E_115	YALI1_E02948g	YALI0E02332g	Q6C7A7	similar to uniprot|Q08773 Saccharomyces cerevisiae YOR304w ISW2 ATP-dependent DNA translocase involved in chromatin remodeling I2	
Chassy_YL_D_280	YALI1_D07427g	YALI0D05775g	Q6CA54	similar to uniprot|Q08773 Saccharomyces cerevisiae YOR304w ISW2 I2	
Chassy_YL_E_1562	YALI1_E38526g	YALI0E32505g	Q6C3S4	similar to uniprot|P30657 Saccharomyces cerevisiae YFR050c PRE4 Proteasome component I2	3.4.25.1
Chassy_YL_B_298	YALI1_B07598g	YALI0B05566g	Q6CFM7	some similarities with uniprot|Q12236 Saccharomyces cerevisiae YOL100W (ohnolog of YDR490C) PKH2 related to ser/thr protein kinases I2	
Chassy_YL_D_24	YALI1_D00581g	YALI0D00583g	Q6CAR5	"highly similar to uniprot|P32610 Saccharomyces cerevisiae YEL051w VMA8 H+-ATPsynthase V1 domain 32 KD subunit, vacuolar I2"	
Chassy_YL_D_1265	YALI1_D33418g	YALI0D25190g	Q6C7U8	highly similar to uniprot|P17157 Saccharomyces cerevisiae YPL031c PHO85 I2	2.7.11.22
Chassy_YL_B_542	YALI1_B14418g	YALI0B10758g	Q6CF29	highly similar to uniprot|P43063 Candida albicans cell division control protein 28 I2	
Chassy_YL_E_1564	YALI1_E38593g			No description in CLIB122 I2	
Chassy_YL_B_610	YALI1_B16068g	YALI0B12210g	Q6CEX2	similar to uniprot|P41391 Schizosaccharomyces pombe Ran GTPase activating protein 1 (Protein rna1) I2	
Chassy_YL_E_635	YALI1_E16451g	YALI0E13486g	Q6C609	highly similar to uniprot|O13473 Kluyveromyces lactis CBF5 Centromere/microtubule binding protein I2	
Chassy_YL_F_210	YALI1_F06018g	YALI0F04015g	Q6C2Y8	similar to uniprot|P15496 Saccharomyces cerevisiae YPL117c IDI1 isopentenyl-diphosphate delta-isomerase I2	
Chassy_YL_D_365	YALI1_D09420g	YALI0D07370g	Q6C9Y4	similar to uniprot|P07258 Saccharomyces cerevisiae CPA1 YOR303W Small subunit of carbamoyl phosphate synthetase I2	6.3.5.5
Chassy_YL_A_718	YALI1_A17957g	YALI0A17831g	Q6CGN5	similar to uniprot|C5M7T4 Candida tropicalis predicted protein I2	
Chassy_YL_B_18	YALI1_B00448g	YALI0B00462g	Q6CG66	similar to uniprot|Q9UHK6 Homo sapiens Alpha- methylacyl-CoA racemase (2-methylacyl-CoA racemase) I2	
Chassy_YL_A_514	YALI1_A13100g	YALI0A13101g	Q6CH33	weakly similar to uniprot|P34160 Saccharomyces cerevisiae YMR125w GCR3 large subunit of the nuclear cap- binding protein complex CBC I2	
Chassy_YL_E_1208	YALI1_E29930g			No description in CLIB122 I2	
Chassy_YL_C_804	YALI1_C21946g	YALI0C15488g	Q6CBU1	similar to uniprot|P36035 Saccharomyces cerevisiae YKL217w JEN1 carboxylic acid transporter protein I2	
Chassy_YL_C_278	YALI1_C07638g	YALI0C05951g	Q6CCW6	uniprot|Q6CCW6 Yarrowia lipolytica YALI0C05951g OLE1 Delta-9 fatty acid desaturase I2	1.14.19.1
Chassy_YL_D_505	YALI1_D12832g	YALI0D10131g	Q6C9L5	"uniprot|Q6C9L5 Yarrowia lipolytica YALI0D10131g PDC1 Pyruvate decarboxylase, putative I2"	
'Chassy_YL_E_1389	YALI1_E34525g	YALI0E29249g	Q6C470	similar to uniprot|P18759 Saccharomyces cerevisiae YBR080C SEC18 ATPase required for the release of Sec17p during the ''priming'' step in homotypic vacuole fusion and for ER to Golgi transport' I2	
Chassy_YL_C_306	YALI1_C08548g	YALI0C06446g	Q6CCU5	"uniprot|Q6CCU5 Yarrowia lipolytica YALI0C06446g DLD2 Lactate dehydrogenase, putative I2"	
Chassy_YL_A_730	YALI1_A18273g	YALI0A17985g	Q6CGM8	"uniprot|Q6CGM8 Yarrowia lipolytica YALI0A17985g SEC63 ER protein-translocation complex subunit, putative I2"	
Chassy_YL_E_259	YALI1_E06406g	YALI0E05511g	Q6C6X4	weakly similar to uniprot|C4R2F6 Komagataella pastoris hypothetical protein I2	
Chassy_YL_F_516	YALI1_F13602g	YALI0F10076g	Q6C279	"similar to uniprot|P31334 Saccharomyces cerevisiae YGR220c MRPL9 ribosomal protein of the large subunit, mitochondrial I2"	
Chassy_YL_E_1663	YALI1_E41185g	YALI0E34687g	Q6C3H9	"similar to uniprot|P53250 Saccharomyces cerevisiae YGR080w TWF1 twinfilin, an actin monomer sequestering protein I2"	
Chassy_YL_D_179	YALI1_D04680g	YALI0D03718g	Q6CAD6	"highly similar to uniprot|P08518 Saccharomyces cerevisiae YOR151c RPB2 DNA-directed RNA polymerase II, 140 kDa chain I2"	2.7.7.6
Chassy_YL_E_1662	YALI1_E41148g	YALI0E34672g	Q6C3I0	"uniprot|Q6C3I0 Yarrowia lipolytica YALI0E34672g ACR1 Succinate-fumarate transporter, putative I2"	
Chassy_YL_F_128	YALI1_F03855g	YALI0F02585g	Q6C352	similar to uniprot|P40327 Saccharomyces cerevisiae YDL007w YTA5 26S proteasome regulatory subunit I2	
Chassy_YL_B_1141	YALI1_B30275g	YALI0B23430g	Q6CDJ6	weakly similar to uniprot|P31225 Candida albicans Corticosteroid-binding protein I2	
Chassy_YL_B_484	YALI1_B12691g	YALI0B09471g	Q6CF81	similar to uniprot|O60121 Schizosaccharomyces pombe Stomatin family protein I2	
Chassy_YL_F_322	YALI1_F09177g	YALI0F06116g	Q6C2P8	similar to uniprot|P32864 Saccharomyces cerevisiae YOR370c MRS6 Rab escort protein I2	
Chassy_YL_E_1632	YALI1_E40361g	YALI0E34037g	Q6C3K7	similar to uniprot|P00128 Saccharomyces cerevisiae YDR529c QCR7 ubiquinol--cytochrome-c reductase subunit 7 I2	
Chassy_YL_D_868	YALI1_D22237g	YALI0D17930g	Q6C8Q1	highly similar to uniprot|P28777 Saccharomyces cerevisiae YGL148w ARO2 chorismate synthase I2	4.2.3.5
Chassy_YL_C_898	YALI1_C25029g	YALI0C17831g	Q6CBL1	similar to uniprot|Q08220 Saccharomyces cerevisiae YOL049w GSH2 Glutathione synthetase I2	6.3.2.3
Chassy_YL_E_283	YALI1_E07121g	YALI0E05929g	Q6C6V5	similar to uniprot|P46971 Saccharomyces cerevisiae YJR143c PMT4 dolichyl-phosphate-mannose--protein O- mannosyl transferase I2	
Chassy_YL_D_316	YALI1_D08360g	YALI0D06523g	Q6CA23	highly similar to uniprot|P23724 Saccharomyces cerevisiae YBL041w PRE7 20S proteasome subunit(beta6) I2	
Chassy_YL_D_1127	YALI1_D29237g	YALI0D22748g	Q6C849	weakly similar to uniprot|O42947 Schizosaccharomyces pombe Hypothetical protein I2	
Chassy_YL_E_1283	YALI1_E31897g	YALI0E26961g	Q6C4G6	highly similar to uniprot|P02557 Saccharomyces cerevisiae YFL037w TUB2 beta-tubulin I2	
Chassy_YL_A_65	YALI1_A01824g	YALI0A01419g	Q6CI60	uniprot|Q6CI60 Yarrowia lipolytica YALI0A01419g NB4M Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I) I2	
Chassy_YL_E_884	YALI1_E22303g	YALI0E18634g	Q6C5F0	uniprot|Q6C5F0 Yarrowia lipolytica YALI0E18634g MAE1 Malic enzyme I2	
Chassy_YL_F_1007	YALI1_F25924g	YALI0F19470g	Q6C140	similar to uniprot|P16622 Saccharomyces cerevisiae YOR176w HEM15 ferrochelatase precursor I2	4.99.1.1
Chassy_YL_B_1021	YALI1_B27254g	YALI0B20856g	Q6CDV7	similar to uniprot|Q6BVY9 Debaryomyces hansenii DEHA2B15642p I2	
Chassy_YL_E_822	YALI1_E20923g	YALI0E17655g	Q6C5J1	some similarities with uniprot|Q8X0B4 Neurospora crassa Related to hormone-sensitive lipase I2	
Chassy_YL_E_1547	YALI1_E38178g	YALI0E32208g	B5FVG4	similar to uniprot|P05749 Saccharomyces cerevisiae YLR061W RPL22A (ohnolog of YFL034C-A) Protein component of the large (60S) ribosomal subunit I2	
Chassy_YL_E_899	YALI1_E22736g	YALI0E18964g	Q6C5D5	"uniprot|Q6C5D5 Yarrowia lipolytica YALI0E18964g SLC1 Fatty acyltransferase, putative I2"	2.3.1.51
Chassy_YL_D_1051	YALI1_D26993g	YALI0D21362g	Q6C8A4	similar to uniprot|P32913 Saccharomyces cerevisiae YOR132w VPS17 vacuolar protein sorting-associated protein singleton I2	
Chassy_YL_D_414	YALI1_D10693g	YALI0D08338g	Q6C9U3	similar to uniprot|O59907 Neurospora crassa Annexin XIV I2	
