ChassyID	NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	Standard_A	Standard_B	Standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
Chassy_KM_4095	KMXK_0F04410	W0TJU9	KLMA_80118	629.9573445	999	629.9573445	38.81071706	250.1886432	62.09573445	250.1886432	250.1886432	250.1886432	1583.893192	629.9573445	629.9573445	 Histone H4 - HHF1	
Chassy_KM_1308	KMXK_0B04900	W0T813	KLMA_20478	6.19685673	3.641588834	5.449466771	1.404099184	1.15443469	1.993577295	1.404099184	2.340484984	3.641588834	3.641588834	5.449466771	4.779692884	 Centromere/microtubule-binding protein CBF5 - CBF5	
Chassy_KM_4337	KMXK_0G01070	W0TGD1	KLMA_80099	11.58925412	3.466835922	4.623413252	1.511886432	0.77827941	0.584893192	2.548133892	3.466835922	2.548133892	10.22018454	6.079457844	4.623413252	 Chorismate synthase - ARO2	4.2.3.5
Chassy_KM_403	KMXK_0A04130	W0T5E8	KLMA_10424	1.448436747	6.742636827	5.812920691	1.782559402	1.448436747	0.895735652	7.799225436	4.274997064	4.274997064	4.994842503	7.799225436	10.36463666	 Glucose-signaling factor 2 - GSF2	
Chassy_KM_64	KMXK_0A00740	W0T470	KLMA_10765	16.7827941	13.67799268	16.7827941	3.641588834	7.254041853	3.641588834	16.7827941	13.67799268	16.7827941	11.11527659	13.67799268	13.67799268	 ATP synthase subunit 4 - ATP4	
Chassy_KM_672	KMXK_0A06820	W0T339	KLMA_10173	2.383855153	7.733261624	4.817091329	6.626985859	2.87467512	4.817091329	7.733261624	5.660846291	2.87467512	5.660846291	5.660846291	2.87467512	 Actin-related protein 2 - ARP2	
Chassy_KM_4952	KMXK_0H02970			11.32846739	22.101297	14.19911083	9	14.19911083	9	9	17.73817423	9	27.48035868	22.101297	27.48035868	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_3698	KMXK_0F00440	W0TI75	KLMA_60523	0.941491946	0.795714494	0.795714494	0.21547425	0.366448349	0.420830833	0.726983291	0.726983291	0.536174947	1.09910372	0.941491946	0.726983291	 Coatomer subunit alpha - COP1	
Chassy_KM_1166	KMXK_0B03480	W0T7N1	KLMA_20333	0.55051578	1.404099184	0.930697729	516.9474679	0.389495494	0.245197085	0.930697729	0.730195739	0.730195739	6.19685673	1.404099184	4.779692884	 Galactokinase - GAL1	
Chassy_KM_4751	KMXK_0H00960	W0TE80	KLMA_70099	0.389495494	0.930697729	0.730195739	0.827699369	0.930697729	1.275845926	1.15443469	1.039500469	0.637893707	0.827699369	1.15443469	0.637893707	 EH domain-containing and endocytosis protein 1 - EDE1	
Chassy_KM_4642	KMXK_0G04120	W0TKL8	KLMA_80408	10.93776642	23.24462017	13.2510267	10.93776642	4.878016072	2.455107295	16.0125428	10.93776642	10.93776642	7.376776401	4.878016072	2.455107295	" Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial - SDH2"	1.3.5.1
Chassy_KM_440	KMXK_0A04500			9	9	52.36699231	1.848035868	4.336699231	1.848035868	17.73817423	14.19911083	52.36699231	42.28761281	22.101297	17.73817423	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_107	KMXK_0A01170	W0T4N4	KLMA_10723	315.227766	236.1373706	99	4.623413252	6.498942093	3.216965034	30.6227766	30.6227766	41.16965034	99	236.1373706	9	" Cytochrome b-c1 complex subunit Rieske, mitochondrial - RIP1"	1.10.2.2
Chassy_KM_280	KMXK_0A02900	W0T5T0	KLMA_10549	0.863246312	1.543345761	1.110203429	0.645190588	0.863246312	0.982883949	1.245697996	2.26222201	1.110203429	1.245697996	1.880444153	0.982883949	" 1,4-alpha-glucan-branching enzyme - GLC3"	
Chassy_KM_391	KMXK_0A04010	W0T5F9	KLMA_10434	3.641588834	3.641588834	4.179474679	1.682695795	0	1.15443469	6.19685673	2.340484984	4.779692884	2.72759372	5.449466771	2.340484984	 Asparaginyl-tRNA synthetase - DED81	
Chassy_KM_3673	KMXK_0F00190	W0TES3	KLMA_60549	145.7799268	214.443469	145.7799268	67.12920691	20.5443469	30.6227766	680.2920691	99	1466.799268	67.12920691	67.12920691	67.12920691	 Protoplast secreted protein 2 - PST2	
Chassy_KM_1329	KMXK_0B05110	W0T833	KLMA_20498	5.210169419	1.39502662	3.175318937	0.743328822	0.743328822	1.043359718	1.39502662	0.743328822	0.887391822	2.039195382	1.807216204	1.592943797	 Protein transport protein SEC23 - SEC23	
Chassy_KM_272	KMXK_0A02820	W0T444	KLMA_10558	9	7.254041853	9	5.812920691	3.641588834	7.254041853	11.11527659	11.11527659	11.11527659	9	25.10157216	25.10157216	 D-arabinitol 2-dehydrogenase [ribulose-forming] - ARDH	
Chassy_KM_1098	KMXK_0B02800	W0T6P0	KLMA_20265	1.275845926	1.15443469	0.827699369	0.31536905	0.55051578	0.467799268	0.637893707	1.15443469	0.827699369	1.039500469	3.159562163	0.827699369	 FACT complex subunit SPT16 - SPT16	
Chassy_KM_3733	KMXK_0F00790	W0TI19	KLMA_60483	1777.27941	17781.7941	561.3413252	176.827941	3161.27766	99	561.3413252	56233.13252	999	5622.413252	16.7827941	999	 Hit family protein 1 - HNT1	
Chassy_KM_506	KMXK_0A05160			145.7799268	315.227766	30.6227766	20.5443469	99	30.6227766	67.12920691	1466.799268	20.5443469	45.41588834	315.227766	99	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_4629	KMXK_0G03990	W0TIQ0	KLMA_80395	3.328761281	4.336699231	3.328761281	0.873817423	1.848035868	0.873817423	1.848035868	3.806380863	2.898603703	3.328761281	5.579332247	2.16227766	 Acetylornithine aminotransferase - ARG8	
Chassy_KM_4604	KMXK_0G03740	W0TH20	KLMA_80369	0.918752099	1.00394959	0.612676175	0.415609264	0.297799335	0.355424938	0.918752099	0.759069582	0.918752099	1.092930066	0.684283113	0.355424938	 Isoleucyl-tRNA synthetase - ILS1	
Chassy_KM_1682	KMXK_0C00270	W0T7F3	KLMA_30025	9	7.376776401	6.017038287	3.124626383	2.455107295	1.424462017	10.93776642	7.376776401	7.376776401	7.376776401	48.23882632	13.2510267	 Mitochondrial phosphate carrier protein - MIR1	
Chassy_KM_3637	KMXK_0E06060	W0TGM4	KLMA_50610	12.59356391	4.411695265	6.356422545	1.15443469	3.641588834	0.847849797	5.309573445	5.309573445	2.414548874	6.356422545	10.65914401	10.65914401	 Adenylosuccinate synthetase - KLMA_50610	6.3.4.4
Chassy_KM_2913	KMXK_0D05310	W0TAU2	KLMA_40506	214.443469	165.8100537	11.91549665	1.15443469	1.15443469	2.593813664	76.42636827	58.94842503	11.91549665	15.68100537	45.41588834	6.742636827	 Nascent polypeptide-associated complex subunit alpha - EGD2	
Chassy_KM_2176	KMXK_0C05210	W0T899	KLMA_30527	4.411695265	2.686945065	2.16227766	0.359356391	0	0	1.15443469	0.847849797	1.928644565	2.981071706	3.641588834	1.712272579	" Homoaconitase, mitochondrial - LYS4"	4.2.1.36
Chassy_KM_2927	KMXK_0D05450	W0TBY6	KLMA_40519	9	20.5443469	20.5443469	20.5443469	6.742636827	11.91549665	26.82559402	20.5443469	15.68100537	26.82559402	26.82559402	15.68100537	 Peptidyl-prolyl cis-trans isomerase - CPR3	5.2.1.8
Chassy_KM_4417	KMXK_0G01870	W0THF0	KLMA_80177	99	30.6227766	41.16965034	6.498942093	1.371373706	3.216965034	41.16965034	73.98942093	30.6227766	30.6227766	236.1373706	41.16965034	 Succinate/fumarate mitochondrial transporter - SFC1	
Chassy_KM_2294	KMXK_0C06400	W0TAW6	KLMA_30641	2.981071706	5.309573445	6.356422545	3.641588834	4.411695265	4.411695265	4.411695265	7.576958986	4.411695265	6.356422545	5.309573445	5.309573445	 Probable hydrolase NIT3 - NIT3	
Chassy_KM_666	KMXK_0A06760	W0T4T5	KLMA_10179	3.466835922	4.011872336	1.818382931	0.77827941	0.584893192	0.258925412	1.238721139	2.981071706	1.511886432	11.58925412	10.22018454	9	 Glycerol-3-phosphate dehydrogenase [NAD(+)] - GPD1	1.1.1.8
Chassy_KM_4210	KMXK_0F05560			4.878016072	6.017038287	10.93776642	7.376776401	4.878016072	9	7.376776401	9	3.923882632	9	2.455107295	7.376776401	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_3088	KMXK_0E00560	W0TF11	KLMA_50050	2.16227766	2.548133892	2.16227766	1.818382931	1.511886432	1.238721139	1.511886432	4.011872336	1.818382931	6.079457844	2.981071706	9	 Serine hydroxymethyltransferase - SHM1	2.1.2.1
Chassy_KM_3703	KMXK_0F00490	W0TDW4	KLMA_60516	2.511191734	2.511191734	1.3101297	1.080567538	1.080567538	1.565020906	2.898603703	2.511191734	1.3101297	4.336699231	3.328761281	2.898603703	 T-complex protein 1 subunit delta - CCT4	
Chassy_KM_4427	KMXK_0G01970	W0TFT2	KLMA_80186	1.267543126	1.046968272	0.944862439	0.291549665	0.668100537	0.430722989	0.755676291	1.046968272	0.584893192	1.046968272	1.386589787	0.755676291	 Eukaryotic translation initiation factor 3 subunit C - NIP1	
Chassy_KM_1109	KMXK_0B02910	W0T9G2	KLMA_20276	2.593813664	1.55509709	2.030271083	0.291549665	0.291549665	0.185971012	1.55509709	1.55509709	0.978318883	3.641588834	3.262158829	2.913745602	 Methylenetetrahydrofolate reductase - MET13	1.5.1.20
Chassy_KM_1605	KMXK_0B07870	W0T6I3	KLMA_20774	10.65914401	12.59356391	20.5443469	1.928644565	3.641588834	2.414548874	9	1.928644565	4.411695265	1.511886432	1.15443469	1.511886432	 D-amino-acid oxidase - dao1	
Chassy_KM_804	KMXK_0A08150	W0T4A3	KLMA_10034	99	748.8942093	3.216965034	6.498942093	12.33521432	3.216965034	176.827941	132.3521432	99	3.216965034	4.623413252	12.33521432	 Cytochrome b-c1 complex subunit 7 - QCR7	
Chassy_KM_1644	KMXK_0B08260	W0TAZ2	KLMA_20811	2.007882518	0.350314038	0.221677349	0	39.61585988	26.21338768	0	0.221677349	0.221677349	0.492495545	4.484416576	12.50314038	 Nicotinate phosphoribosyltransferase - NPT1	6.3.4.21
Chassy_KM_1428	KMXK_0B06100	W0T8A8	KLMA_20598	3.393970561	1.470911228	1.682695795	0.389495494	0.77827941	0.930697729	1.470911228	1.682695795	2.16227766	2.16227766	1.912632655	1.470911228	 Phosphoribosylaminoimidazole carboxylase - ADE2	
Chassy_KM_3166	KMXK_0E01340	W0TBH2	KLMA_50126	4.054796821	2.030271083	1.782559402	0.406527242	0.406527242	0.531740464	1.15443469	1.782559402	0.406527242	4.054796821	4.504789808	2.030271083	 T-complex protein 1 subunit alpha - TCP1	
Chassy_KM_3334	KMXK_0E03020	W0TDS0	KLMA_50297	1.712272579	1.511886432	2.414548874	0.995262315	0.584893192	0.711328304	0.847849797	1.511886432	1.511886432	1.326305067	1.511886432	1.15443469	 Threonine dehydratase - ILV1	4.3.1.19
Chassy_KM_4831	KMXK_0H01760	W0TGT0	KLMA_70178	22.71373706	748.8942093	99	0	16.7827941	4.623413252	6.498942093	30.6227766	55.23413252	55.23413252	0	41.16965034	 Uncharacterized protein YIL057C - RGI1	
Chassy_KM_4300	KMXK_0G00700	W0THU2	KLMA_80060	9	34.11191734	34.11191734	1.848035868	3.328761281	0.873817423	64.79332247	2.511191734	11.32846739	4.336699231	3.328761281	99	 Uncharacterized oxidoreductase YGL039W - KLMA_80060	
Chassy_KM_2877	KMXK_0D04950	W0TCG5	KLMA_40472	0.321941148	0.573873043	0.36887451	0.232846739	0.190577239	0.321941148	1.009233003	0.809571541	0.629750835	0.321941148	0.873817423	0.232846739	 Glycogen debranching enzyme - GDB1	
Chassy_KM_3181	KMXK_0E01490	W0TDC9	KLMA_50142	1.110203429	1.110203429	0.982883949	0.545927736	0.452653926	0.750827032	0.982883949	0.982883949	0.545927736	1.389892566	1.880444153	1.389892566	 Eukaryotic initiation factor 4F subunit p150 - TIF4632	
Chassy_KM_4071	KMXK_0F04170	W0TCT8	KLMA_60151	22.71373706	748.8942093	1.371373706	4.623413252	12.33521432	2.16227766	236.1373706	748.8942093	22.71373706	2.16227766	2.16227766	41.16965034	" ATP synthase subunit d, mitochondrial - ATP7"	
Chassy_KM_1411	KMXK_0B05930	W0T5Z2	KLMA_20579	9	15.68100537	9	11.91549665	11.91549665	58.94842503	26.82559402	20.5443469	4.994842503	9	11.91549665	15.68100537	 Reduced viability upon starvation protein 167 - RVS167	
Chassy_KM_1952	KMXK_0C02970	W0T9V1	KLMA_30301	2.311311215	1.511886432	2.630780548	0.445439771	0.584893192	0.905460718	1.754228703	1.754228703	2.630780548	3.786300923	2.630780548	2.01995172	 Translation initiation factor RLI1 - RLI1	
Chassy_KM_4498	KMXK_0G02680	W0THL8	KLMA_80257	9	11.58925412	18.95262315	9	2.16227766	1.511886432	5.309573445	24.11886432	2.16227766	38.81071706	38.81071706	49.11872336	 Uncharacterized protein YKL054C - DEF1	
Chassy_KM_4049	KMXK_0F03950			2.455107295	1.894266125	1.424462017	0.557068405	0.70125428	1.030917621	2.775053205	2.455107295	1.030917621	1.648969288	2.455107295	1.424462017	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_4339	KMXK_0G01090	W0TFK2	KLMA_80101	3.641588834	45.41588834	13.67799268	0.211527659	1.610157216	1.610157216	16.7827941	11.11527659	4.623413252	4.623413252	25.10157216	11.11527659	 Uncharacterized protein - ywtG	
Chassy_KM_2131	KMXK_0C04760	W0T9P5	KLMA_30478	0.930697729	1.039500469	0.930697729	0.467799268	0.467799268	0.55051578	0.55051578	1.15443469	0.637893707	0.930697729	1.15443469	0.827699369	 26S proteasome regulatory subunit RPN2 - RPN2	
Chassy_KM_3402	KMXK_0E03700	W0TFY8	KLMA_50365	12.89495494	9	7.483428982	1.682695795	1.682695795	0.930697729	3.393970561	5.105402297	3.393970561	10.78768635	2.72759372	3.393970561	 Survival factor 1 - SVF1	
Chassy_KM_1567	KMXK_0B07490	W0T6D8	KLMA_20734	0.110336318	0.873817423	1.080567538	0.442417255	0.687612476	0.974488213	0.36887451	0.442417255	0.442417255	0.687612476	1.848035868	1.565020906	 NAD-specific glutamate dehydrogenase - GDH2	1.4.1.2
Chassy_KM_1552	KMXK_0B07340	W0T6W7	KLMA_20717	9	12.89495494	3.393970561	1.682695795	3.393970561	3.393970561	3.393970561	4.179474679	6.19685673	12.89495494	4.179474679	2.72759372	 Eukaryotic translation initiation factor 2 subunit beta - SUI3	
Chassy_KM_3442	KMXK_0E04100	W0TCC1	KLMA_50406	58.94842503	15.68100537	15.68100537	9	26.82559402	26.82559402	2.593813664	9	4.994842503	20.5443469	4.994842503	26.82559402	 Peroxiredoxin DOT5 - DOT5	
Chassy_KM_3216	KMXK_0E01840	W0TB47	KLMA_50178	0.232846739	1.565020906	4.336699231	1.3101297	4.336699231	3.328761281	1.565020906	1.3101297	2.16227766	1.565020906	1.848035868	3.328761281	 Ornithine aminotransferase - CAR2	
Chassy_KM_4846	KMXK_0H01910			2153.43469	2153.43469	463.1588834	9999	9999	4640.588834	214.443469	4640.588834	4640.588834	999	999	9999	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_2231	KMXK_0C05770	W0T8D0	KLMA_30577	0.847849797	6.356422545	4.411695265	0.359356391	1.928644565	1.15443469	2.981071706	7.576958986	1.15443469	24.11886432	7.576958986	14.84893192	 D-arabinose dehydrogenase [NAD(P)+] heavy chain - ARA1	
Chassy_KM_3360	KMXK_0E03280			3161.27766	9999	176.827941	315.227766	315.227766	999	561.3413252	999	999	176.827941	176.827941	16.7827941	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_449	KMXK_0A04590			1.610157216	3.216965034	0.467799268	1.872984833	3.641588834	2.83118685	1.371373706	1.872984833	1.610157216	0.77827941	1.371373706	1.610157216	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_1344	KMXK_0B05260	W0T844	KLMA_20513	1.782559402	20.5443469	0.668100537	1.782559402	4.994842503	0.668100537	9	17.95735652	7.799225436	0.467799268	0.136463666	0.895735652	 Protein GVP36 - GVP36	
Chassy_KM_2324	KMXK_0C06700	W0TAZ1	KLMA_30671	1.238721139	7.912509381	6.943282347	0.412537545	2.981071706	0.995262315	2.16227766	4.011872336	4.623413252	1.238721139	1.511886432	1.818382931	 Sterol 24-C-methyltransferase - ERG6	2.1.1.41
Chassy_KM_2177	KMXK_0C05220	W0TCK9	KLMA_30529	1.371373706	2.651741273	1.738419634	6.498942093	6.498942093	6.498942093	4.623413252	6.498942093	2.651741273	1.738419634	3.869675252	3.216965034	 Reticulon-like protein - RTN1	
Chassy_KM_346	KMXK_0A03560	W0T3X2	KLMA_10483	2.07029063	0.804721767	0.914481976	0.511775071	0.42510267	0.343399333	0.804721767	0.70125428	0.914481976	0.914481976	0.914481976	0.804721767	 Methionyl-tRNA synthetase - MES1	
Chassy_KM_1727	KMXK_0C00720			9	7.376776401	4.878016072	2.455107295	1.894266125	1.894266125	7.376776401	4.878016072	4.878016072	4.878016072	4.878016072	4.878016072	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_4016	KMXK_0F03620	W0TDS4	KLMA_60209	0.523796	0.481602518	0.361903517	0.087890955	0.118872212	0.18350673	0.251875026	0.287526266	0.361903517	0.56719108	0.481602518	0.324192792	 DNA-directed RNA polymerase subunit - RPA190	2.7.7.6
Chassy_KM_3596	KMXK_0E05650	W0TDS6	KLMA_50569	6.079457844	2.981071706	2.16227766	0.77827941	1.511886432	0.412537545	1.511886432	2.548133892	3.466835922	2.16227766	2.981071706	2.16227766	 RuvB-like helicase - RVB1	3.6.4.12
Chassy_KM_4179	KMXK_0F05250	W0TE64	KLMA_60052	4.336699231	5.579332247	7.111308308	3.328761281	7.111308308	9	2.511191734	7.111308308	3.328761281	17.73817423	17.73817423	17.73817423	 Prohibitin-2 - PHB2	
Chassy_KM_3333	KMXK_0E03010	W0TC15	KLMA_50296	5.579332247	14.19911083	2.511191734	7.111308308	2.511191734	1.848035868	11.32846739	11.32846739	17.73817423	7.111308308	14.19911083	14.19911083	 Uncharacterized oxidoreductase YMR226C - sdh	
Chassy_KM_2876	KMXK_0D04940	W0TAQ9	KLMA_40471	34.93813664	34.93813664	6.742636827	11.91549665	3.641588834	4.994842503	20.5443469	6.742636827	9	4.994842503	9	11.91549665	 Dolichol-phosphate mannosyltransferase - DPM1	
Chassy_KM_1324	KMXK_0B05060	W0T827	KLMA_20493	2.83118685	2.480700588	1.872984833	0.615598098	0.615598098	1.15443469	2.480700588	2.16227766	1.371373706	0.77827941	3.216965034	1.610157216	 Phenylalanyl-tRNA synthetase beta chain - FRS1	
Chassy_KM_1921	KMXK_0C02660	W0T7G1	KLMA_30267	41.16965034	55.23413252	4.623413252	4.623413252	12.33521432	9	73.98942093	22.71373706	16.7827941	6.498942093	4.623413252	3.216965034	 Cytochrome c1 - CYT1	
Chassy_KM_4278	KMXK_0G00480	W0TJN4	KLMA_80038	2.16227766	2.16227766	1.15443469	0.668100537	0.467799268	0.668100537	1.15443469	4.274997064	1.15443469	34.93813664	3.084238653	4.994842503	 Pirin-like protein - Pir	
Chassy_KM_1154	KMXK_0B03360	W0T6U3	KLMA_20320	3.961947603	3.061585988	1.015337686	1.227542952	0.649648074	0.492495545	2.674661941	2.324597932	3.961947603	1.227542952	2.007882518	1.227542952	 Nucleolar protein 58 - NOP58	
Chassy_KM_2203	KMXK_0C05480	W0TAN3	KLMA_30551	0.804721767	0.511775071	0.804721767	0.266380173	0.266380173	0.343399333	1.571913809	1.030917621	0.511775071	1.285463864	1.894266125	0.914481976	 Vesicular-fusion protein SEC18 - SEC18	
Chassy_KM_2768	KMXK_0D03860	W0TC72	KLMA_40362	0.077105056	0.160155302	0.280934379	0	0	0.104105956	0.640792882	0.951293423	0.414287277	0.313044878	0.379700896	0.249609141	" Urea amidolyase - DUR1,2"	
Chassy_KM_3325	KMXK_0E02930	W0TBD1	KLMA_50288	46414.88834	999999	45.41588834	0	463.1588834	45.41588834	46414.88834	215442.469	464157.8834	99	214.443469	999	 40S ribosomal protein S10-A - RPS10A	
Chassy_KM_2169	KMXK_0C05140	W0TCJ9	KLMA_30519	1.198392649	0.72521055	0.623776739	0.623776739	0.623776739	0.528306733	1.069138081	1.335721469	0.72521055	0.528306733	1.069138081	0.72521055	 Coatomer subunit beta - SEC26	
Chassy_KM_3224	KMXK_0E01920	W0TDG9	KLMA_50187	1.663985857	0.632172129	0.714125253	0.158323286	0.341712835	0.277564921	0.554137221	0.479833198	0.409081686	0.890582984	1.085205857	0.890582984	 DNA-directed RNA polymerase subunit beta - RPB2	2.7.7.6
Chassy_KM_4533	KMXK_0G03030	W0TGU4	KLMA_80294	4.878016072	23.24462017	6.017038287	4.878016072	1.424462017	0.70125428	7.376776401	13.2510267	23.24462017	2.455107295	0.193776642	3.923882632	 Spermidine synthase - SPE3	
Chassy_KM_758	KMXK_0A07690	W0T2R5	KLMA_10083	62.09573445	38.81071706	157.4893192	99	62.09573445	62.09573445	62.09573445	99	9	250.1886432	250.1886432	157.4893192	 Ribosomal_L37e super family - RpL37a	
Chassy_KM_612	KMXK_0A06220	W0T702	KLMA_10237	14.84893192	9	14.84893192	38.81071706	0.995262315	1.511886432	4.011872336	2.16227766	14.84893192	49.11872336	2.981071706	5.309573445	 Uncharacterized protein YLR301W - HRI1	
Chassy_KM_3077	KMXK_0E00450	W0TCD4	KLMA_50039	7.030857221	1.404099184	2.340484984	0.389495494	1.15443469	0.930697729	0.389495494	1.682695795	0.389495494	6.19685673	4.179474679	3.159562163	' Uncharacterized protein in HIS3 3''region - KLMA_50039'	
Chassy_KM_3369	KMXK_0E03370	W0TBH5	KLMA_50333	2.359818286	0.623776739	0.94748304	0.35387618	0.72521055	1.481628923	0.438449888	0.199353946	0.199353946	1.069138081	1.198392649	0.94748304	 Glycine cleavage system P protein - GCV2	1.4.4.2
Chassy_KM_3251	KMXK_0E02190	W0TFJ8	KLMA_50215	30.6227766	11.58925412	18.95262315	4.011872336	4.011872336	4.011872336	5.309573445	0.995262315	5.309573445	9	6.943282347	2.981071706	 Cell wall protein CWP1 - CWP1	
Chassy_KM_1640	KMXK_0B08220			9999	4640.588834	9999	214.443469	45.41588834	20.5443469	2153.43469	2153.43469	463.1588834	999	21543.3469	2153.43469	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_3927	KMXK_0F02730	W0TD76	KLMA_60301	6.943282347	2.981071706	2.16227766	0.77827941	0.412537545	0.584893192	3.466835922	1.238721139	2.981071706	1.818382931	1.818382931	0.77827941	 Phenylalanyl-tRNA synthetase alpha chain - FRS2	
Chassy_KM_1315	KMXK_0B04970	W0T5Q3	KLMA_20484	1.3101297	2.511191734	1.3101297	1.848035868	1.565020906	0.687612476	2.511191734	2.511191734	1.565020906	1.3101297	2.511191734	0.687612476	 Cysteine desulfurase - NFS1	
Chassy_KM_629	KMXK_0A06390			1E+12	1E+13	1E+12	999999	999999999	1E+12	99999999	9999999	999999999	999999999	9999999999	9999999999	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_1558	KMXK_0B07400	W0T800	KLMA_20725	1.326305067	0.847849797	1.511886432	0.467799268	1.15443469	0.711328304	0.847849797	0.995262315	0.467799268	0.467799268	2.414548874	1.712272579	 NADPH--cytochrome P450 reductase - NCP1	1.6.2.4
Chassy_KM_4307	KMXK_0G00770	W0TFH3	KLMA_80066	0.492495545	1.462092401	1.721338768	0.823348001	1.227542952	0.649648074	3.961947603	2.674661941	3.961947603	1.227542952	0.649648074	0.823348001	 Xylulose kinase - XKS1	
Chassy_KM_1724	KMXK_0C00690	W0T7I8	KLMA_30065	11.58925412	11.58925412	2.981071706	2.981071706	2.981071706	1.511886432	6.943282347	18.95262315	30.6227766	11.58925412	30.6227766	5.309573445	 F-actin-capping protein subunit alpha - CAP1	
