Gene ontology (biological process)	Gene names  (ORF ) DMKU	Entry Uniprot ID	UNIprot ID	description	Gene Names CBS6556
"negative regulation of transcription, DNA-templated [GO:0045892]; nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]; regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045898]; rRNA processing [GO:0006364]"	KLMA_10772	W0T8I7	W0T8I7	 DUF3535 - MOT1 	KMXK_0A00670
DNA replication initiation [GO:0006270]; double-strand break repair via homologous recombination [GO:0000724]; maintenance of DNA trinucleotide repeats [GO:0035753]; mitotic sister chromatid cohesion [GO:0007064]	KLMA_30053	W0T8I8	W0T8I8	 Chromosome transmission fidelity protein 18 - CTF18 	KMXK_0C00580
	KLMA_30642	W0T8I9	W0T8I9	 Conserved hypothetical transmembrane protein - KLMA_30642 	KMXK_0C06410
magnesium ion export from mitochondrion [GO:1990616]	KLMA_20678	W0T8J0	W0T8J0	 Uncharacterized mitochondrial carrier YMR166C - KLMA_20678 	KMXK_0B06930
	KLMA_30445	W0T8J1	W0T8J1	 Uncharacterized protein - KLMA_30445 	KMXK_0C04430
bipolar cellular bud site selection [GO:0007121]; budding cell apical bud growth [GO:0007118]; cellular response to heat [GO:0034605]; invasive growth in response to glucose limitation [GO:0001403]; negative regulation of sterol import by negative regulation of transcription from RNA polymerase II promoter [GO:1990872]; osmosensory signaling pathway via Sho1 osmosensor [GO:0007232]; pheromone-dependent signal transduction involved in conjugation with cellular fusion [GO:0000750]; positive regulation of apoptotic process [GO:0043065]; pseudohyphal growth [GO:0007124]; regulation of exit from mitosis [GO:0007096]; signal transduction involved in filamentous growth [GO:0001402]; sterol import [GO:0035376]; stress granule assembly [GO:0034063]; vacuole inheritance [GO:0000011]	KLMA_30058	W0T8J2	W0T8J2	 Serine/threonine-protein kinase STE20 - STE20 	KMXK_0C00620
ATP export [GO:1904669]; intralumenal vesicle formation [GO:0070676]; mitochondria-associated ubiquitin-dependent protein catabolic process [GO:0072671]; protein deubiquitination [GO:0016579]; protein localization to endosome [GO:0036010]; protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]; response to nutrient [GO:0007584]	KLMA_10777	W0T8J3	W0T8J3	 Vacuolar protein-sorting protein BRO1 - BRO1 	KMXK_0A00630
	KLMA_30647	W0T8J4	W0T8J4	 37S ribosomal protein PET123 - PET123 	KMXK_0C06460
DNA replication initiation [GO:0006270]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]; rRNA processing [GO:0006364]	KLMA_20683	W0T8J5	W0T8J5	 Nucleolar complex-associated protein 3 - NOC3 	KMXK_0B06990
ceramide metabolic process [GO:0006672]	KLMA_10782	W0T8J6	W0T8J6	 Alkaline ceramidase YDC1 - YDC1 	KMXK_0A00580
	KLMA_30450	W0T8J7	W0T8J7	 Potential protein lysine methyltransferase SET6 - SET6 	KMXK_0C04480
plasma membrane organization [GO:0007009]	KLMA_30063	W0T8J8	W0T8J8	 Sphingosine N-acyltransferase LAG1 - LAG1 	KMXK_0C00670
peptide pheromone maturation [GO:0007323]	KLMA_30652	W0T8J9	W0T8J9	 Protein-S-isoprenylcysteine O-methyltransferase - STE14 	KMXK_0C06510
cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; glutathione metabolic process [GO:0006749]; protein glutathionylation [GO:0010731]	KLMA_10787	W0T8K0	W0T8K0	 Glutathione reductase - GLR1 	KMXK_0A00540
translation [GO:0006412]	KLMA_30068	W0T8K1	W0T8K1	 37S ribosomal protein MRP17 - MRP17 	KMXK_0C00740
"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; nuclear mRNA surveillance of mRNA 3'-end processing [GO:0071031]; nuclear polyadenylation-dependent CUT catabolic process [GO:0071039]; nuclear polyadenylation-dependent tRNA catabolic process [GO:0071038]; nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; rRNA catabolic process [GO:0016075]; termination of RNA polymerase II transcription, exosome-dependent [GO:0030847]; U1 snRNA 3'-end processing [GO:0034473]; U4 snRNA 3'-end processing [GO:0034475]; U5 snRNA 3'-end processing [GO:0034476]"	KLMA_20688	W0T8K2	W0T8K2	 Exosome complex component SKI6 - SKI6 	KMXK_0B07040
N-terminal protein amino acid acetylation [GO:0006474]	KLMA_30455	W0T8K3	W0T8K3	 N-terminal acetyltransferase A complex subunit NAT5 - NAT5 	KMXK_0C04530
protein glycosylation [GO:0006486]; protein retention in ER lumen [GO:0006621]	KLMA_30657	W0T8K4	W0T8K4	 Protein ERD1 - ERD1 	KMXK_0C06560
rRNA processing [GO:0006364]	KLMA_20693	W0T8K6	W0T8K6	 RNA helicase - DBP4 	KMXK_0B07090
cysteine transport [GO:0042883]; methionine import across plasma membrane [GO:1903692]	KLMA_30073	W0T8K7	W0T8K7	 High-affinity methionine permease - MUP1 	KMXK_0C00790
cellular response to oxidative stress [GO:0034599]; protein import into peroxisome matrix [GO:0016558]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]	KLMA_30662	W0T8K8	W0T8K8	 Protein AFG1 - AFG1 	KMXK_0C06610
	KLMA_30460	W0T8K9	W0T8K9	 Putative zinc metalloprotease TRE2 - TRE2 	KMXK_0C04580
mitochondrial tyrosyl-tRNA aminoacylation [GO:0070184]	KLMA_10797	W0T8L0	W0T8L0	 Tyrosine--tRNA ligase - MSY1 	KMXK_0A00450
negative regulation of endoplasmic reticulum unfolded protein response [GO:1900102]; traversing start control point of mitotic cell cycle [GO:0007089]	KLMA_30078	W0T8L1	W0T8L1	 Phosphatase DCR2 - DCR2 	KMXK_0C00840
"cellular sphingolipid homeostasis [GO:0090156]; Golgi to vacuole transport [GO:0006896]; retrograde transport, endosome to Golgi [GO:0042147]"	KLMA_20698	W0T8L2	W0T8L2	 Uncharacterized protein - VPS53 	KMXK_0B07140
	KLMA_30667	W0T8L3	W0T8L3	 Herpes_gp2 - HKR1 	KMXK_0C06660
DNA repair [GO:0006281]	KLMA_30465	W0T8L4	W0T8L4	 Aprataxin-like protein - HNT3 	KMXK_0C04630
"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; ribosomal large subunit biogenesis [GO:0042273]; ribosomal large subunit export from nucleus [GO:0000055]"	KLMA_30083	W0T8L5	W0T8L5	 Regulator of ribosome biosynthesis - RRS1 	KMXK_0C00890
regulation of transcription by RNA polymerase II [GO:0006357]; tRNA wobble uridine modification [GO:0002098]	KLMA_10802	W0T8L6	W0T8L6	 Elongator complex protein 4 - ELP4 	KMXK_0A00410
	KLMA_30672	W0T8L7	W0T8L7	 Probable metabolite transport protein C1271.09 - KLMA_30672 	KMXK_0C06710
chromatin silencing at telomere [GO:0006348]; DNA replication initiation [GO:0006270]; double-strand break repair via break-induced replication [GO:0000727]; establishment of chromatin silencing [GO:0006343]; negative regulation of chromatin silencing at telomere [GO:0031939]; negative regulation of helicase activity [GO:0051097]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]; regulation of DNA-dependent DNA replication initiation [GO:0030174]	KLMA_20703	W0T8L8	W0T8L8	 DNA helicase - MCM5 	KMXK_0B07190
metabolic process [GO:0008152]	KLMA_30088	W0T8L9	W0T8L9	 Long-chain-fatty-acid--CoA ligase 1 - FAA1 	KMXK_0C00940
mitochondrial aspartyl-tRNA aminoacylation [GO:0070146]	KLMA_10807	W0T8M0	W0T8M0	 AspS_bact - MSD1 	KMXK_0A00360
establishment of mitotic sister chromatid cohesion [GO:0034087]; protein import into nucleus [GO:0006606]	KLMA_30470	W0T8M1	W0T8M1	 GPN-loop GTPase 2 homolog - KLMA_30470 	KMXK_0C04680
ribosomal small subunit export from nucleus [GO:0000056]	KLMA_30677	W0T8M2	W0T8M2	 ABC transporter ATP-binding protein ARB1 - ARB1 	KMXK_0C06820
"cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]; ER-associated misfolded protein catabolic process [GO:0071712]; mitochondria-associated ubiquitin-dependent protein catabolic process [GO:0072671]; mitotic spindle disassembly [GO:0051228]; negative regulation of telomerase activity [GO:0051974]; nonfunctional rRNA decay [GO:0070651]; positive regulation of protein localization to nucleus [GO:1900182]; retrograde protein transport, ER to cytosol [GO:0030970]; ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]; ubiquitin-dependent ERAD pathway [GO:0030433]"	KLMA_10812	W0T8M3	W0T8M3	 Nuclear protein localization protein 4 - NPL4 	KMXK_0A00310
ATP hydrolysis coupled proton transport [GO:0015991]; ATP metabolic process [GO:0046034]; cellular calcium ion homeostasis [GO:0006874]; proteasome storage granule assembly [GO:1902906]; vacuolar acidification [GO:0007035]	KLMA_20708	W0T8M4	W0T8M4	 V-type proton ATPase subunit B - VMA2 	KMXK_0B07240
mitochondrial transport [GO:0006839]	KLMA_30093	W0T8M5	W0T8M5	 Mitochondrial oxaloacetate transport protein - OAC1 	KMXK_0C00990
"regulation of transcription, DNA-templated [GO:0006355]"	KLMA_30682	W0T8M6	W0T8M6	 Nitrogen regulatory protein GLN3 - KLMA_30682 	KMXK_0C06870
	KLMA_30475	W0T8M7	W0T8M7	 Uncharacterized protein YKR011C - KLMA_30475 	KMXK_0C04730
	KLMA_10817	W0T8M8	W0T8M8	 Uncharacterized protein - KLMA_10817 	KMXK_0A00260
endoplasmic reticulum inheritance [GO:0048309]; mRNA transport [GO:0051028]	KLMA_20713	W0T8M9	W0T8M9	 SWI5-dependent HO expression protein 3 - SHE3 	KMXK_0B07290
cellular response to glucose starvation [GO:0042149]; negative regulation of TORC2 signaling [GO:1903940]; positive regulation of conjugation with cellular fusion [GO:0031139]	KLMA_30098	W0T8N0	W0T8N0	 Serine/threonine-protein kinase YPK1 - YPK1 	KMXK_0C01050
one-carbon metabolic process [GO:0006730]; phosphatidylcholine biosynthetic process [GO:0006656]; S-adenosylhomocysteine catabolic process [GO:0019510]; triglyceride metabolic process [GO:0006641]	KLMA_30687	W0T8N1	W0T8N1	 Adenosylhomocysteinase - SAH1 	KMXK_0C06930
'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	KLMA_30480	W0T8N2	W0T8N2	" Dihydroorotate dehydrogenase (quinone), mitochondrial - URA9 "	KMXK_0C04780
	KLMA_10822	W0T8N3	W0T8N3	 ABC1 family protein YPL109C - KLMA_10822 	KMXK_0A00210
	KLMA_30103	W0T8N5			
protein folding in endoplasmic reticulum [GO:0034975]	KLMA_30692	W0T8N6	W0T8N6	 ER membrane protein complex subunit 4 - EMC4 	KMXK_0C06990
	KLMA_30485	W0T8N7	W0T8N7	 O-acyltransferase - ARE2 	KMXK_0C04820
transmembrane transport [GO:0055085]	KLMA_10827	W0T8N8	W0T8N8	 MFS_1 - KLMA_10827 	KMXK_0A00180
intracellular mRNA localization [GO:0008298]; mating type switching [GO:0007533]	KLMA_30108	W0T8N9	W0T8N9	 Uncharacterized protein YKL130C - SHE2 	KMXK_0C01140
	KLMA_20723	W0T8P0	W0T8P0	 Maltose O-acetyltransferase - maa 	KMXK_0B07380
'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	KLMA_30697	W0T8P1	W0T8P1	" Bifunctional purine biosynthetic protein ADE5 - ADE5,7 "	KMXK_0C07040
'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	KLMA_10832	W0T8P2	W0T8P2	 Dihydroorotate dehydrogenase (fumarate) - URA1 	KMXK_0A00130
protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]	KLMA_30113	W0T8P3	W0T8P3	 Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3 - MGR3 	KMXK_0C01190
	KLMA_30490	W0T8P4	W0T8P4	 Transcription regulatory protein SNF12 - RSC6 	KMXK_0C04870
	KLMA_30702	W0T8P5			
	KLMA_20728	W0T8P6	W0T8P6	 Uncharacterized protein - KLMA_20728 	KMXK_0B07430
	KLMA_20001 KLMA_70464	W0T8P7			
	KLMA_30707	W0T8P8	W0T8P8	 Sporulation protein RMD8 - RMD8 	KMXK_0C07150
	KLMA_20733	W0T8Q0	W0T8Q0	 COP9 signalosome complex subunit 5 - RRI1 	KMXK_0B07480
	KLMA_20006	W0T8Q1	W0T8Q1	 Probable urea active transporter 1 - DUR3 	KMXK_0B00150
translation [GO:0006412]	KLMA_30712	W0T8Q2	W0T8Q2	 Ubiquitin-60S ribosomal protein L40 - RPL40B 	KMXK_0C07190
"mRNA 3'-end processing [GO:0031124]; peptidyl-serine phosphorylation [GO:0018105]; phosphorylation of RNA polymerase II C-terminal domain [GO:0070816]; positive regulation of DNA-templated transcription, elongation [GO:0032786]; positive regulation of transcription by RNA polymerase I [GO:0045943]; positive regulation of translational fidelity [GO:0045903]; translational initiation [GO:0006413]"	KLMA_30123	W0T8Q3	W0T8Q3	 CTD kinase subunit alpha - CTK1 	KMXK_0C01270
ribosomal small subunit biogenesis [GO:0042274]	KLMA_20738	W0T8Q4	W0T8Q4	 Nucleolar protein 6 - NOP6 	KMXK_0B07530
	KLMA_30717	W0T8Q5	W0T8Q5	 Uncharacterized protein YKR096W - KLMA_30717 	KMXK_0C07240
protein glycosylation [GO:0006486]	KLMA_20011	W0T8Q6	W0T8Q6	 Probable alpha-1 - MNT4 	KMXK_0B00200
DNA repair [GO:0006281]; histone exchange [GO:0043486]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome assembly [GO:0043248]; proteasome core complex import into nucleus [GO:1990236]; regulation of proteasomal protein catabolic process [GO:0061136]; sequestration of proteasome core complex in proteasome storage granule [GO:1990237]	KLMA_30128	W0T8Q7	W0T8Q7	 Proteasome activator BLM10 - BLM10 	KMXK_0C01310
negative regulation of protein complex assembly [GO:0031333]; regulation of eIF2 alpha phosphorylation by amino acid starvation [GO:0060733]	KLMA_30495	W0T8Q8	W0T8Q8	 Protein IMPACT homolog - YIH1 	KMXK_0C04920
	KLMA_20016	W0T8Q9	W0T8Q9	 PCI super family - THP3 	KMXK_0B00260
glycerol-3-phosphate metabolic process [GO:0006072]; glycerol metabolic process [GO:0006071]; NADH oxidation [GO:0006116]; replicative cell aging [GO:0001302]	KLMA_30722	W0T8R1	W0T8R1	 Glycerol-3-phosphate dehydrogenase - GUT2 	KMXK_0C07290
	KLMA_30133	W0T8R2	W0T8R2	 Uncharacterized protein YDR065W - RRG1 	KMXK_0C01340
nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]; RNA polymerase III transcriptional preinitiation complex assembly [GO:0070898]; RNA polymerase II transcriptional preinitiation complex assembly [GO:0051123]; transcription initiation from RNA polymerase I promoter [GO:0006361]; transposon integration [GO:0070893]	KLMA_20021	W0T8R3	W0T8R3	 TATA-box-binding protein - SPT15 	KMXK_0B00310
ascospore formation [GO:0030437]; meiotic sister chromatid cohesion [GO:0051177]; mitotic sister chromatid cohesion [GO:0007064]; reciprocal meiotic recombination [GO:0007131]; replication-born double-strand break repair via sister chromatid exchange [GO:1990414]; synaptonemal complex assembly [GO:0007130]	KLMA_30727	W0T8R5	W0T8R5	 Structural maintenance of chromosomes protein - SMC3 	KMXK_0C07330
DNA strand elongation involved in DNA replication [GO:0006271]; double-strand break repair via break-induced replication [GO:0000727]; mitotic DNA replication initiation [GO:1902975]; negative regulation of ATP-dependent DNA helicase activity [GO:1902450]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]	KLMA_30138	W0T8R6	W0T8R6	 DNA helicase - MCM2 	KMXK_0C01390
chromatin organization [GO:0006325]	KLMA_20026	W0T8R7	W0T8R7	 Polyamine N-acetyltransferase 1 - PAA1 	KMXK_0B00380
metabolic process [GO:0008152]	KLMA_20753	W0T8R8	W0T8R8	 Uncharacterized mitochondrial hydrolase FMP41 - FMP41 	KMXK_0B07660
	KLMA_30143	W0T8R9	W0T8R9	 Protein YIP - YIP4 	KMXK_0C01440
	KLMA_40003	W0T8S0	W0T8S0	 Probable acid phosphatase - KLMA_40003 	KMXK_0D00170
protein secretion [GO:0009306]; ubiquitin-dependent protein catabolic process [GO:0006511]; vesicle-mediated transport [GO:0016192]	KLMA_20031	W0T8S1	W0T8S1	 DNA damage-inducible protein 1 - DDI1 	KMXK_0B00430
branched-chain amino acid biosynthetic process [GO:0009082]	KLMA_30148	W0T8S2	W0T8S2	 Acetolactate synthase small subunit - ILV6 	KMXK_0C01500
"transcription, DNA-templated [GO:0006351]"	KLMA_40008	W0T8S3	W0T8S3	 Thiamine repressible genes regulatory protein thi1 - KLMA_40008 	KMXK_0D00220
	KLMA_20758	W0T8S4	W0T8S4	 Protein DSE2 - KLMA_20758 	KMXK_0B07710
"regulation of transcription, DNA-templated [GO:0006355]"	KLMA_20036	W0T8S5	W0T8S5	 Transcriptional activator HAP3 - HAP3 	KMXK_0B00470
	KLMA_30153	W0T8S6	W0T8S6	 Elongation factor 3 - TEF3 	KMXK_0C01560
nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; transcription elongation from RNA polymerase II promoter [GO:0006368]	KLMA_40013	W0T8S7	W0T8S7	 Nucleolar GTP-binding protein 2 - POP2 	KMXK_0D00270
fatty acid elongation [GO:0030497]; sphingolipid biosynthetic process [GO:0030148]; vacuolar transport [GO:0007034]	KLMA_30158	W0T8S9	W0T8S9	 Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase - PHS1 	KMXK_0C01610
"cell cycle arrest [GO:0007050]; invasive growth in response to glucose limitation [GO:0001403]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of transposition, RNA-mediated [GO:0010526]; pheromone-dependent signal transduction involved in conjugation with cellular fusion [GO:0000750]; positive regulation of protein export from nucleus [GO:0046827]; protein autophosphorylation [GO:0046777]"	KLMA_20041	W0T8T0	W0T8T0	 Mitogen-activated protein kinase - FUS3 	KMXK_0B00520
	KLMA_40018	W0T8T1	W0T8T1	 Uncharacterized protein YKL215C - OXP1 	KMXK_0D00320
	KLMA_20768	W0T8T2	W0T8T2	 Glucosamine 6-phosphate N-acetyltransferase - GNA1 	KMXK_0B07810
"transcription, DNA-templated [GO:0006351]"	KLMA_30500	W0T8T3	W0T8T3	 Forkhead transcription factor HCM1 - HCM1 	KMXK_0C04970
	KLMA_30163	W0T8T4	W0T8T4	 ATP-dependent DNA helicase SRS2 - SRS2 	KMXK_0C01660
meiotic mismatch repair [GO:0000710]; mitotic recombination [GO:0006312]; removal of nonhomologous ends [GO:0000735]; replication fork arrest [GO:0043111]	KLMA_40023	W0T8T5	W0T8T5	 DNA mismatch repair protein MSH3 - MSH3 	KMXK_0D00370
	KLMA_20046	W0T8T6	W0T8T6	 Tryptophan synthase - TRP5 	KMXK_0B00570
nucleosome mobilization [GO:0042766]	KLMA_20773	W0T8T7	W0T8T7	 Ino eighty subunit 1 - IES1 	KMXK_0B07860
macroautophagy [GO:0016236]; multivesicular body membrane disassembly [GO:0034496]; neutral lipid catabolic process [GO:0046461]; phosphatidylserine catabolic process [GO:0006660]; piecemeal microautophagy of the nucleus [GO:0034727]; vacuolar protein processing [GO:0006624]	KLMA_30505	W0T8T8	W0T8T8	 Putative lipase ATG15 - ATG15 	KMXK_0C05010
arginine biosynthetic process via ornithine [GO:0042450]	KLMA_30168	W0T8T9	W0T8T9	 Ornithine carbamoyltransferase - ARG3 	KMXK_0C01710
maintenance of translational fidelity [GO:1990145]; negative regulation of actin filament bundle assembly [GO:0032232]; regulation of translational termination [GO:0006449]	KLMA_40028	W0T8U0			
rRNA processing [GO:0006364]	KLMA_20051	W0T8U1	W0T8U1	 rRNA-processing protein - CGR1 	KMXK_0B00620
	KLMA_20778	W0T8U2	W0T8U2	 Protein KES1 - KES1 	KMXK_0B07910
DNA topological change [GO:0006265]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nucleotide-excision repair [GO:0006289]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	KLMA_30173	W0T8U3	W0T8U3	 DNA repair protein RAD4 - RAD4 	KMXK_0C01750
N-terminal peptidyl-methionine acetylation [GO:0017196]	KLMA_20056	W0T8U5	W0T8U5	 DUF1279 super family - NAT2 	KMXK_0B00680
	KLMA_30178	W0T8U7	W0T8U7	 Myosin tail region-interacting protein MTI1 - BBC1 	KMXK_0C01800
translation [GO:0006412]	KLMA_20783	W0T8U8	W0T8U8	 60S ribosomal protein L33-B - RPL33B 	KMXK_0B07950
mRNA export from nucleus in response to heat stress [GO:0031990]; nuclear pore organization [GO:0006999]; protein import into nucleus [GO:0006606]	KLMA_20061	W0T8U9	W0T8U9	 Nucleoporin NUP188 - NUP188 	KMXK_0B00740
