"genes"	"logFC"	"logCPM"	"PValue"	"FDR"	"Portein_names"
"YALI0_E31559g"	1.278935695	10.02971668	0.007763866	0.046422248	"no similarity"
"YALI0_F02739g"	1.280421137	6.538996629	9.64527e-05	0.002414108	"weakly similar to uniprot|P38256 Saccharomycescerevisiae YBR096w"
"YALI0_F18128g"	1.285397994	9.166369789	0.001246186	0.014056142	"no similarity"
"YALI0_C05533g"	1.295189705	6.81218449	0.000983384	0.012074067	"similar to uniprot|Q9ZS91 Arabidopsis thalianaT4B21.5 protein (Hypothetical protein)"
"YALI0_E27291g"	1.295474222	0.8567433	0.002439177	0.022590357	"similar to uniprot|Q96VC8 Yarrowia lipolyticaGlyoxylate pathway regulator"
"YALI0_E31383g"	1.301433778	6.692448354	0.000101273	0.002483453	"weakly similar to KLLA0A04169g Kluyveromyces lactisIPF 8725.1"
"YALI0_E34771g"	1.307734115	3.350121948	0.001253748	0.014067056	"weakly similar to uniprot|P22580 Saccharomycescerevisiae YDR242w AMD2 amidase"
"YALI0_A21131g"	1.308369312	3.941390456	0.000113317	0.002689293	"weakly similar to uniprot|Q08912 Saccharomycescerevisiae Chromosome XV reading frame ORF YOR389W"
"YALI0_F30613g"	1.310171941	8.071094527	0.001188127	0.013552705	"similar to uniprot|Q9P5M9 Schizosaccharomyces pombeputative class II aldolase"
"YALI0_F24761g"	1.323251937	6.497577283	0.004841224	0.033752366	"similar to DEHA0B14938g Debaryomyces hansenii"
"YALI0_F09251g"	1.324698071	7.606305827	0.000258925	0.004796057	"similar to uniprot|P78609 Pichia jadinii Uricase(Urate oxidase)"
"YALI0_A04455g"	1.324970255	6.215795262	0.00099572	0.012134963	"no similarity"
"YALI0_B04510g"	1.332712945	6.493949292	0.001962483	0.019359545	"weakly similar to uniprot|P33417 Saccharomycescerevisiae YKL032c IXR1 intrastrand crosslink recognitionprotein and transcription factor"
"YALI0_C16412g"	1.336082553	7.267833248	0.001809396	0.018512684	"weakly similar to uniprot|P32912 Saccharomycescerevisiae YGL212w VAM7 vacuolar morphogenesis protein"
"YALI0_E20141g"	1.338748133	8.393785064	0.004581239	0.032645368	"similar to uniprot|Q12012 Saccharomyces cerevisiaeYOR289w"
"YALI0_E15510g"	1.340194484	6.168191506	0.007875497	0.046736555	"weakly similar to uniprot|Q04116 Saccharomycescerevisiae YDR451c Homeodomain protein"
"YALI0_E27203g"	1.343042064	0.458159639	0.000689252	0.009445248	"similar to uniprot|P41948 Saccharomyces cerevisiaeYNL142w MEP2"
"YALI0_C11407g"	1.346453862	11.07282255	0.00595991	0.039084545	"similar to uniprot|Q00955 Saccharomyces cerevisiaeYNR016C Acetyl-CoA carboxylase"
"YALI0_E12331g"	1.353318767	8.216283847	7.73105e-05	0.002090489	"similar to uniprot|Q6C808 Yarrowia lipolyticaYALI0D23771g"
"YALI0_E15840g"	1.357340238	1.775454227	0.004257131	0.031369149	"highly similar to uniprot|O93968 Candida boidiniiFormate dehydrogenase"
"YALI0_D17072g"	1.359645849	6.557975433	0.000884774	0.011351592	""
"YALI0_E25828g"	1.366622935	1.416937554	0.005973105	0.039112535	"no similarity possibly noncoding"
"YALI0_C07414g"	1.368351284	9.247359265	0.004897271	0.033939097	"similar to uniprot|Q9P7B4 Schizosaccharomyces pombePutative short chain dehydrogenase"
"YALI0_D13046g"	1.370479499	7.399850529	0.004017718	0.030374023	"similar to |P43558 uniprot|P43558 Saccharomycescerevisiae YFL044c and Schizosaccharomyces pombeHypothetical zinc finger protein"
"YALI0_C19151g"	1.373040401	5.465317673	0.004057365	0.030445689	"weakly similar to uniprot|P39113 Saccharomycescerevisiae YMR280c CAT8 transcription factor involved ingluconeogenesis P2.187.f2.1"
"YALI0_B16170g"	1.373079906	3.546231926	1.68832e-05	0.000697749	"weakly similar to uniprot|Q6C860 Yarrowialipolytica YALI0D22462g"
"YALI0_C04455g"	1.377139564	4.432190757	0.000666464	0.009195378	"weakly similar to uniprot|P53747 Saccharomycescerevisiae YNR061C Hypothetical 24.3 kDa protein inBIO3-HXT17 intergenic region"
"YALI0_B09625g"	1.377634328	7.540717556	0.000187804	0.003816176	"weakly similar to uniprot|P09368 Saccharomycescerevisiae YLR142w PUT1 Proline oxidase mitochondrialprecursor (EC 1.5.3.-) (Proline dehydrogenase)"
"YALI0_C12518g"	1.378998406	2.664518907	0.001987398	0.019541674	"no similarity"
"YALI0_F06226g"	1.379589636	8.124037507	0.004245509	0.031321616	"weakly similar to CA0416|IPF17492 Candida albicansIPF17492 unknown function"
"YALI0_F30591g"	1.381181735	1.60309965	0.000152844	0.003282885	"weakly similar to uniprot|P24552 Fusarium solaniD-amino acid oxidase"
"YALI0_F10175g"	1.385303185	7.201523714	2.34423e-05	0.000855362	"no similarity"
"YALI0_F19690g"	1.389727476	5.611851415	0.000282835	0.005053492	"similar to DEHA0F20284g Debaryomyces hansenii"
"YALI0_C20713g"	1.39164201	2.30011058	0.002984475	0.025787395	"no similarity"
"YALI0_E05577g"	1.39334725	2.249128663	1.76991e-05	0.000700678	"highly similar to uniprot|Q6C1S5 Yarrowialipolytica YALI0F13761g"
"YALI0_F08943g"	1.399199098	6.55845797	0.000858921	0.011116422	"no similarity"
"YALI0_E29491g"	1.400486553	1.810579095	0.007718956	0.046291785	"similar to CAGL0G03289g Candida glabrata IPF3625.1"
"YALI0_E07205g"	1.402487525	1.612599093	0.001456592	0.015505405	"similar to uniprot|P32837 Saccharomyces cerevisiaeYDL210w UGA4 GABA-specific high-affinity permease"
"YALI0_E17545g"	1.40282914	4.01721099	8.72735e-07	8.81026e-05	"weakly similar to uniprot|P09950 Saccharomycescerevisiae YDR232w HEM1 5-aminolevulinate synthase"
"YALI0_C24123g"	1.406297858	5.931196167	0.008010649	0.047383304	"weakly similar to uniprot|Q06675 Saccharomycescerevisiae YDR318W Chromosome IV"
"YALI0_F29623g"	1.409440721	4.429278002	2.04524e-05	0.00077425	"weakly similar to ca|CA3761|CaIFR3 Candida albicansunknown function"
"YALI0_C09460g"	1.412908916	7.772794823	0.003426151	0.02778072	"similar to uniprot|Q12181 Saccharomyces cerevisiaeYPR048W TAH18 protein"
"YALI0_B19976g"	1.413548937	2.615011687	0.000385043	0.00621921	"highly similar to uniprot|O93968 Candida boidiniiFormate dehydrogenase (EC 1.2.1.2)"
"YALI0_F32065g"	1.417804509	8.07091877	0.003745628	0.029311713	"no similarity"
"YALI0_A16511g"	1.420535286	1.191943926	5.90181e-05	0.00172692	"no similarity"
"YALI0_E04961g"	1.43398756	3.537807913	0.000118345	0.002778352	"no similarity"
"YALI0_A14564g"	1.437722015	3.868280293	0.000729888	0.009780817	"no similarity"
"YALI0_D00869g"	1.439936208	3.249263288	0.0032072	0.027092261	"similar to uniprot|O59805 Schizosaccharomyces pombeAcetamidase"
"YALI0_A00418g"	1.446680684	4.471700923	0.000361499	0.006055944	"weakly similar to uniprot|Q08777 Saccharomycescerevisiae YOR306c similarity to human X-linkedPEST-containing transporter"
"YALI0_F26279g"	1.450101358	4.917471162	0.008690348	0.049988068	"similar to uniprot|Q873I9 Neurospora crassa B9B11.100"
"YALI0_E25047g"	1.450638786	9.690906098	0.002533036	0.023106326	"no similarity"
"YALI0_F03498g"	1.451387332	6.871797609	0.005731657	0.037983205	"similar to uniprot|P50276 Saccharomyces cerevisiaeYGR055w MUP1 high affinity methionine permease"
"YALI0_C14168g"	1.452144491	3.803204149	0.000175622	0.00365547	"similar to uniprot|P38555 Saccharomyces cerevisiaeYER031c YPT31 GTP-binding protein of the rab family P24.2.f4.2"
"YALI0_E33935g"	1.460475662	9.962031504	0.003337989	0.027620488	"weakly similar to KLLA0F16709g Kluyveromyceslactis"
"YALI0_D06952g"	1.465342903	6.91992279	0.00417659	0.031001968	"weakly similar to DEHA0G06963g Debaryomyceshansenii IPF 4466.1 and KLLA0E19701g Kluyveromyces lactisIPF 2215.1"
"YALI0_A00198g"	1.465464314	2.565195302	0.003080168	0.026425748	"similar to YALI-IPF6987.1 Yarrowia lipolyticaYALI0C21912g Unknown function"
"YALI0_C21978g"	1.473395498	0.593308091	0.000363406	0.006055944	"similar to uniprot|Q6C1D9 Yarrowia lipolyticaYALI0F17160g"
"YALI0_D10234g"	1.477265247	4.498220633	0.001025538	0.01229963	""
"YALI0_F01452g"	1.480829331	8.601445296	0.00836972	0.048747999	"no similarity"
"YALI0_F05940g"	1.482132172	9.114854942	1.51176e-05	0.00066353	"similar to uniprot|Q01532 Saccharomyces cerevisiaeYNL239w"
"YALI0_F24409g"	1.482296797	8.157441541	0.001177143	0.013452743	"weakly similar to uniprot|P53721 Saccharomycescerevisiae YNR018w"
"YALI0_A18469g"	1.482994172	7.799939809	0.001317628	0.014574423	"uniprot|Q99160 Yarrowia lipolytica Homeobox proteinHOY1"
"YALI0_F20834g"	1.48413398	5.6568187	0.00132316	0.014574423	"weakly similar to uniprot|P87119Schizosaccharomyces pombe Zinc finger C3HC4 type putativetranscription factor"
"YALI0_B00154g"	1.485372982	4.907742233	9.33862e-09	2.8282e-06	"no similarity"
"YALI0_F14641g"	1.486838018	6.543017697	0.004519764	0.032388595	"no similarity"
"YALI0_C20060g"	1.501142601	0.681299422	0.003621111	0.028708202	"similar to uniprot|P41928 Yarrowia lipolytica MTP2Metallothionein-II"
"YALI0_F28479g"	1.505047606	5.026298413	0.000304564	0.005362627	"no similarity possibly noncoding"
"YALI0_A19250g"	1.505601467	3.140053951	0.000472721	0.007185705	"no similarity"
"YALI0_C12188g"	1.511150299	2.793764063	0.002229642	0.021193644	"no similarity"
"YALI0_C06237g"	1.515666081	11.91638156	0.005022549	0.034569976	"weakly similar to uniprot|Q06177 Saccharomycescerevisiae YLR327c strong similarity to STF2P P2.246.f2.1"
"YALI0_E18458g"	1.518841786	6.109455496	0.005857292	0.03860276	"similar to uniprot|Q6C722 Yarrowia lipolyticaYALI0E04422g"
"YALI0_D11682g"	1.524196425	6.005838767	0.005412537	0.036466896	"weakly similar to uniprot|Q9USY1Schizosaccharomyces pombe Conserved hypothetical protein"
"YALI0_F11363g"	1.528205165	8.919209973	0.008418946	0.048985164	"weakly similar to uniprot|Q06485 Saccharomycescerevisiae YLR356w"
"YALI0_F26873g"	1.533409686	6.886153506	0.00039347	0.006304887	""
"YALI0_E25003g"	1.535644181	3.330469122	0.002049696	0.020024209	"no similarity possibly noncoding"
"YALI0_E23782g"	1.542233943	5.898530944	0.00046095	0.007050433	"no similarity"
"YALI0_B04796g"	1.547723516	8.052219922	0.004776994	0.033450228	"some similarities with uniprot|P35198 Saccharomycescerevisiae YDR277c MTH1 protein"
"YALI0_B14421g"	1.550157786	1.352279642	0.000331446	0.005719568	"no similarity"
"YALI0_C08074g"	1.554675505	4.403695091	9.62631e-07	9.40428e-05	"highly similar to uniprot|O93968 Candida boidiniiFormate dehydrogenase"
"YALI0_A13277g"	1.55499764	7.531813177	3.25387e-05	0.001113484	"weakly similar to uniprot|P53867 Saccharomycescerevisiae YNL223w AUT2 essential for autophagy"
"YALI0_F22561g"	1.563103084	7.342973969	0.001356995	0.014827686	"no similarity"
"YALI0_F24431g"	1.564496078	10.0547017	0.001646493	0.017106014	"weakly similar to uniprot|P53721 Saccharomycescerevisiae YNR018w"
"YALI0_D24475g"	1.571854916	8.34612862	0.001940379	0.019267012	"no similarity possibly noncoding"
"YALI0_E27588g"	1.575433312	1.425029674	5.46759e-05	0.001647621	"no similarity"
"YALI0_F28171g"	1.578687765	3.105842141	0.007719119	0.046291785	"no similarity possibly noncoding"
"YALI0_E23606g"	1.585043063	2.220193751	0.004265287	0.031391062	"no similarity"
"YALI0_D02695g"	1.585942491	7.977452755	0.002880006	0.025063503	"no similarity"
"YALI0_C03696g"	1.58726813	7.060742141	0.00159273	0.016633046	"weakly similar to uniprot|P38191 Saccharomycescerevisiae Yippee-like protein YBL049W"
"YALI0_E29469g"	1.591590193	7.545706525	0.004087803	0.03055075	"weakly similar to DEHA0A03817g Debaryomyceshansenii IPF 10715.1"
"YALI0_D01353g"	1.593864952	6.451980793	0.002435171	0.022587794	"weakly similar to DEHA0B08833g Debaryomyceshansenii"
"YALI0_D02277g"	1.594566237	5.79876771	0.000145242	0.003153164	"weakly similar to uniprot|P23254 Saccharomycescerevisiae YPR074c TKL1 transketolase 1"
"YALI0_E03300g"	1.598131685	0.085327787	0.000395907	0.006327205	"weakly similar to uniprot|Q6CG00 Yarrowialipolytica YALI0B02112g"
"YALI0_E31845g"	1.608741424	7.637167469	0.000719573	0.009685447	"weakly similar to uniprot|Q7SH63 Neurospora crassaNCU02666.1"
"YALI0_D06820g"	1.614500719	4.988121687	0.002232383	0.021193644	"some similarities with uniprot|P32337 Saccharomycescerevisiae YMR308c PSE1 beta karyopherin"
"YALI0_B20790g"	1.615934929	7.78915949	0.000579456	0.008316975	"no similarity"
"YALI0_A03575g"	1.61669985	6.301395702	0.002073037	0.020187119	"similar to uniprot|Q03071 Saccharomyces cerevisiaeYPL046c ELC1 Elongin C transcription elongation factor"
"YALI0_E11561g"	1.618971464	2.216684522	0.005103309	0.034887968	"similar to uniprot|CAD70713 Yarrowia lipolyticalipase LIP4"
"YALI0_F26136g"	1.631736646	6.467586612	0.003459271	0.027935013	"similar to AAQ19492 S. cerevisiae YBR111W-A SUS1conserved smallorf Protein involved in mRNA export coupledtranscription activation"
"YALI0_E10483g"	1.633205991	5.320180342	1.85284e-05	0.0007194	"weakly similar to uniprot|P53943 Saccharomycescerevisiae YNL065w similarity to resistance proteins"
"YALI0_E20735g"	1.637012373	8.041873811	0.004668373	0.0329561	"similar to CA1197|CaIFG1 Candida albicans"
"YALI0_D06930g"	1.640482901	7.025455674	4.69689e-07	5.36775e-05	"similar to uniprot|Q06408 Saccharomyces cerevisiaeYDR380W ARO10 phenylpyruvate decarboxylase, catalyzesdecarboxylation of phenylpyruvate to phenylacetaldehyde"
"YALI0_D03465g"	1.645802059	3.078984986	1.1066e-06	0.000102184	"uniprot|P30887 Yarrowia lipolytica Acid phosphataseprecursor PHO2 gene"
"YALI0_D04224g"	1.649281483	8.457786711	0.000964808	0.011975081	"no similarity"
"YALI0_D23837g"	1.650866984	3.691717473	0.001738782	0.01791123	"no similarity"
"YALI0_F15917g"	1.652469733	7.964619601	0.001124492	0.013023042	"weakly similar to uniprot|Q06563 Saccharomycescerevisiae YLR251w similarity to peroxisomal rat membraneprotein PMP22"
"YALI0_E07271g"	1.656486617	8.734692742	0.000188383	0.003816176	"similar to uniprot|P32528 Saccharomyces cerevisiaeYBR208c DUR1_2 urea amidolyase"
"YALI0_D26906g"	1.662378397	8.62609029	0.004146529	0.030862236	"weakly similar to uniprot|Q12331 Saccharomycescerevisiae Hypothetical 30.6 kDa protein YDR262W"
"YALI0_C10626g"	1.664554926	6.957406216	0.00014283	0.003123192	"no similarity"
"YALI0_E18139g"	1.667025346	6.090263023	0.007652202	0.046027198	"similar to uniprot|Q09887 Schizosaccharomyces pombeSPCC584.13 Putative amino-acid permease"
"YALI0_C19195g"	1.672870601	6.122602777	0.001820814	0.018598099	"similar to uniprot|P38921 Saccharomyces cerevisiaeYNL003c PET8 member of the mitochondrial carrier (MCF)"
"YALI0_E05841g"	1.675085002	6.833405652	0.00113302	0.013046966	"weakly similar to uniprot|O93846 Magnaporthe griseaPATH531 Pathogenicity protein"
"YALI0_E08074g"	1.696456174	4.062312882	0.00110191	0.012835136	"some similarities with DEHA0F23397g Debaryomyceshansenii"
"YALI0_D05247g"	1.697339574	5.571715414	0.000964527	0.011975081	"no similarity"
"YALI0_E10527g"	1.720867369	1.506195799	0.000598491	0.008509524	"no similarity possibly noncoding"
"YALI0_B18298g"	1.749692924	8.97243022	0.001794014	0.018417531	"similar to uniprot|P38636 Saccharomyces cerevisiaeYNL259c ATX1 antioxidant protein and metal homeostasisfactor"
"YALI0_B05786g"	1.754285024	8.127654123	0.005484591	0.036717325	"similar to uniprot|Q8X0S2 Neurospora crassa Relatedto syntaxin family member TLG1"
"YALI0_D15092g"	1.759349612	5.21872075	0.005521024	0.036910419	"similar to uniprot|Q8LE51 Arabidopsis thalianaYippee- like protein 26S proteasome non-ATPase regulatorysubunit"
"YALI0_C18249g"	1.761848167	3.005551805	1.6934e-05	0.000697749	"no similarity"
"YALI0_C22000g"	1.773474614	7.232829378	0.004896718	0.033939097	"similar to uniprot|Q04432 Saccharomyces cerevisiaeYDR533c"
"YALI0_D05621g"	1.785364194	6.156478102	0.002243956	0.021270175	"similar to uniprot|Q04895 Saccharomyces cerevisiaeYIR028w DAL4 allantoin permease"
"YALI0_B11913g"	1.789990787	8.611288431	0.006025968	0.03936262	"similar to uniprot|P81451 Saccharomyces cerevisiaeYOL077w-a ATP19 Subunit K of mitochondrial ATP Synthase"
"YALI0_E22088g"	1.794793961	2.238591479	4.9334e-07	5.53363e-05	"weakly similar to uniprot|P10863 Saccharomycescerevisiae YER011w TIR1 cold-shock induced protein of theTIR1P TIP1P family"
"YALI0_E14256g"	1.81234683	4.052460072	0.003242997	0.027243871	"similar to uniprot|P33677 Pichia angusta Formatedehydrogenase (NAD-dependent formate dehydrogenase) (FDH)"
"YALI0_E19965g"	1.8165533	5.536135438	0.006660558	0.042058588	"some similarities with uniprot|P32338 Saccharomycescerevisiae YGR044c RME1 and other zinc-fingertranscription factors"
"YALI0_E15818g"	1.822878537	6.174373745	3.28175e-06	0.000220862	"some similarities with uniprot|P10127 Saccharomycescerevisiae YGL256w ADH4 alcohol dehydrogenase IV"
"YALI0_C17215g"	1.824082966	2.914042427	0.001360846	0.014827686	"no similarity"
"YALI0_D10021g"	1.848370781	5.392360459	0.001320596	0.014574423	"similar to DEHA0B11748g Debaryomyces hansenii"
"YALI0_D14608g"	1.848569448	9.30111555	0.003285337	0.027370742	"weakly similar to uniprot|Q8T6B4 Dictyosteliumdiscoideum Non-transporter ABC protein AbcF4"
"YALI0_E33407g"	1.848884066	5.331134885	0.002510384	0.022968875	"similar to uniprot|P32621 Saccharomyces cerevisiaeYEL042w GDA1 guanosine diphosphatase P2.423.f2.1"
"YALI0_E02662g"	1.849387903	9.194177089	0.000150933	0.003264998	"highly similar to uniprot|Q8WZY7 Neurospora crassaProbable autophagy protein AUT7 and uniprot|P38182Saccharomyces cerevisiae YBL078c AUT7 essential forautophagy"
"YALI0_B19800g"	1.852370482	6.479104411	4.26997e-08	8.62107e-06	"similar to uniprot|P19145 Saccharomyces cerevisiaeYKR039W General amino-acid permease GAP1"
"YALI0_D02046g"	1.861657627	5.499596429	0.000204555	0.004010279	"weakly similar to uniprot|Q06328 Saccharomycescerevisiae YDR352w"
"YALI0_B04026g"	1.872124226	6.944425234	0.002992415	0.02581917	"some similarities with uniprot|Q12255 Saccharomycescerevisiae YLR093c NYV1 v-SNARE vacuolar synaptobrevin"
"YALI0_C04884g"	1.87842028	4.911460304	1.93128e-06	0.000146222	"similar to uniprot|Q03193 Saccharomyces cerevisiaeYDR090C Hypothetical 34.6 kDa protein"
"YALI0_C11781g"	1.880511751	6.208235548	0.004117049	0.030710548	"no similarity"
"YALI0_E05269g"	1.880747925	6.453891174	0.001090033	0.012721256	"similar to uniprot|P43682 Saccharomyces cerevisiaeYKL006ca SFT1 SNARE-like protein"
"YALI0_C23837g"	1.886578945	0.886711145	9.1015e-05	0.002306603	"no similarity"
"YALI0_F11077g"	1.902360967	8.401567838	0.002826006	0.024771521	"similar to uniprot|P38841 Saccharomyces cerevisiaeYHR138c"
"YALI0_A16819g"	1.908226357	7.312311481	0.000657353	0.009090388	"weakly similar to uniprot|P43093 Candida albicansCandidapepsin 4 precursor (Aspartate protease 4)"
"YALI0_B23111g"	1.919478926	7.19631798	0.002169925	0.02079626	"no similarity"
"YALI0_E28314g"	1.934920544	5.45535855	0.00183483	0.018668758	"no similarity"
"YALI0_E20625g"	1.955780431	8.455536741	0.003084558	0.02642598	"some similarities with uniprot|P18562 Saccharomycescerevisiae YHR128w FUR1 uracil phosphoribosyltransferase"
"YALI0_F11605g"	1.965674244	8.740882788	0.002447864	0.022600271	"weakly similar to uniprot|Q6CGW9 Yarrowialipolytica YALI0A15400g"
"YALI0_F10219g"	1.972385344	7.834935661	0.004761156	0.033450228	"weakly similar to uniprot|Q9YBD7 Aeropyrum pernixHypothetical protein APE1660 and DEHA0B08569g Debaryomyceshansenii"
"YALI0_B17160g"	1.990950792	2.801300957	0.000636226	0.008879314	"some similarities with uniprot|P38236 Saccharomycescerevisiae YBR057c MUM2 meiotic protein"
"YALI0_F31867g"	1.991284936	8.031972197	0.002974036	0.025733905	"weakly similar to uniprot|Q9I5L7 Pseudomonasaeruginosa Hypothetical protein PA0711"
"YALI0_C04477g"	1.992967562	5.468566772	0.003399885	0.02767662	"similar to uniprot|P38124 Saccharomyces cerevisiaeYBR008c FLR1 fluconazole resistance protein"
"YALI0_B20328g"	2.001201288	4.656640384	3.04379e-05	0.001059555	"similar to uniprot|P39979 Saccharomyces cerevisiaeYEL066w HPA3 histone and other protein acetyltransferase"
"YALI0_E31772g"	2.008836778	10.20895132	0.001224045	0.013832167	"no similarity"
"YALI0_D18832g"	2.032096879	2.974552457	4.614e-07	5.36775e-05	"similar to uniprot|Q6CDB7 Yarrowia lipolyticaYALI0C01925g"
"YALI0_E24167g"	2.044722675	5.752784678	0.000454837	0.006980092	"weakly similar to uniprot|Q2VQ77 Saccharomycescerevisiae YPL092w SSU1 Plasma membrane sulfite pumpinvolved in sulfite metabolism and required for efficientsulfite efflux"
"YALI0_A02629g"	2.048152406	2.417450215	0.00053694	0.007912999	"no similarity"
"YALI0_C14344g"	2.053659887	4.824596548	8.29462e-10	5.58228e-07	"highly similar to uniprot|O93968 Candida boidiniiFormate dehydrogenase (EC 1.2.1.2)"
"YALI0_A12441g"	2.065273406	4.021840097	3.94264e-06	0.000256781	"no similarity"
"YALI0_C14696g"	2.069743299	0.977020122	0.001849986	0.018706785	"no similarity"
"YALI0_A06952g"	2.076773137	2.28400496	0.002516669	0.022991648	"no similarity"
"YALI0_F22011g"	2.08076272	2.748849784	0.000279659	0.005026398	"no similarity"
"YALI0_E08206g"	2.083456513	8.612736845	0.002282777	0.021503548	"weakly similar to uniprot|P47139 Saccharomycescerevisiae YJR098c"
"YALI0_F13937g"	2.088472242	2.301980789	5.21099e-09	1.85664e-06	"highly similar to uniprot|O93968 Candida boidiniiFormate dehydrogenase or uniprot|O13437 Candida boidiniiNAD- dependent formate dehydrogenase"
"YALI0_A16379g"	2.114481886	5.644964595	3.0607e-09	1.67809e-06	"uniprot|Q9UW06 Yarrowia lipolytica Alcoholdehydrogenase 3"
"YALI0_F11627g"	2.131944951	6.511777415	2.85435e-07	3.92927e-05	"similar to DEHA0E08085g Debaryomyces hansenii"
"YALI0_B01342g"	2.133965175	9.851458015	0.007814284	0.046631641	"similar to uniprot|P49374 Kluyveromyces lactisHigh-affinity glucose transporter"
"YALI0_C12100g"	2.134497329	7.657117939	0.005215629	0.03550504	"similar to DEHA0C00484g Debaryomyces hansenii IPF2562.1"
"YALI0_F28193g"	2.146468266	0.919934405	0.002684115	0.023926957	"similar to uniprot|P53322 Saccharomyces cerevisiaeYGR260w TNA1 similarity to allantoate transport protein"
"YALI0_F31581g"	2.167679951	6.537199602	0.002054761	0.02004136	"no similarity possibly noncoding"
"YALI0_B03542g"	2.177860974	5.353509138	0.001617814	0.016865925	"no similarity"
"YALI0_E06589g"	2.200711595	5.134849211	0.008096521	0.047658529	"similar to uniprot|Q6C1D8 Yarrowia lipolyticaYALI0F17182g"
"YALI0_F17336g"	2.210238978	6.379536773	0.001379265	0.014998582	"no similarity"
"YALI0_D19140g"	2.211533309	10.09339777	0.001460565	0.015520422	"similar to uniprot|P30952 Saccharomyces cerevisiaeYNL117w Malate synthase 1 glyoxysomal (EC 4.1.3.2)"
"YALI0_A21285g"	2.232086928	6.165424345	0.001749199	0.017987946	"no similarity"
"YALI0_E19426g"	2.238484572	5.49022639	0.000204586	0.004010279	"weakly similar to uniprot|Q96UH1 Cryptococcusneoformans CIG Cytokine inducing-glycoprotein"
"YALI0_E07381g"	2.243053581	3.924974945	0.005100822	0.034887968	"similar to uniprot|O74916 Schizosaccharomyces pombePutative acetylornithine deacetylase"
"YALI0_E30965g"	2.244929437	9.954121333	0.005465833	0.036703493	"similar to uniprot|P32316 Saccharomyces cerevisiaeYBL015W ACH1 Acetyl-CoA hydrolase (EC 3.1.2.1) (Acetyl-CoAdeacylase) (Acetyl-CoA acylase)"
"YALI0_C18263g"	2.261568091	7.971365841	9.31977e-05	0.002352078	"no similarity"
"YALI0_B21164g"	2.267969897	7.140335563	0.003382227	0.02767662	"weakly similar to uniprot|Q10321Schizosaccharomyces pombe"
"YALI0_A06699g"	2.288774831	3.613661172	0.000559065	0.008101094	"weakly similar to uniprot|P18852 Saccharomycescerevisiae YJR086w STE18 GTP-binding protein gamma subunitof the pheromone pathway"
"YALI0_E15796g"	2.350499269	9.417426878	0.003230321	0.027175075	"similar to uniprot|P38865 Saccharomyces cerevisiaeYHR175w CTR2 copper transport protein"
"YALI0_E01562g"	2.354567941	6.894384418	3.06937e-06	0.000211263	"no similarity"
"YALI0_C11165g"	2.383830946	5.837782005	0.007455766	0.045340937	"some similarities with DEHA-IPF10888.1 Debaryomyceshansenii DEHA0E25971g"
"YALI0_B12760g"	2.392609582	8.328649512	2.07774e-05	0.00078167	"no similarity"
"YALI0_C07744g"	2.407731977	4.393415777	5.74265e-06	0.000331269	"no similarity"
"YALI0_C20097g"	2.422196149	4.499541213	0.000187351	0.003816176	"no similarity"
"YALI0_D01694g"	2.507746535	3.873500519	0.00104242	0.012404788	"similar to uniprot|P32573 Saccharomyces cerevisiaeYNL202w SPS19 peroxisomal 2 4-dienoyl-CoA reductase"
"YALI0_E24189g"	2.537761268	3.921080596	0.001655172	0.017166743	"no similarity"
"YALI0_A00154g"	2.595627349	6.441250744	2.65569e-07	3.74082e-05	"similar to DEHA0A00572g Debaryomyces hansenii IPF30.1"
"YALI0_A06974g"	2.621774508	6.548489928	4.24938e-07	5.14769e-05	"similar to uniprot|O74885 Schizosaccharomyces pombeSPCC576.01c xanthine oxidase"
"YALI0_E17787g"	2.659265107	7.47092342	0.007590349	0.045849111	"uniprot|Q9UW07 Yarrowia lipolytica Alcoholdehydrogenase 2"
"YALI0_D09185g"	2.676178698	6.384735221	0.004516386	0.032388595	"some similarities with uniprot|P32323 Saccharomycescerevisiae YNR044w AGA1 a-agglutinin anchor subunit"
"YALI0_D04180g"	2.695566866	7.333143485	5.57984e-05	0.001664882	"weakly similar to uniprot|O74959Schizosaccharomyces pombe Hypothetical short chaindehydrogenase"
"YALI0_C15004g"	2.919350725	5.255882634	0.000514779	0.007679839	"highly similar to uniprot|Q6CE66 Yarrowialipolytica YALI0B18194g"
"YALI0_E22132g"	2.938433939	5.586024051	0.004920036	0.033980222	"no similarity possibly noncoding"
"YALI0_D03740g"	3.008976731	3.487191577	1.3934e-05	0.000625171	"weakly similar to uniprot|Q6C506 Yarrowialipolytica YALI0E22088g"
"YALI0_B21142g"	3.148222118	7.958704718	0.000689109	0.009445248	"similar to KLLA0E03729g Kluyveromyces lactis IPF3594.1"
"YALI0_C04389g"	3.215518156	3.820331992	8.20399e-06	0.000424714	"no similarity"
"YALI0_A12353g"	3.271935129	6.92563715	4.15266e-09	1.67809e-06	"highly similar to uniprot|O93968 Candida boidiniiFormate dehydrogenase"
"YALI0_A13013g"	3.664589637	8.20811673	1.52828e-08	4.18695e-06	"weakly similar to uniprot|Q12303 Saccharomycescerevisiae YLR121c YPS3 GPI-anchored aspartyl protease 3"
"YALI0_C19866g"	4.100902084	6.398751572	1.1922e-07	2.06318e-05	"highly similar to uniprot|P30887 Yarrowialipolytica Acid phosphatase precursor (EC 3.1.3.2) PHO2"
