NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	Protein_name	ec_number	Coverage	MW
KMXK_0F05250	W0TE64	KLMA_60052	3.221874625	2.607963722	2.068546176	3.504739759	3.169385928	4.722024815	1.869778129	1.687063404	0.279566791	3.906502674	3.630707624	2.772168372	 Prohibitin-2 - PHB2		24	34
KMXK_0E05830	W0TEK4	KLMA_50587	1.352625278	2.82760146	4.789187947	1.666002124	2.560244663	2.660770613	3.22534688	1.149683646	1.78544673	1.856982886	1.725881814	4.034099101	 Peroxisomal 2 - SPS19		49	"308,999,996,185,303"
KMXK_0G01090	W0TFK2	KLMA_80101	0.319612866	0.772119458	0.759723917	0.293299955	0.38024063	0.294424658	1.092572729	1.896833305	2.374597919	1.000809757	0.303841785	1.018146289	 Uncharacterized protein - ywtG		17	"632,999,992,370,606"
KMXK_0B00960	W0T4K6	KLMA_20084	0.316666373	0.180090272	0.212768222	0.038466525	0.899251817	0.518784122	0.046807358	0.156361713	0.242828112	0.576045573	0.535377351	0.7036565	 26S proteasome regulatory subunit RPN1 - RPN1		13	"110,300,003,051,758"
KMXK_0G02340	W0TFX1	KLMA_80226	2.206656017	2.160206791	2.949384431	2.903016849	1.955953831	2.914148903	0.262929425	0.878325484	2.170169869	0.73730563	0.685252615	1.601718573	 Mitochondrial carnitine carrier - CRC1		34	"365,999,984,741,211"
KMXK_0B04960	W0T818	KLMA_20483	5.038664882	1.998833442	2.127896931	2.686153559	1.262445694	0.614410546	3.268601777	2.487963168	3.86378089	1.312702495	0.207121316	2.124685555	 3-isopropylmalate dehydrogenase - LEU2	1.1.1.85	35	"385,999,984,741,211"
KMXK_0A01250	W0T431	KLMA_10715	3.49321477	3.419683997	3.860595087	1.666002124	3.436305575	1.672390659	3.22534688	2.622256857	2.840642625	0.31525591	1.725881814	1.317769282	 Sorbose reductase homolog SOU2 - SOU2		32	"317,000,007,629,395"
KMXK_0C03910	W0TC52	KLMA_30394	2.888401148	1.777249885	1.56442482	0.449987644	0.928147105	0.869161042	1.053584192	0.950627941	0.482249666	0.501571601	1.427063419	1.089611305	 Eukaryotic peptide chain release factor subunit 1 - SUP45		33	"492,999,992,370,605"
KMXK_0C01050	W0T8N0	KLMA_30098	1.181641225	0.377867151	0.82081427	0.354214386	0.379703797	0.565715502	0.073173311	1.190545187	0.865833565	0.900524269	0.36694561	0.445758595	 Serine/threonine-protein kinase YPK1 - YPK1		20	"856,999,969,482,422"
KMXK_0E01990			5.607208887	16.80407483	9.297177174	3.589279723	10.61330648	3.603043355	25.72664454	7.582585078	11.77567566	7.697986358	11.38282321	8.691171457	No description in DMKU3-1042- NA		46	"136,000,003,814,697"
KMXK_0F03890	W0TF87	KLMA_60180	0.285015935	0.029772511	0.050426537	0.08543773	0	0.085765354	0.612386407	0.792125594	1.230162798	2.732144107	4.245686057	3.730547395	 Sugar transporter STL1 - STL1		23	"673,000,030,517,578"
KMXK_0E00960	W0TD45	KLMA_50087	0.424409172	0.415475528	0.703702563	1.192283923	0.803320279	2.302922651	1.450811081	0.82277766	1.277765137	1.905194031	1.770689303	0.943069103	 Sec sixty-one protein homolog - SSH1		10	"515,999,984,741,211"
KMXK_0E04870	W0TBW3	KLMA_50483	4.405579928	4.312844234	3.20265812	0.921205393	8.338867149	4.058382824	1.12095363	2.789932088	0.987251536	1.026807004	4.188189568	5.50461615	 Prohibitin-1 - PHB1		52	"311,000,003,814,697"
KMXK_0D05850	W0TAB6	KLMA_40558	3.759680739	4.565825223	4.860637849	0.45670101	4.134115018	6.159361512	5.208078418	2.953582742	4.58688324	2.998534064	1.44835378	3.385401385	 Ribosomal protein - RPL10A		40	"242,999,992,370,605"
KMXK_0B08360	W0TB02	KLMA_20821	0.377558916	0.711185511	0.393477045	1.060668468	0.714642271	1.52640231	0.811224638	1.04932407	0.121293251	0.38619338	0.690630029	1.202736971	 Peptide hydrolase - APE3	3.4.-.-	16	57
KMXK_0C01710	W0T8T9	KLMA_30168	2.259272567	1.035736563	1.22367424	0.677250274	2.687836807	1.308123818	1.585688392	0.899268692	1.396554914	1.452509633	2.147790291	2.350971561	 Ornithine carbamoyltransferase - ARG3		23	"377,999,992,370,605"
KMXK_0E03510	W0TDW1	KLMA_50347	0.320155715	0.13741213	0.120957074	0.899406841	1.294032664	0.902855752	0.249375053	0.833046601	1.659204494	1.002509593	0.408502588	0.954839381	 Glutamine-dependent NAD(+) synthetase - QNS1	6.3.5.1	11	"80,5"
KMXK_0E04840	W0TG83	KLMA_50480	1.957724253	2.649631963	2.163617507	4.547562426	1.925830276	1.491192355	1.136142903	0.644324413	0	1.04072056	1.538887911	1.684466929	 Mitochondrial import inner membrane translocase subunit TIM44 - TIM44		26	"470,999,984,741,211"
KMXK_0G02720	W0TG05	KLMA_80261	0.251990569	0.526774794	0.291448273	0.31037186	2.513435956	2.537245733	0.064116359	0.111313455	0	1.059063189	0.511549357	0.390585278	 Uncharacterized protein YMR031C - EIS1		29	"901,999,969,482,422"
KMXK_0A01300	W0T427	KLMA_10710	0.235934603	0.03057353	0.227260329	0.028659766	0.259431812	0.088072842	0.205422725	0.567410017	0.710326332	0.738786445	0.278241889	0.304563612	 Cation-transporting ATPase - SPF1	3.6.3.-	11	"134,399,993,896,484"
KMXK_0A03180	W0T7R5	KLMA_10522	1.722050466	2.529192987	4.283765143	3.772061171	1.320840232	0.642830161	0.254541181	1.352832565	2.100934885	1.373421666	2.030844858	2.983613447	 Probable quinone oxidoreductase - ZTA1		36	"385,999,984,741,211"
KMXK_0H03340	W0TEV9	KLMA_70334	2.217019532	3.453026488	2.738820589	2.034497982	6.676412962	4.658180595	3.93874751	3.202262595	2.180362028	1.178561182	2.107622204	2.560299636	 Proliferating cell nuclear antigen - POL30		38	"287,999,992,370,605"
KMXK_0F02960	W0TDX5	KLMA_60279	4.450725101	3.828954889	2.118442839	0.609344143	1.256836739	0.199810193	0.242206968	3.940758408	3.846614391	4.000733806	0	0.927393294	' 3''(2'')5''-bisphosphate nucleotidase - MET22'		44	"390,999,984,741,211"
KMXK_0F00800	W0TFC1	KLMA_60482	1.045569603	1.467373971	1.397493169	0.959490531	0.406331072	0.102775242	0.733841329	0.949228283	0.646312175	0.672207481	0.624750328	0.758934895	 D-lactate dehydrogenase [cytochrome] 2 - DLD2		18	"607,999,992,370,606"
KMXK_0E03010	W0TC15	KLMA_50296	3.317274523	4.655531563	1.129298886	3.044171791	2.051059221	1.920709292	1.210021675	3.011612799	2.050552069	2.132710001	4.520972163	2.407869724	 Uncharacterized oxidoreductase YMR226C - sdh		43	29
KMXK_0H01910			15.02100013	11.46561786	10.09261404	10.74792231	7.241583812	5.607240968	13.07843249	7.416983652	18.32591076	19.06016129	17.71453361	4.418255904	No description in DMKU3-1042- NA		34	10
KMXK_0F01040	W0TEG7	KLMA_60459	1.833165775	0.840392986	0.992884953	1.057352465	0.712408061	1.061407042	0.668672523	0.379214648	1.133159721	1.178561182	2.49834356	0.83634143	 Mitochondrial import receptor subunit TOM40 - TOM40		20	"419,000,015,258,789"
KMXK_0A04590			0.959378092	0.939183567	0.169738282	1.694006302	1.815907686	0.883770952	0.673347132	0.870978666	0.94351517	0.104711776	0	1.339919941	No description in DMKU3-1042- NA		25	"651,999,969,482,422"
KMXK_0G02160	W0TFV3	KLMA_80206	0.588960412	0.140323142	0.409114967	0.17654957	0.118953084	0.09210673	0.214831441	0.478342233	0.579222194	0.313089655	0.09505275	0.072575997	 Tricalbin-1 - TCB1		15	"130,800,003,051,758"
KMXK_0D04150	W0T9W9	KLMA_40393	18.75351936	15.74089853	8.708954464	3.362189736	6.934871914	3.375082557	12.5245052	4.46439386	3.603243108	7.210942784	1.137759673	8.141290098	 Ribosomal protein L23 - RPL25		67	"141,000,003,814,697"
KMXK_0C02740	W0T828	KLMA_30275	2.18052498	2.951175925	1.399966521	0.540472807	1.598148929	0	1.26544276	2.817626289	1.773178178	1.844222779	1.077325231	1.876169338	 Low specificity L-threonine aldolase - GLY1		32	"430,999,984,741,211"
KMXK_0E00340	W0TAL2	KLMA_50028	0.844332056	1.109390068	1.399966521	3.183600121	2.750993919	1.660898963	0.214831441	1.141783689	0.579222194	3.548549462	3.298025539	2.518154319	 Putative 2-hydroxyacid dehydrogenase YPL113C - KLMA_50028		27	"439,000,015,258,789"
KMXK_0G00480	W0TJN4	KLMA_80038	2.107192689	3.449102197	0.717351048	0.631662088	1.30286986	1.220069232	1.478949921	1.33442693	0.221130666	1.354735911	3.854472732	2.943020618	 Pirin-like protein - Pir		32	"394,000,015,258,789"
KMXK_0F05570	W0TGU5	KLMA_60023	0.755142067	1.578590053	0.873385268	1.479777493	3.691309178	1.485451922	0.588193757	1.463950507	0.518036763	0.538792553	0.963523291	1.677982473	 Nucleosome assembly protein - NAP1		35	"482,999,992,370,606"
KMXK_0C00310	W0TB78	KLMA_30029	0.582693331	0.981913245	1.66309402	1.636948344	1.102920014	1.643225468	0.453870331	1.51617065	1.754309929	1.272741343	1.695783779	0.567677822	 Anthranilate synthase component 2 - TRP3		16	"540,999,984,741,211"
KMXK_0F02520	W0TFK5	KLMA_60320	2.008444451	1.966167499	1.93460281	0.746875155	2.208469533	1.442605807	0.908822747	2.261961313	0.800422631	0.832492564	0.77371945	1.136709062	 Ribose-phosphate pyrophosphokinase 3 - PRS3		24	35
KMXK_0G03670	W0TG97	KLMA_80361	0.805735603	0.495773764	0.436405025	0.73940145	0.958576597	0.242457318	0.293903184	0.166677093	0.25884779	0.26921885	0	0.191045558	 Ribose-phosphate pyrophosphokinase 2 - PRS4		17	"352,000,007,629,395"
KMXK_0D04940	W0TAQ9	KLMA_40471	1.103483069	2.665789901	1.150006629	3.099992202	2.088669111	1.95592898	5.407779204	2.139259181	3.32224723	1.128718826	1.049032444	1.541184839	 Dolichol-phosphate mannosyltransferase - DPM1		36	"297,999,992,370,605"
KMXK_0C02380	W0T902	KLMA_30238	1.894414768	1.293625552	1.377154186	0.396121539	0.817042567	0.765117475	0.482013979	1.19968055	0.816840543	1.351661648	1.256235733	1.375075814	 ATP-dependent RNA helicase DBP5 - DBP5		32	"525,999,984,741,211"
KMXK_0A06380	W0T2P5	KLMA_10220	3.002229033	1.757775411	1.394206359	1.647746663	0.697798098	0.176497377	0.213947517	1.63012316	1.109921042	1.154391417	3.284455814	3.216279819	 Phosphoserine aminotransferase - SER1		38	"429,000,015,258,789"
KMXK_0B07840	W0TAV4	KLMA_20771	1.631345447	7.008756639	0	0	5.94138077	1.502781574	24.47408115	23.89188441	1.604371822	5.108262577	4.747624521	6.974967243	 12 kDa heat shock protein - HSP12		50	"111,000,003,814,697"
KMXK_0H01420	W0TG06	KLMA_70145	0.026094728	0.025545445	0.405481943	0.431809678	0.151204227	1.326971935	0.525440504	0.679660532	1.416677192	1.473438135	1.369414926	0.543407844	 Conserved hypothetical membrane protein - ywtG		9	"764,000,015,258,789"
KMXK_0F02730	W0TD76	KLMA_60301	0.764446044	0.557567201	1.267509461	0.701511155	1.078053963	1.606177878	1.946985126	1.481987594	0.751806244	1.783461786	1.156218158	0.554879155	 Phenylalanyl-tRNA synthetase alpha chain - FRS2		20	57
KMXK_0G04220	W0TI32	KLMA_80417	9.684316977	13.59117041	3.296829459	2.903016849	3.76353605	5.607240968	6.797014771	3.854693404	3.11114966	3.235801761	3.007357503	7.029437416	 Actin-depolymerizing factor 1 - COF1		66	"153,999,996,185,303"
KMXK_0H02500	W0TG96	KLMA_70250	3.326173701	2.170352158	2.866235141	1.58633603	1.700489416	0.827598871	0	1.741677308	0.883545774	2.813178186	3.748241512	2.86190948	 Protein transport protein SEC13 - SEC13		28	"334,000,015,258,789"
KMXK_0A04040	W0T4S1	KLMA_10431	2.894216726	1.065076767	1.34404648	1.58846507	1.534312721	2.285951572	0.631395761	1.096176462	1.069989002	1.112859449	2.359067377	0.41042548	 DUF500 super family - LSB3		26	"432,000,007,629,395"
KMXK_0G04160	W0TI27	KLMA_80412	0.213570362	1.765523535	0.681369733	0.19598766	0.132049807	0.196739205	0.238484361	1.021735002	0.642994501	0.218454542	0.203031877	0.155021722	 Glycerol kinase - GUT1		28	"813,000,030,517,578"
KMXK_0A07130	W0T3Z0	KLMA_10141	0.746088026	0.424305221	1.237070475	0.533845688	0.820392455	1.640533505	0.337605438	1.446397959	0.910241826	0.309250641	0.287417865	0.071686092	 ANTH_AP180_CALM - SLA2		24	"669,000,015,258,789"
KMXK_0F00810	W0TDP7	KLMA_60481	2.622550101	4.939943286	1.420433748	2.406642255	2.324597435	0.789162676	2.928483044	3.195595653	2.579187315	0	0	1.196480608	 NADPH-dependent alpha-keto amide reductase - KLMA_60481		55	"352,999,992,370,605"
KMXK_0F05580	W0TE36	KLMA_60022	0.923023052	0.903593786	2.94479048	1.629812981	2.504630652	2.602972963	1.030698081	1.124710049	0.907761246	2.890279385	3.850970133	2.051026651	 Protein PET10 - PET10		21	"329,000,015,258,789"
KMXK_0G00620	W0TH33	KLMA_80052	6.173361967	8.111342457	13.73840836	17.34269831	8.150768122	17.40920149	4.808542825	8.348189496	12.96465135	4.404683046	4.093716977	9.568708496	 Peptidylprolyl isomerase - FPR1	5.2.1.8	49	"121,000,003,814,697"
KMXK_0E01600	W0TFE7	KLMA_50155	0.280204426	0.128456377	0.095389918	0.16161923	0.10889353	0.258121938	0.033387165	0.656962378	0.173206577	0.410886866	0.657351703	0.127837086	 Actin cytoskeleton-regulatory complex protein SLA1 - SLA1		11	"134,800,003,051,758"
KMXK_0G02130	W0TK27	KLMA_80203	0.472811342	0.187563798	0.199674681	0.175823157	0.697798098	0.774591298	0.654959481	0.714699604	0.576838985	0.59995076	0.557594857	0.267594624	 Protein MKT1 - MKT1		14	"888,000,030,517,578"
KMXK_0C07310	W0TD37	KLMA_30724	2.265415138	1.288356652	1.522133043	1.620964363	2.491032455	1.627180194	6.038260239	1.779696607	1.737179972	1.806782259	0.872713085	1.282145451	 Probable pyridoxine biosynthesis protein SNZ3 - SNZ3		21	32
KMXK_0H01930	W0TF97	KLMA_70192	1.978419646	1.510139367	1.905681884	1.415611509	2.919848452	2.26087197	0.895236498	2.228146612	1.517104272	3.598929269	1.466491624	1.781466319	 6-phosphogluconolactonase-like protein 1 - SOL1		33	"35,5"
KMXK_0A02180	W0T5A6	KLMA_10621	0.923023052	0.72839274	0.961938301	0.276689774	0.570701921	0.277750782	1.477605984	1.124710049	2.778937768	0.593421039	0.551526127	0.421108898	 Cytochrome b2 - CYB2		18	"645,999,984,741,211"
KMXK_0F05560			1.978419646	1.510139367	1.329300695	2.252235435	5.618207718	1.421039884	0.895236498	1.554234662	0.788456886	0.267874745	0.248963065	2.553905302	No description in DMKU3-1042- NA		25	"359,000,015,258,789"
KMXK_0B00460	W0T609	KLMA_20035	0.548280333	0.150328811	0.543708242	0.189138346	0.202748818	0	0	0.297700295	0	0.827715704	0.769279831	0.457984308	" Lon protease homolog, mitochondrial - PIM1"	3.4.21.53	20	"124,599,998,474,121"
KMXK_0H02160	W0TG63	KLMA_70215	1.09111375	1.325068544	1.050998312	1.780707443	1.199779996	1.787535833	0.493729859	0.857172448	0.836694751	0.147734996	0.420333224	1.408498545	 RuvB-like helicase - RVB2	3.6.4.12	22	51
KMXK_0C06390	W0T957	KLMA_30640	1.945501471	1.197078276	0.66230655	0.58319276	0.128355352	0.191234887	3.114423426	4.561388598	11.2702959	0.650046575	0.197351505	0.150684565	 D-amino-acid oxidase - dao1		31	"405,999,984,741,211"
KMXK_0C06260	W0T8H3	KLMA_30627	1.54331178	0.295165811	0.716699184	0.847032924	2.112926044	2.602972963	0	0.367395127	0.907761246	0.944131835	0.09363138	0.218855234	 Eukaryotic translation initiation factor 2A - KLMA_30627		26	"664,000,015,258,789"
KMXK_0H02190	W0TGW5	KLMA_70218	1.406654322	1.377044811	1.62691395	1.732548641	2.662510658	1.739192358	2.108223316	1.195606422	2.95410879	1.003645416	1.794820155	0.712216095	 Protein SSO2 - SSO1		34	"322,000,007,629,395"
KMXK_0B00990	W0T561	KLMA_20087	1.260789745	0.577994021	0.682872866	2.855156825	1.499950529	1.665021201	0	0.260811076	0.405036885	1.848800015	1.718276645	0.915154122	 Mitochondrial-processing peptidase subunit alpha - MAS2		16	"542,999,992,370,605"
KMXK_0D02100	W0TBK7	KLMA_40182	1.348895036	1.320501335	0.124031124	6.028965322	2.553184072	3.803954083	0.782815823	3.353806188	0	1.379743163	2.040192301	2.233194786	 Uncharacterized protein - DCS1		25	"40,5"
KMXK_0B00510	W0T614	KLMA_20040	0.191794235	0.038549553	0.148922361	0.057493151	0.038736926	0.111049287	0.022852836	0.533040802	0.46547268	0.196180413	0.261388194	0.087501887	 Sortilin - VPS10		10	"177,300,003,051,758"
KMXK_0D04130	W0TAI6	KLMA_40391	3.238887048	2.293417627	3.211878077	1.777634306	0.127801838	0.190410213	1.359577275	0.771037541	1.905082421	1.245389132	1.157465947	1.406067765	 Malate dehydrogenase - MDH2		45	"402,999,992,370,606"
KMXK_0F03410	W0THD6	KLMA_60233	3.859667126	5.416736541	15.79260521	3.541910598	7.305565198	6.841278311	8.292896631	4.703031407	7.303758799	7.596393027	7.060095534	5.390622315	 Cytochrome b5 - CYB5		51	"131,999,998,092,651"
KMXK_0H00770	W0TFV2	KLMA_70080	0.690572028	0.392732904	0.463995532	0.083886097	0.173023947	0.084207771	0.312484404	0.542509262	1.621112602	2.68252568	2.009737852	0.891446649	 Uncharacterized protein - KLMA_70080		21	"710,999,984,741,211"
KMXK_0H02260	W0TG71	KLMA_70225	0.061989881	0.185775601	0.10278392	0.090506183	0.019919577	0.090853242	0.035975119	0.839117141	1.519865252	0.308828792	0.287025799	0.421683631	 [NU+] prion formation protein 1 - NEW1		14	"132,600,006,103,516"
KMXK_0G02660	W0TG01	KLMA_80256	7.117986123	9.989528702	2.423174128	4.105586236	1.437628721	2.141903399	4.995815083	1.472449811	2.286699223	2.378318687	2.210411847	0.551308062	 Translationally-controlled tumor protein homolog - KLMA_80256		67	"187,000,007,629,395"
KMXK_0D02060	W0T997	KLMA_40178	0.379539577	1.458770648	1.001223752	1.696374359	4.231610676	3.276584427	2.064205236	1.17064308	0	0.201762144	1.104555389	1.923590847	 Ferrochelatase - HEM15	4.99.1.1	20	"435,999,984,741,211"
KMXK_0H02480	W0TGZ2	KLMA_70248	1.110237829	0.87613107	0.862065735	0.332810164	0.984101699	0.109131866	0.404974574	1.007937821	0.116509341	1.135628061	1.513095851	0.263245169	 ATP-dependent RNA helicase DHH1 - DHH1		18	"600,999,984,741,211"
KMXK_0G02600	W0TGQ5	KLMA_80249	0.668165068	0.877919635	0.772789059	1.87706233	0.554486352	1.884260207	1.593245484	1.738568491	1.403210632	0.476734616	0	0.338304805	 UPF0364 protein YMR027W - KLMA_80249		16	"512,999,992,370,605"
KMXK_0C00690	W0T7I8	KLMA_30065	3.357627345	3.975218091	3.499187085	1.006498319	2.976161222	1.944073665	3.749310544	2.126292661	1.078659569	1.121877413	3.191947495	1.531843379	 F-actin-capping protein subunit alpha - CAP1		50	"302,999,992,370,605"
KMXK_0F03940	W0TF84	KLMA_60175	1.802989873	1.765037658	2.409850118	0.540472807	0.70068105	0.542545331	0.657665446	1.636858011	3.411849448	1.844222779	0.559898559	1.308714337	 V-type proton ATPase subunit C - VMA5		30	"447,999,992,370,606"
KMXK_0A02060	W0T4C3	KLMA_10633	1.653284062	2.007778477	4.112702139	1.182968412	0.797043805	1.187504681	0.244376623	0.424266235	0.658881045	1.318577007	0.208048211	0.935700748	 Dihydroorotase - URA4		37	"39,5"
KMXK_0C02130	W0T9M1	KLMA_30211	1.418110541	1.388259881	1.365972873	0.527349178	1.087713451	1.620569417	4.847705055	0.700226524	2.480298649	0.19200982	0.178454125	0.417121045	 Tyrosine--tRNA ligase - TYS1	6.1.1.1	30	"439,000,015,258,789"
KMXK_0B05040	W0TA28	KLMA_20491	11.63042235	6.402084079	4.394055126	0.794404489	1.638543275	0.797450753	9.059145449	1.678230757	2.606274889	8.298286158	4.847545074	3.701265022	 Cytochrome c oxidase subunit 4 - COX4		65	"167,000,007,629,395"
KMXK_0D06100	W0TB05	KLMA_40581	11.36128543	11.12213492	6.153534778	3.405712878	4.415242438	3.418772595	4.144185698	7.194788269	7.022906059	1.240032874	3.528121505	2.693840391	 40S ribosomal protein S17-B - RPS17A		45	"141,000,003,814,697"
KMXK_0C05750	W0T904	KLMA_30575	3.221874625	0.535457074	2.068546176	2.444717051	1.647167043	1.54248547	1.869778129	1.687063404	1.646759759	1.712739248	1.591821628	1.215409784	 Actin patches distal protein 1 - APD1		31	"345,999,984,741,211"
KMXK_0E01960	W0TBT1	KLMA_50191	0.236124196	0.161240452	0.171651652	0.462709318	0.769337397	0.893733236	0.563040222	0.200697215	0.161984108	0.168474204	0.479340083	0.119554215	 Importin subunit beta-1 - KAP95		12	"951,999,969,482,422"
KMXK_0A02660	W0T460	KLMA_10573	3.54796882	1.52280259	0.998710238	0.1259472	0.084858932	0	0	0.814527378	0.795068464	1.88608998	1.752933978	0.58680933	 37S ribosomal protein NAM9 - KLMA_10573		36	"55,5"
KMXK_0G01960	W0TI51	KLMA_80185	1.215445886	1.189861236	0.459203979	1.497040946	2.300591961	1.502781574	2.898241411	1.033086014	0	0.283283556	1.550847809	1.184124884	 Glucan 1 - BGL2		15	"339,000,015,258,789"
KMXK_0A04950	W0T3L4	KLMA_10368	5.533208363	3.778422677	6.399620528	3.541910598	2.386418668	3.555492585	8.292896631	4.703031407	7.303758799	7.596393027	3.669214463	8.576470675	 Single-stranded DNA-binding protein RIM1 - RIM1		46	"138,000,001,907,349"
KMXK_0B07830	W0T847	KLMA_20770	1.094895682	0.434344049	0.735660705	2.39831153	2.072414934	1.793731647	0	0.280972447	0.839594836	1.389314169	1.291230025	1.413380571	 DnaJ homolog 1 - dnaJ		24	"507,000,007,629,395"
KMXK_0G02680	W0THL8	KLMA_80257	0.354824926	0.347356003	0.588326611	1.337886758	0.468479851	0.438706788	0.531793896	0.156739152	0.079513131	0.487129603	1.032629552	0.345681391	 Uncharacterized protein YKL054C - DEF1		15	"741,999,969,482,422"
KMXK_0F04410	W0TJU9	KLMA_80118	7.271992885	9.55486248	5.286411197	0	6.034767451	4.672789291	24.85876499	9.833859563	4.988676728	0	4.82224773	3.681949641	 Histone H4 - HHF1		57	"113,000,001,907,349"
