GeneName_CENPK	uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C	uniprotID_CENPK	Protein_name	Coverage	MW
CENPK1137D_2677	P32907	YNR002C	0.717559828	0	1.10537652	1.421475862	1.483928972	1.247005533	1.171973378	1.73711799	1.428562617	0	0	0	N1P4N7	Ammonia transport outward protein 2 - ATO2	24	"306,000,003,814,697"
CENPK1137D_4400	P25375	YCL057W	0.632448155	0.460808082	0.532572567	0.432124558	0.336923286	0.093347846	0.564659063	0.62509544	0.32435246	1.092148425	0.833368587	1.096409251	N1P962	Saccharolysin - PRD1	23	"818,000,030,517,578"
CENPK1137D_3244	P51996	YGL210W	3.191939775	2.22313177	1.134209967	2.791294181	2.176344742	3.499982348	0.758755535	2.547674232	2.805210152	1.996805934	3.60012678	1.743957167	N1P4I1	GTP-binding protein YPT32/YPT11 - YPT32	39	"243,999,996,185,303"
CENPK1137D_3431	P38555	YER031C	2.366892892	2.207194808	1.126079158	3.546892082	2.160743182	2.595313171	0.753316245	1.889155954	2.08012445	2.654378578	2.792713293	1.731455264	N1P4S1	GTP-binding protein YPT31/YPT8 - YPT31	38	"243,999,996,185,303"
CENPK1137D_2300	Q12305	YOR285W	5.044316005	4.703967864	7.279048204	5.906153789	6.165643013	5.531124713	9.318926902	6.899377997	3.101570421	8.96572971	9.43298471	9.455171188	N1NWX2	"Thiosulfate sulfurtransferase RDL1, mitochondrial - RDL1"	71	"153,000,001,907,349"
CENPK1137D_1138	P36049	YKL172W	0.5853709	0.179974591	1.207354462	0.731666891	1.022677195	1.572143175	1.545703182	0.667808108	1.884115992	0.938310853	2.236354661	1.298810508	N1P0N4	rRNA-processing protein EBP2 - EBP2	25	"495,999,984,741,211"
CENPK1137D_4591	P38230	YBR046C	2.124487156	3.50654743	3.891681238	1.084143034	1.131775291	1.359398628	4.645851067	4.018448503	1.867088153	1.390336488	1.872191687	1.924504691	N1P806	Probable quinone oxidoreductase - ZTA1	51	"369,000,015,258,789"
CENPK1137D_4257	Q04067	YDR429C	3.611990493	3.368283665	1.157491002	1.488493278	1.087149198	0.823904113	2.60420865	3.48112488	3.174368288	3.02537569	2.57045856	2.133767391	N1P5L0	Eukaryotic translation initiation factor 3 subunit G - TIF35	38	"303,999,996,185,303"
CENPK1137D_3508	P25451	YER094C	5.74697441	5.359216772	5.58588877	1.65694537	2.472368303	2.969612526	4.143510483	2.894205545	3.186771163	3.88722593	8.431935795	5.076398788	N1PA50	Proteasome subunit beta type-3 - PUP3	37	"22,5"
CENPK1137D_2315 CENPK1137D_2659	(P0CX49-P0CX50)	YOL120C YNL301C	4.237000035	2.950998468	2.881244642	1.936094237	2.888893086	2.427653703	4.841575898	3.381798083	1.945746618	3.548878915	2.788708536	3.099496408	N1NWY0	60S ribosomal protein L18- NA	32	"20,5"
CENPK1137D_2459	Q12265	YOL061W	0.881408784	0.613886229	2.066462026	1.221595416	1.02983779	0.721833437	0.635486828	0.367606925	0.991413872	1.17006284	0.776736256	1.021901749	N1NZ60	Ribose-phosphate pyrophosphokinase 5 - PRS5	31	"534,000,015,258,789"
CENPK1137D_4227	Q04178	YDR399W	3.215091476	2.998164065	2.186326413	2.811539928	2.935066057	3.525368335	4.436141693	1.340910042	4.478196492	2.692936099	2.116108796	1.228975165	N1P5H4	Hypoxanthine-guanine phosphoribosyltransferase - HPT1	50	"251,000,003,814,697"
CENPK1137D_1428	P47165	YJR133W	0	0.564810719	0.135793988	0.529653433	0.182298637	0.664128373	0.835704893	0.925151745	1.01867226	0	0.175976663	0.146080264	N1P1A8	Xanthine phosphoribosyltransferase 1 - XPT1	31	"236,000,003,814,697"
CENPK1137D_4636	P15873	YBR088C	1.874241887	2.340126014	2.704568276	3.477980988	3.630787471	4.361013664	2.86751343	3.833092385	2.82263551	4.022469826	2.211430966	1.371065836	N1P843	Proliferating cell nuclear antigen - POL30	49	"287,999,992,370,605"
CENPK1137D_18	P27692	YML010W	0.260158185	0.310503471	0.338565	0.435382845	0.376409988	0.452113795	0.187571423	0.397383287	0.292627483	0.162749126	0.229262856	0.243577444	N1NY50	Transcription elongation factor SPT5 - SPT5	14	"115,5"
CENPK1137D_1442	P32787	YJR144W	4.491939178	4.188860792	5.503019158	1.53302892	3.396054213	2.573724968	3.833633572	3.585279956	4.672960763	1.966000774	1.080847136	2.197609601	N1P3R4	Mitochondrial genome maintenance protein MGM101 - MGM101	49	30
CENPK1137D_275	P11745	YMR235C	1.548212855	1.128043445	1.574230527	1.676539481	1.104303152	1.697625283	1.382267326	1.235719429	2.034498508	1.29677128	0.796174794	1.402476308	N1P5W2	Ran GTPase-activating protein 1 - RNA1	49	"457,000,007,629,395"
CENPK1137D_4550	P38067	YBR006W	1.681357447	1.567913547	0.764655341	1.740437881	2.432672782	1.843619178	0.810724387	1.111387375	1.477647234	0.549614681	0.578258218	0.480018837	N1P9B7	Succinate-semialdehyde dehydrogenase [NADP(+)] - UGA2	28	"540,999,984,741,211"
CENPK1137D_4577	P38061	YBL092W	5.61486347	7.01056153	9.783523874	3.435253332	5.125824665	6.156733652	12.27864304	11.48319785	6.606956662	4.70296682	3.461816556	8.716106188	N1P6F4	60S ribosomal protein L32 - RPL32	41	"146,999,998,092,651"
CENPK1137D_2824	P32608	YGL252C	0.67125401	0.467517002	0.873557421	0.751285001	1.172720012	0.942030496	0.159563692	0.535767172	0.934967909	0.891084123	0.75709434	0.778249161	N1P3B8	Retrograde regulation protein 2 - RTG2	24	"654,000,015,258,789"
CENPK1137D_1496			18.30087245	17.06608306	12.44495876	9.339083705	2.248871004	5.169327661	13.19474413	14.60699902	6.56648123	18.98176983	12.60088631	23.69561643	N1P207	40S ribosomal protein S21	55	"969,999,980,926,514"
CENPK1137D_1066			14.29897447	17.06608306	12.44495876	6.533906499	0.741451162	5.169327661	13.19474413	14.60699902	6.56648123	15.32867119	9.411298518	16.57817266	N1P0Y2	40S ribosomal protein S21	55	"969,999,980,926,514"
CENPK1137D_4769	P38314	YBR214W	1.023758474	1.689752577	1.435301692	1.108614682	1.15732211	1.122557705	1.306442306	1.221807281	1.345315718	0.115424613	0.23240465	0.305759795	N1P8P5	Protein SDS24 - SDS24	29	57
CENPK1137D_3764	P41058	YDL061C	21.61882253	20.16016568	14.70123107	18.90527321	8.712165796	23.70517696	20.86953436	29.56920786	18.99952527	12.66873926	19.05145894	21.17465048	N1P618	40S ribosomal protein S29-B - RPS29B	64	"669,999,980,926,514"
CENPK1137D_757	P41057	YLR388W	4.986762544	8.899459811	3.391098122	8.345502799	1.500932771	10.4643619	15.58695261	12.0722964	4.382575455	4.176874274	4.39455487	11.06453975	N1P1T3	40S ribosomal protein S29-A - RPS29A	50	"659,999,990,463,257"
CENPK1137D_3777	P33399	YDL051W	2.899891604	1.578066779	1.971984206	4.488448363	3.278223092	1.855557779	2.090792547	3.460883368	2.548546007	0.991664299	3.821148892	2.62691868	N1P492	La protein homolog - LHP1	44	32
CENPK1137D_2971	P53199	YGL001C	1.155565308	1.442806532	1.346587598	0.446082274	0.738053235	0.292275433	1.427716969	0.922324406	1.359742752	1.658615261	1.363459499	1.131823505	N1P3D7	"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating - ERG26"	35	"385,999,984,741,211"
CENPK1137D_109	P24280	YMR079W	1.441332061	2.852178817	2.972813809	0.290737881	2.254794886	1.105716677	1.780785758	2.441203003	2.170667023	2.068784288	1.270165317	1.411719004	N1NXA1	SEC14 cytosolic factor - SEC14	39	"347,999,992,370,605"
CENPK1137D_911	P33324	YKL091C	0.322227888	0.300486653	0	0.281782519	0.294162746	0.353324937	0.232323052	0.492192768	0	0	0	0	N1P0I1	CRAL-TRIO domain-containing protein YKL091C - YKL091C	10	36
CENPK1137D_2933	P53184	YGL037C	1.742688634	1.025375087	4.340175189	3.732677946	4.825322446	4.680376225	3.810930006	3.406895442	2.189081167	3.575216232	3.761541017	4.66893967	N1P9S1	Nicotinamidase - PNC1	47	"248,999,996,185,303"
CENPK1137D_5211	P38791	YHR068W	2.078228926	0.913281801	0.891694226	1.146687844	0.894061284	0.751315858	0.945417127	0.781685307	0.860703276	1.405704079	1.155554651	1.520288656	N1P2M4	Deoxyhypusine synthase - DYS1	31	"427,999,992,370,606"
CENPK1137D_4258	P32898	YDR430C	0.29201221	0.348521822	0.523978662	0.578472054	0.510162408	0.507471053	0.333679317	0.298302656	0.084611565	0.313040572	0.192196586	0.408805356	N1PAK0	Mitochondrial presequence protease - CYM1	18	112
CENPK1137D_5285	P38741	YHL024W	1.116896025	1.041537248	0.429112204	1.869160367	1.187675407	1.224683624	0.805270749	0.503661094	0.686739624	0.071145939	0	0.118913995	N1P9G0	Meiotic activator RIM4 - RIM4	28	80
CENPK1137D_2714	P53731	YNR035C	2.045496291	0.778773126	1.390978329	2.215041219	2.792153149	2.242899746	1.474782158	0.952729153	1.797667677	0.999799609	1.051904835	0.873198374	N1NZR7	Actin-related protein 2/3 complex subunit 2 - ARC35	44	"39,5"
CENPK1137D_5134	P40471	YIL124W	1.496095534	1.867983051	2.606846355	2.241964316	1.828670322	3.481137151	1.444242262	1.19412154	2.253141608	0.876719544	0.922410369	0.483127263	N1P0V1	NADPH-dependent 1-acyldihydroxyacetone phosphate reductase - AYR1	53	"327,000,007,629,395"
CENPK1137D_2266	Q08686	YOR251C	3.058543696	2.852178817	3.462806165	2.159898867	2.792153149	2.70828061	3.671433726	4.671827431	2.170667023	1.207248742	0.292986023	1.806821146	N1NVW9	Thiosulfate sulfurtransferase TUM1 - TUM1	43	"340,999,984,741,211"
CENPK1137D_2317	O14467	YOR298C-A	9.375307863	4.119997534	3.004391766	8.198538858	5.400214191	6.486308566	4.264966441	7.482982746	2.716528441	3.70056136	6.671900271	8.281366521	N1P3R3	Multiprotein-bridging factor 1 - MBF1	53	"162,999,992,370,605"
CENPK1137D_4357	P00128	YDR529C	7.804085824	7.277531559	12.0219289	3.566071623	3.722748403	0.486056008	17.06605773	7.972199285	10.87005767	8.366073095	10.89977009	15.06418462	N1P5Y3	Cytochrome b-c1 complex subunit 7 - QCR7	81	"14,5"
CENPK1137D_1556	P05744	YPL143W	3.385086731	3.156689467	3.648300193	4.691587497	4.897714266	5.88274555	7.402543601	6.120536007	6.739240647	4.493674519	1.558773832	5.60961326	N1NVG1	60S ribosomal protein L33-A - RPL33A	37	"121,000,003,814,697"
CENPK1137D_2251	P41056	YOR234C	1.768833292	1.649487255	3.648300193	2.960197735	3.090255205	3.711769218	5.528781539	4.282112813	4.714977363	4.493674519	1.558773832	5.60961326	N1NVW4	60S ribosomal protein L33-B - RPL33B	37	"121,000,003,814,697"
CENPK1137D_2281	Q99383	YOL123W	0.78317195	0.730330075	1.615328245	1.085443305	1.13313269	1.099094902	0.722691933	0.62509544	0.359654038	0.216275758	0.227547114	0.427896023	N1NVX5	Nuclear polyadenylated RNA-binding protein 4 - HRP1	25	"59,5"
CENPK1137D_3797	P32381	YDL029W	0.963371965	0.396575256	0.877136564	1.787703817	1.507082398	1.414349409	0.929982393	1.029519919	0.592343142	1.080384294	1.136689244	1.805764515	N1P4B9	Actin-related protein 2 - ARP2	30	44
CENPK1137D_2995	Q3E792	YGR027C	7.554976996	7.045230506	5.13753524	8.84576937	9.234411779	8.284080523	7.293128559	8.073723955	6.639629712	6.327991113	6.657778602	5.526699048	N1P5P3	40S ribosomal protein S25-A - RPS25A	29	12
CENPK1137D_1003	P36041	YKL204W	0.312489933	0.416513847	0.644524891	0.828836652	0.407748085	0.65573761	0.225302085	0.477318354	0.392534739	0.641089326	0.17375333	0.559910358	N1P0E6	Protein EAP1 - EAP1	23	"695,999,984,741,211"
CENPK1137D_1055	P36139	YKR046C	2.769785243	5.325154066	3.333736821	5.740002876	5.992192194	6.261541768	2.986010076	3.912900912	3.639760468	0.102959167	0	0	N1P837	Protein PET10 - PET10	46	"311,000,003,814,697"
CENPK1137D_5354	P38886	YHR200W	2.3612404	2.201923699	2.055080207	1.078967169	4.88309532	4.103462498	1.702430471	1.884644369	2.655937324	1.477139036	1.554121124	2.210750738	N1P1C6	26S proteasome regulatory subunit RPN10 - RPN10	37	"296,000,003,814,697"
CENPK1137D_1621	P05626	YPL078C	2.049331813	2.558738399	0.974995468	1.253810351	2.504888346	2.24710542	3.135393855	1.635691843	3.086323482	6.970734397	2.41802078	2.007227026	N1NVH4	"ATP synthase subunit 4, mitochondrial - ATP4"	42	"267,999,992,370,605"
CENPK1137D_1187	P32332	YKL120W	1.301572172	2.079930211	1.185063075	0.796320367	0.83130702	1.910869216	1.256460897	1.390941948	1.531547646	0.762727871	1.96554461	1.274830568	N1P308	Mitochondrial oxaloacetate transport protein - OAC1	30	35
CENPK1137D_674	P23776	YLR300W	1.327713892	1.238130893	1.118042625	0.907169661	0.947026522	0.375030653	0.390826387	0.82799326	0.911692347	1.662850505	1.170039981	1.452289382	N1NYJ3	"Glucan 1,3-beta-glucosidase I/II - EXG1"	37	"512,000,007,629,395"
CENPK1137D_1796	P30656	YPR103W	1.105703847	2.525519241	1.841663533	1.850429907	3.061578233	1.73293127	1.525635887	0.882527052	1.859655208	0.926129109	2.955405098	0.808856519	N1NVK9	Proteasome subunit beta type-5 - PRE2	27	"31,5"
CENPK1137D_5037	Q01852	YIL022W	0.824290513	1.631146635	1.189467585	0.965123226	1.0075263	0.903839811	0.795721375	1.127425764	1.241393487	1.183127267	1.244786736	1.279568716	N1P463	Mitochondrial import inner membrane translocase subunit TIM44 - TIM44	28	"487,000,007,629,395"
CENPK1137D_3156	P53081	YGL221C	1.571636308	3.110031274	1.430952656	4.855628391	3.676300814	0.760733897	3.436870962	0.87762686	2.366907111	2.255813624	2.938995345	3.487118596	N1P3X1	NGG1-interacting factor 3 - NIF3	53	"317,999,992,370,605"
CENPK1137D_4949	P39714	YAL060W	0.441420853	0.652400078	0.300174996	1.170808218	1.222248144	1.096464213	0.318259975	0.184102275	0.878808016	0	0.881210167	0.511781536	N1P924	"(R,R)-butanediol dehydrogenase - BDH1"	37	"41,5"
CENPK1137D_3883	P05756	YDR064W	4.418093428	4.119997534	2.101963694	6.62070542	2.821812084	6.486308566	6.759502242	3.526339334	3.882805256	4.954720424	1.718702258	3.231971818	N1PAC5	40S ribosomal protein S13 - RPS13	50	"168,999,996,185,303"
CENPK1137D_1992	Q08179	YOL027C	0.365568736	0.215095839	0.475744319	0.319683314	0.63866996	0.767119653	0.645576965	1.264944877	0.459209763	0.749983246	0.460464976	1.350440756	N1P2T3	Mitochondrial distribution and morphology protein 38 - MDM38	31	"648,000,030,517,578"
CENPK1137D_2286	Q12029	YOR271C	0.897282923	1.195976967	0.872132403	1.501630985	1.170806975	1.406280389	1.962187822	1.370570896	0.788569755	1.840822514	1.93675821	1.607725399	N1NVX7	Probable mitochondrial transport protein FSF1 - FSF1	22	"352,999,992,370,605"
CENPK1137D_455	P25039	YLR069C	0.331769572	0.309384544	0.386613191	0.29012655	0.642705092	0.363787454	0.239202509	0.264804742	0.499649795	0.372066707	0.129063163	0.169800072	N1P6E7	"Elongation factor G, mitochondrial - MEF1"	16	"84,5"
CENPK1137D_3643			2.086854236	2.781541401	2.028360457	3.492415714	2.723002336	3.270654228	2.150565361	1.665640688	1.834014769	1.747933192	0.606326183	0.50331838	N1PA77	Hxt13p	5	"217,000,007,629,395"
CENPK1137D_576	P21304	YLR196W	0.693779723	0.646969285	0.747725804	0.317022165	0.208816183	0.397511659	0.373593436	0.553746263	0.45538715	0.920986819	0.456631914	0.507521298	N1NZT2	Periodic tryptophan protein 1 - PWP1	24	"637,000,007,629,395"
CENPK1137D_3443	P40029	YER042W	6.832401972	3.002512524	2.931541042	4.824942437	5.036928209	6.049958286	3.978051429	6.584858001	3.788654694	1.886792445	1.252531102	1.647874313	N1PA37	Peptide methionine sulfoxide reductase - MXR1	50	21
CENPK1137D_1058	P36015	YKL196C	5.978686539	4.502312652	3.283184261	5.228254327	3.443746953	5.294009971	2.71979308	3.010896951	6.344542283	1.041735358	2.482854926	3.531882601	N1P0I2	Synaptobrevin homolog YKT6 - YKT6	43	"226,000,003,814,697"
CENPK1137D_3891	Q12447	YDR071C	4.06084895	3.786856918	2.761458387	3.551139696	2.76878885	4.452746807	3.747252153	4.148326637	3.56884387	3.40133611	3.578599016	2.970636448	N1P685	Polyamine N-acetyltransferase 1 - PAA1	36	"218,999,996,185,303"
CENPK1137D_3044	P53250	YGR080W	1.675956132	1.562876667	0.851202264	0.765826996	1.52998507	0.960264592	1.915097651	1.337678826	1.100073786	0.733520852	2.340765714	2.346271219	N1P3X8	Twinfilin-1 - TWF1	46	"369,000,015,258,789"
CENPK1137D_2285	P32563	YOR270C	0.125037808	0.264139811	0.40873715	0.525621796	0.346216604	0.415847899	0.204221274	0.099800004	0.528242279	0.237249069	0.249613463	0.144968324	N1NWW4	"V-type proton ATPase subunit a, vacuolar isoform - VPH1"	20	"954,000,015,258,789"
CENPK1137D_1233	P40363	YJL068C	1.981732458	1.848021771	2.578989577	3.925783947	2.867270501	2.172982295	2.26450508	1.581736835	2.229064521	1.659883993	2.235157489	1.855430092	N1P0U8	S-formylglutathione hydrolase - YJL068C	40	"337,999,992,370,605"
CENPK1137D_1339	P00044	YJR048W	9.967292222	6.942049523	6.777957771	6.509933744	6.795950282	8.162755952	9.197573634	4.15703327	8.759673208	6.235314466	4.589765498	7.291382153	N1P029	Cytochrome c iso-1 - CYC1	41	"121,000,003,814,697"
CENPK1137D_2420	Q12109	YOL097C	0.574563196	1.025375087	0.956994125	0.718158124	0.524520359	0.207714576	1.256460897	1.123250991	1.2367967	0.303648696	0.506330404	0.80436538	N1NX56	"Tryptophan--tRNA ligase, cytoplasmic - WRS1"	35	"492,000,007,629,395"
CENPK1137D_1939	Q06892	YPL188W	1.506521803	0.573571655	1.268613367	2.716128811	1.375307994	1.651910777	1.345044938	1.489007282	0.341065064	0.515179217	0.774734999	0.86107541	N1NY03	"NADH kinase POS5, mitochondrial - POS5"	39	"462,000,007,629,395"
CENPK1137D_1417	P40893	YJL217W	2.863137619	3.574833574	3.336432467	4.290536419	2.613766391	5.379870682	3.537446251	4.849333712	2.516245068	4.109541641	2.52312302	2.80431269	N1P3N8	Regulation of enolase protein 1 - REE1	47	"218,999,996,185,303"
CENPK1137D_5254	P38817	YHR108W	0.505465376	0.471360811	1.042545635	0.591825778	0.20369741	0.949775637	0.364435429	0.540172116	0.761238199	0.296205265	0.596402093	0.784647732	N1P146	ADP-ribosylation factor-binding protein GGA2 - GGA2	23	"641,999,969,482,422"
CENPK1137D_4479			11.08464326	21.93483762	7.537778794	6.781742406	10.11920203	12.15438213	7.991915795	6.189842153	6.815552721	15.91009903	9.768276034	5.67313395	N1P801	Leu2p	73	"880,000,019,073,486"
CENPK1137D_1389	P47137	YJR096W	1.625505966	2.029561298	1.894212435	4.31143144	3.148935436	5.406070788	5.410005137	3.324391895	2.4480356	0.314056607	1.002197737	0.274288683	N1P073	Uncharacterized oxidoreductase YJR096W - YJR096W	60	"322,000,007,629,395"
CENPK1137D_140	Q04439	YMR109W	0.06889006	0.033568793	0.271921236	0.136470235	0.24413498	0.229112997	0.078719956	0.009472855	0.095954728	0.130713285	0.096217012	0.152852037	N1P5J7	Myosin-5 - MYO5	11	"136,699,996,948,242"
CENPK1137D_1178	P36006	YKL129C	0.01108674	0	0.069356875	0.089190535	0.093109157	0.070563467	0.0242446	0.008848977	0.009743491	0.053901576	0.029633439	0.024599061	N1P0R3	Myosin-3 - MYO3	3	"142,199,996,948,242"
CENPK1137D_2604	P21965	YNL307C	1.030008698	0.672003601	0.490039634	1.911359838	1.995336195	1.129411115	1.272590037	1.408797415	0.905214716	0.86272743	0.400688284	0.332615981	N1NZH1	Protein kinase MCK1 - MCK1	31	43
CENPK1137D_1181	P12688	YKL126W	0.531896681	0.163533731	0.46293056	0.347397475	0.621467941	0.304758304	0.200388854	0.139969848	0.349129422	0.852595216	0.154540206	0.389098852	N1P163	Serine/threonine-protein kinase YPK1 - YPK1	15	"763,000,030,517,578"
CENPK1137D_134	P18961	YMR104C	0.400082559	0.086059404	0.27206413	0.742422599	0.935855089	0.306922998	0.066537342	0.140964052	0.155213639	0.3351061	0.081326573	0.129196824	N1NXB8	Serine/threonine-protein kinase YPK2/YKR2 - YPK2	19	"765,999,984,741,211"
CENPK1137D_5188	P40513	YIL070C	1.248719486	5.048243528	1.625060198	2.089771045	1.139959534	1.957074719	2.73071303	1.907378978	1.097426903	3.172339057	1.572868607	1.748157089	N1P219	Mitochondrial acidic protein MAM33 - MAM33	37	30
CENPK1137D_2115	P07260	YOL139C	4.365087535	2.375399004	1.732192592	4.726896284	2.325407428	2.79309479	3.897214685	1.42243478	4.750462182	4.527493818	3.005538228	2.494932058	N1NWK0	Eukaryotic translation initiation factor 4E - CDC33	31	"242,000,007,629,395"
CENPK1137D_3068	P53075	YGL228W	0.516730558	0.645175326	0.470475873	0.958883199	1.208712831	0.970943052	0.260652546	0.412432947	0.454124422	0.432809574	0.201015662	0.166865427	N1P9W2	Outer spore wall assembly protein SHE10 - SHE10	23	"666,999,969,482,422"
CENPK1137D_500	P32485	YLR113W	0.1873461	0.757390868	0.739488144	0.313529547	0.327304593	0.393132292	0.40969044	0.149531904	0.713787137	0.910840352	0.500752186	0.594142574	N1P6K6	Mitogen-activated protein kinase HOG1 - HOG1	31	"487,000,007,629,395"
CENPK1137D_5425	Q00772	YHR030C	0.052066317	0.147265466	0.20551495	0.045531062	0.047531487	0.525208825	0.217896839	0.126045708	0.138787249	0.04361035	0.045883133	0.115523815	N1P9L7	Mitogen-activated protein kinase SLT2/MPK1 - SLT2	14	"55,5"
CENPK1137D_3246	P53334	YGR279C	1.685232868	0.917072211	1.419102558	0.859988006	1.538453828	1.443790509	0.709039862	0.784929549	1.157187491	0.190003167	0.382566753	0.317573088	N1P465	Probable family 17 glucosidase SCW4 - SCW4	27	"400,999,984,741,211"
CENPK1137D_4374	P39517	YDL160C	0.281461175	0.594580973	0.580526647	0.955472774	0.407232228	0.489135023	0.459703834	0.681380495	0.750258984	0.715044722	0.393109733	0.799282059	N1P7U0	ATP-dependent RNA helicase DHH1 - DHH1	16	"574,000,015,258,789"
