W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	standard_A	standard_B	standard_C	standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
YALI1_E32033g	YALI0E27071g1_1	Q6C4G1	230.4031535	97.02495491	133.4250542	248.2339816	229.6069141	200.8354415	190.7484088	159.8931484	310.0088654	205.2438621	132.8020188	similar to uniprot|P35691 Saccharomyces cerevisiae YKL056c strong similarity to human IgE-dependent histamine- releasing factor	
YALI1_B03644g	YALI0B02332g1_1	Q6CFZ0	55.23230257	31.15313483	38.49239544	51.45596393	36.45986478	46.33355193	37.9955585	25.38983896	28.47219659	20.21873006	29.68059283	similar to uniprot|Q9P6E3 Neurospora crassa conserved hypothetical protein	
YALI1_B05798g	YALI0B04312g1_1	Q6CFS3	35.25436776	14.8459489	49.68015404	37.98269227	71.03913857	48.137488	66.51731511	71.07109228	104.0395369	79.65714191	74.64914892	uniprot|Q6CFS3 Yarrowia lipolytica YALI0B04312g INO1 Myo-inositol-1-phosphate synthase	
YALI1_B26679g	YALI0B20372g1_1	F2Z660	69.6535401	66.00961385	81.56059328	49.70972615	69.4128277	67.57341765	105.0951473	85.14570614	69.09315196	77.83353765	62.88948069	uniprot|F2Z660 Yarrowia lipolytica YALI0B20372g NUBM/NUO51 Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)	1.6.5.3; 1.6.99.3
YALI1_C23926g	YALI0C16775g1_1	Q6CBP4	72.07479296	43.60425243	121.2469986	55.17196039	82.25996878	131.1326682	107.5345783	155.8476646	57.25302991	80.53913847	132.9490513	similar to uniprot|P53691 Saccharomyces cerevisiae YLR216c CPR6 member of the cyclophilin family	5.2.1.8
YALI1_B30090g	YALI0B23188g1_1	Q6CDK7	66.8020176	42.4677496	38.68463901	35.59378565	93.69661996	64.80705257	62.3337345	59.84125203	67.10605352	74.64713702	93.69725584	"uniprot|Q6CDK7 Yarrowia lipolytica YALI0B23188g ADE2 Phosphoribosyl-5-aminoimidazole carboxylase, putative"	
YALI1_E37040g	YALI0E31449g1_1	Q6C3X6	72.99510951	69.176369	114.483928	87.52806613	80.96010477	62.82975881	92.94708999	56.37881639	63.22327393	54.03096233	65.9065501	similar to uniprot|Q12464 Saccharomyces cerevisiae YPL235W RVB2 RUVB-like protein	3.6.4.12
YALI1_B24502g	YALI0B18810g1_1	Q6CE38	21.27372335	32.64517335	35.78747853	36.27552358	18.12738125	29.65013049	28.51855298	24.29091911	34.17014267	44.5822402	35.62036699	weakly similar to uniprot|Q03690 Saccharomyces cerevisiae YMR012w CLU1 translation initiation factor eIF3	
YALI1_A22073g	YALI0A21076g2_1	B5U8Q6	41.39572042	17.43213079	38.64121827	40.0725985	45.44634328	40.15948508	29.92397999	37.08228924	41.58412469	46.25716595	58.06209971	uniprot|B5U8Q6 Yarrowia lipolytica YALI0A21076g RHF1 Protein required for filamentation	
YALI1_E38178g	YALI0E32208g1_1	B5FVG4	200.3145972	432.6392049	354.0987698	362.6108581	98.72358723	227.2742691	349.5282736	165.9478474	414.541315	337.9176	352.4452867	similar to uniprot|P05749 Saccharomyces cerevisiae YLR061W RPL22A (ohnolog of YFL034C-A) Protein component of the large (60S) ribosomal subunit	
YALI1_C17566g	YALI0C12386g1_1	Q6CC54	72.67824457	43.96933231	97.46534073	123.9294754	51.45921652	70.50779282	108.4349196	93.53322999	140.4884221	104.832915	109.339871	similar to uniprot|Talaromyces stipitatus putative disulfide isomerase (TigA)	
YALI1_B22614g	YALI0B17402g1_1	Q6CE97	46.72252065	33.05800854	91.92186751	50.33836194	38.68922109	99.41656201	123.0752188	70.32224856	69.96691312	52.20953687	128.7727381	highly similar to uniprot|Q05911 Saccharomyces cerevisiae YLR359w ADE13 adenylosuccinate lyase	4.3.2.2
YALI1_E18539g	YALI0E15488g1_1	Q6C5S9	70.9831531	67.26966812	101.9107928	93.76825036	70.73784575	61.09798887	57.10839463	54.82485309	115.3010621	79.31929822	54.80057562	uniprot|Q6C5S9 Yarrowia lipolytica YALI0E15488g GLK1 Glucokinase	2.7.1.-
YALI1_F15186g	YALI0F11473g1_1	Q6C224	71.97518309	76.87902006	67.18590067	53.97655735	108.2814241	62.7385843	67.160875	57.20484428	72.30276363	72.2645995	83.88556799	highly similar to uniprot|P39076 Saccharomyces cerevisiae YIL142w CCT2 chaperonin of the TCP1 ring complex	
YALI1_D15458g	YALI0D12408g1_1	Q6C9B9	191.8390589	294.3828509	192.0742899	176.7277989	218.9485997	213.1465561	170.3516623	302.7096385	308.1344954	183.2971153	321.2121153	similar to uniprot|Q12434 Saccharomyces cerevisiae YDL135C RDI1 Rho GDP dissociation inhibitor involved in the localization and regulation of Cdc42p	
YALI1_C29618g	YALI0C21472g1_1	Q6CB69	79.61198295	38.77070667	85.94172204	59.03724849	66.95415725	35.21367461	50.49013748	30.07029451	54.35570152	75.07659739	35.1520216	similar to uniprot|P06634 Saccharomyces cerevisiae YOR204W (ohnolog of YPL119C) DED1 ATP-dependent RNA helicase	3.6.4.13
YALI1_E38749g	YALI0E32736g1_1	B5FVG6	158.4477408	0	131.8212518	395.3262684	112.1875831	198.4213494	284.5008741	180.9199637	306.2824815	151.3925996	184.6675224	similar to uniprot|P49776 Schizosaccharomyces pombe Bis(5-nucleosyl)-tetraphosphatase (Ap4A hydrolase)	
YALI1_A20398g	YALI0A19448g1_1	Q6CGH0	81.24086125	0	95.12873047	132.136248	80.96010477	86.82687414	84.37015374	64.56907253	54.05949698	72.36961764	65.9065501	weakly similar to uniprot|P38067 Saccharomyces cerevisiae YBR006w UGA2 succinate semialdehyde dehydrogenase	
YALI1_D06380g	YALI0D04983g1_1	Q6CA86	131.5280485	55.38770969	107.2025578	127.3240477	117.7698617	88.81793183	81.29752161	144.4631831	132.126672	132.0569305	153.293185	similar to uniprot|P38626 Saccharomyces cerevisiae YIL043c CBR1 cytochrome-b5 reductase	1.6.2.2
YALI1_B14382g	YALI0B10736g1_1	Q6CF30	122.5112761	130.8582549	114.3592844	91.87523586	97.32642912	118.8526185	62.92194985	146.9943801	123.0688615	150.8157148	56.2924959	"uniprot|Q6CF30 Yarrowia lipolytica YALI0B10736g YHM2 Citrate and oxoglutarate carrier protein, putative"	
YALI1_B13973g	YALI0B10362g1_1	Q6CF45	42.59058958	12.74297645	49.87131665	79.33589006	60.97623508	71.43804725	50.6566619	54.81193765	61.4661742	54.50618957	56.8495089	similar to uniprot|Q9HEG7 Neurospora crassa tom70 Mitochondrial precursor protein import receptor	
YALI1_C14787g	YALI0C10494g1_1	Q6CCD1	68.93600638	32.30888013	53.46981289	49.19764298	107.6121279	112.3658142	112.1447632	60.97852343	51.05336307	42.39964666	71.28358427	similar to uniprot|P14904 Saccharomyces cerevisiae YKL103C LAP4 Vacuolar aminopeptidase	
YALI1_B13179g	YALI0B09845g1_1	Q6CF67	52.3436193	0	61.29159607	75.53533129	43.34384857	59.38837203	119.2278893	141.3374929	98.3268247	68.40570229	133.8036637	"uniprot|Q6CF67 Yarrowia lipolytica YALI0B09845g PDX1 E3-binding protein of the mitochondrial pyruvate dehydrogenase complex, putative"	
YALI1_E27871g	YALI0E23562g1_1	Q6C4U7	213.5097881	151.0665156	420.0590674	308.1088544	248.8394962	242.2453566	221.7339079	321.354417	482.6795246	400.863725	333.3004009	"highly similar to uniprot|P14120 Saccharomyces cerevisiae YGL030W RPL30 Protein component of the large (60S) ribosomal subunit, has similarity to rat L30 ribosomal protein"	
YALI1_D07665g	YALI0D05995g1_1	Q6CA45	93.45027302	12.8917761	72.48416142	59.92361384	67.9593844	53.95825211	44.74761031	30.52175977	69.2084002	69.1718694	50.21806758	"uniprot|Q6CA45 Yarrowia lipolytica YALI0D05995g SAC1 Phosphatidylinositol phosphate (PtdInsP) phosphatase, putative"	
YALI1_C24303g	YALI0C16973g1_1	Q6CBN5	85.67998786	40.15643788	89.01342583	92.31073537	66.14641058	92.5108862	78.94645903	95.0718614	95.79266815	95.74210516	111.1385233	similar to uniprot|Q05515 Saccharomyces cerevisiae YDR346c SVF1 Protein with a potential role in cell survival pathways	
YALI1_E09241g	YALI0E07744g1_1	Q6C6P1	41.27988261	66.56380691	40.16454161	33.20455717	41.1372254	36.65939388	46.50122001	13.48240749	15.11918831	18.95575102	11.76702019	"weakly similar to uniprot|P48016 Saccharomyces cerevisiae YPR026w ATH1 acid trehalase, vacuolar"	
YALI1_F35109g	YALI0F27665g1_1	Q6C055	95.95730136	160.5541896	188.7863544	126.7589261	106.4278583	124.6878945	133.4768419	41.97788914	71.065082	107.2263695	86.63888214	"similar to uniprot|O94505 Schizosaccharomyces pombe 3 (2 ), 5 -bisphosphate nucleotidase"	
YALI1_D32153g	YALI0D24387g1_1	Q6C7Y3	265.9540387	79.5726494	65.12719362	245.0047042	284.275851	72.27222883	97.0498562	131.1324644	232.7387075	275.6365191	197.8757184	highly similar to uniprot|P54780 Saccharomyces cerevisiae YMR121C RPL15B (ohnolog of YLR029C) Protein component of the large (60S) ribosomal subunit	
YALI1_C32276g	YALI0C23408g1_1	Q6CAY2	65.85471709	56.07510974	53.67519853	56.56110506	72.29868329	63.8880421	82.30648046	45.70127576	29.02750657	66.11952275	76.7522931	"highly similar to uniprot|P39522 Saccharomyces cerevisiae YJR016c ILV3 Dihydroxy-acid dehydratase, mitochondrial precursor"	
YALI1_F20712g	YALI0F15389g1_1	Q6C1K7	96.84148289	40.78086765	56.08030926	114.9426491	106.3175428	37.03941267	70.00440063	67.2051982	97.28223738	86.26670102	67.17543849	highly similar to uniprot|P32381 Saccharomyces cerevisiae YDL029w ARP2 actin-like protein	
YALI1_F35542g	YALI0F27885g1_1	Q6C045	8.966155274	0	10.49889126	9.660043231	13.48892799	4.30180513	14.0570832	8.939188637	15.13330438	10.01912585	5.168000103	weakly similar to uniprot|P40433 Saccharomyces cerevisiae YIL107c PFK26 6-phosphofructose-2-kinase	
YALI1_A06434g	YALI0A06765g1_1	Q6CHP2	129.5115803	122.7361795	117.4832976	139.534441	114.5101762	139.8369837	89.09396488	114.5616833	210.3713644	193.8410502	150.9430335	similar to uniprot|P40513 Saccharomyces cerevisiae YIL070c MAM33 mitochondrial acidic matrix protein	
YALI1_D35735g			96.20685594	55.51735075	81.51817165	55.99851204	60.57664226	76.12214219	72.29888007	95.91750389	67.96127655	97.58490448	101.7802554	No description in CLIB122	
YALI1_F05089g	YALI0F03567g1_1	Q6C309	129.58254	158.518569	195.8634172	220.9615311	110.4175356	125.7127072	212.9894921	185.6046044	123.8780559	123.8126683	172.9655267	similar to uniprot|P00424 Saccharomyces cerevisiae YNL052W (ohnolog of YIL111W) COX5A mitochondrial cytochrome-c oxidase chain V.A precursor	
YALI1_C12024g	YALI0C08811g1_1	Q6CCJ7	124.1329114	132.590376	130.6000578	106.6149086	123.7039263	144.9280514	142.0195787	111.1982707	68.63594253	68.59971388	57.0376183	uniprot|Q6CCJ7 Yarrowia lipolytica YALI0C08811g HBD1 3-hydroxyacyl-CoA dehydrogenase	
YALI1_B01136g			81.41833736	86.96555845	143.9242747	154.8726262	122.4879624	99.08245004	192.7018246	101.8253456	160.7143744	137.3474003	143.2522126	No description in CLIB122	
YALI1_F12969g	YALI0F09339g1_1		22.08249643	47.6937469	12.78783835	60.34635084	22.00618257	43.3180674	34.62080234	33.23645174	24.68886032	24.67582861	25.73668695	some similarities with uniprot|P15700 Saccharomyces cerevisiae YKL024c URA6 uridine-monophosphate kinase	
YALI1_E31396g	YALI0E26477g1_1	Q6C4I6	170.2064339	243.5087709	233.0870449	276.8365478	169.6182255	221.1679734	296.9926397	256.1783693	222.5531919	222.4357199	333.3004009	highly similar to uniprot|P04912 Saccharomyces cerevisiae YBL003c HTA2 histone H2A	
YALI1_D20473g	YALI0D16643g1_1	Q6C8V7	61.41555627	48.97674012	71.91435208	83.00285315	53.43998633	74.73996624	63.78120376	61.23084265	77.39133282	94.83982408	89.78931905	"similar to uniprot|P15625 Saccharomyces cerevisiae YFL022c FRS2 phenylalanine--tRNA ligase beta chain, cytosolic"	
YALI1_E34028g	YALI0E28721g1_1	Q6C492	213.5097881	394.2993691	250.0086135	330.4768291	243.6817059	147.1677594	189.5951092	182.0139416	238.7100277	307.9718503	248.8411849	weakly similar to uniprot|A2QGN2 Aspergillus niger ssDNA binding protein	
YALI1_A10857g	YALI0A10747g1_1	Q6CHA5	566.9609036	497.1923897	230.485389	392.5377067	497.5454858	418.830879	483.4078889	97.05319807	182.863181	145.6985252	151.9623674	similar to uniprot|G3B197 Candida tenuis hypothetical protein CANTEDRAFT_121094	
YALI1_B02991g	YALI0B02002g1_1	Q6CG05	38.57946046	0	41.64681175	35.0777338	32.44555865	22.85612647	27.57689237	11.61645389	16.34091674	29.67253007	17.03444604	hypothetical protein conserved in the Yarrowia clade	
YALI1_E28631g	YALI0E24057g1_1	Q6C4S7	60.7867122	0	59.14431624	121.2226622	101.7795647	99.08245004	106.0665317	112.176749	102.5973553	90.97997341	82.85488264	similar to uniprot|P50107 Saccharomyces cerevisiae YML004c GLO1 glyoxalase I	4.4.1.5
YALI1_C13890g	YALI0C09988g1_1	Q6CCE8	240.6461135	186.00094	178.040443	235.3448556	173.5348166	190.4074038	112.190996	173.6128733	194.6896893	169.9045699	125.9065005	similar to uniprot|P18253 Schizosaccharomyces pombe Peptidyl-prolyl cis-trans isomerase	5.2.1.8
YALI1_A01061g	YALI0A00803g1_1	Q6CI82	50.29400062	15.04781389	37.59540854	26.79790135	53.75879943	31.14801083	29.58359072	21.20385545	35.89636728	19.74757372	28.98894704	similar to uniprot|P39730 Saccharomyces cerevisiae YAL035w FUN12 general translation factor eIF2 homolog	
YALI1_B01464g	YALI0B00858g1_1	Q6CG50	129.5115803	153.9623097	203.1231206	123.7999173	56.63121373	125.6438667	119.333358	100.0301206	95.91506787	63.50134193	133.9220261	weakly similar to uniprot|Q03973 Saccharomyces cerevisiae YDR174w HMO1 Non-histone protein	
YALI1_E27383g	YALI0E23243g1_1		66.88791456	61.08966382	55.64767651	103.5311126	86.04266535	27.44019239	59.39597233	95.80538337	151.2128652	107.3795656	123.3813434	similar to uniprot|P32867 Saccharomyces cerevisiae YPL232W (ohnolog of YMR183C) SSO1 syntaxin-related protein	
YALI1_C04401g	YALI0C03355g1_1	Q6CD68	67.0603677	61.24716767	78.52412623	72.25014861	86.26450405	93.46500468	69.64344599	76.57136178	96.78063355	96.72954908	100.8881267	highly similar to uniprot|P38219 Saccharomyces cerevisiae YBR025c strong similarity to Ylf1p	
YALI1_B25603g	YALI0B19580g1_1	Q6CE11	37.02790259	45.29630407	49.65636091	57.31289392	53.01222912	46.36939824	72.11709732	31.5657402	35.39785982	53.4099714	43.15524473	similar to uniprot|Q08225 Saccharomyces cerevisiae YOL057W Probable dipeptidyl-peptidase III	3.4.14.4
YALI1_A03153g	YALI0A02651g1_1	Q6CI10	146.9578001	317.3992645	197.0781235	135.3818597	104.0522277	142.5690753	197.0047151	146.5158094	164.3030086	140.414267	246.0636855	uniprot|Q6CI10 Yarrowia lipolytica YALI0A02651g NUZM Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I)	
YALI1_C12140g	YALI0C08877g1_1	Q6CCJ4	33.27635319	0	54.84167483	28.58029601	60.24759659	91.87438204	84.09517544	67.08351101	52.36322674	52.33558745	46.67378456	similar to uniprot|O74965 Schizosaccharomyces pombe Hypothetical 63.5 kDa protein	
YALI1_C20224g	YALI0C14520g1_1	Q6CBY1	97.98397422	157.9991494	100.1806023	132.4249085	122.4879624	95.0577961	37.5722829	60.60388989	137.4199357	137.3474003	85.26012132	weakly similar to uniprot|P28321 Saccharomyces cerevisiae YKL094w	
YALI1_E34072g	YALI0E28787g1_1	Q6C490	76.84638025	72.82616044	120.5241765	54.84304907	119.9605683	116.7816649	125.0133213	25.09876838	56.91171215	47.26498591	19.43526192	similar to uniprot|P47039 Saccharomyces cerevisiae YJL060w	
YALI1_F14688g	YALI0F11033g1_1	Q6C243	92.73308678	17.53051105	58.66371328	53.97655735	66.87171869	40.38612981	52.02914498	58.41564747	94.11105309	103.6235085	78.20786203	similar to uniprot|P47154 Saccharomyces cerevisiae YJR117w STE24 zinc metallo-protease	
YALI1_F06670g	YALI0F04334g1_1	Q6C2X4	86.11957247	27.78129607	45.97685518	85.53879098	52.40976327	64.00150151	40.77710615	45.78243711	58.79880896	43.87586143	38.02539466	similar to uniprot|P43609 Saccharomyces cerevisiae YFR037c RSC8 subunit of the RSC complex	
YALI1_F19805g	YALI0F14839g1_1	Q6C1N1	56.61059357	29.90436302	57.87970335	45.53621696	70.76786087	82.90964146	73.74861135	42.13819995	95.54879626	55.23478789	65.9784608	similar to uniprot|O94236 Schizosaccharomyces pombe Eukaryotic translation initiation factor 3 subunit 7 homolog (Microtubule destabilizing protein moe1)	
YALI1_E39924g	YALI0E33649g1_1	Q6C3M2	33.18621553	35.44726974	68.60796385	118.3872593	66.87171869	81.66208235	52.02914498	49.94870277	65.50737881	74.98415792	58.38977993	highly similar to uniprot|P39958 Saccharomyces cerevisiae YER136w GDI1 GDP dissociation inhibitor	
cytochrome c oxidase subunit 2 (mitochondrion)			110.0253378	237.6325806	147.549753	101.3585861	93.75280537	137.7828164	114.2633709	109.6944252	105.181801	140.8072059	128.2322261	Cytochrome c oxidase subunit 2 (mitochondrion)	
YALI1_D15114g	YALI0D12144g1_1	Q6C9D2	38.94193094	27.55293737	25.09846757	37.22453095	47.58189521	37.77897519	49.58605013	30.07735709	38.6286289	58.28470917	30.06403827	similar to uniprot|Q06142 Saccharomyces cerevisiae YLR347c KAP95 karyopherin-beta singleton	
YALI1_D05705g	YALI0D04554g1_1	Q6CAA3	73.31472773	51.87303384	47.25208205	78.98853161	89.58091207	71.12526814	93.35407045	81.35117437	54.29620325	81.92468915	85.4467792	weakly similar to uniprot|Q10478 Schizosaccharomyces pombe Hypothetical protein C17C9.06	
YALI1_F08363g	YALI0F05632g1_1	Q6C2S1	78.21370134	83.5425831	126.5635927	105.705472	68.0566844	114.5487006	60.64340598	77.97846556	87.44514704	87.39899019	102.7420844	similar to uniprot|P32377 Saccharomyces cerevisiae YNR043w MVD1 mevalonate pyrophosphate decarboxylase	4.1.1.33
YALI1_B25553g	YALI0B19492g1_1	Q6CE13	103.7615112	40.92225531	106.0876615	97.61139255	57.63757237	30.88405873	46.53222322	12.51305909	21.1835704	28.35851193	22.08262808	similar to uniprot|P19145 Saccharomyces cerevisiae YKR039w Gap1 general amino acid permease	
YALI1_B26790g	YALI0B20482g1_1	Q6CDX4	126.6468267	135.2755701	58.46574181	94.97662123	113.3992287	85.52175251	104.8496094	113.4502362	127.2232342	98.50708719	102.7420844	highly similar to uniprot|P50085 Saccharomyces cerevisiae YGR231c PHB2 Prohibitin	
YALI1_F16656g	YALI0F12463g1_1	Q6C1Y2	52.89894595	40.88681728	22.16701493	30.79055264	38.14650795	75.08948895	70.18627367	28.49289094	31.95196289	15.79355992	38.95418494	similar to uniprot|P33416 Saccharomyces cerevisiae YDR258C HSP78 Oligomeric mitochondrial matrix chaperone	
YALI1_A19759g	YALI0A18810g1_1	Q6CGJ3	61.16247589	0	80.72039943	57.53727343	53.21977156	59.33592925	63.51837504	60.97852343	42.42203862	59.67604593	71.28358427	"similar to uniprot|P00729 Saccharomyces cerevisiae YMR297w PRC1 carboxypeptidase y, serine-type protease"	3.4.16.-
YALI1_F14368g	YALI0F10703g1_1	Q6C256	44.75978723	18.84877126	73.76714879	77.73332128	44.60510398	96.72881648	65.42445856	71.93268246	90.91768018	60.19278122	94.77634217	weakly similar to uniprot|P53723 Saccharomyces cerevisiae YNR021w	
YALI1_E33150g	YALI0E28153g1_1	Q6C4B9	11.87141623	0	25.73013492	23.67432993	1.916672938	5.695698734	18.61193349	9.834709989	24.56731844	26.82343061	18.53192692	similar to uniprot|P37297 Saccharomyces cerevisiae YLR305c STT4 phosphatidylinositol-4-kinase	
YALI1_B05024g	YALI0B03564g1_1	Q6CFU7	109.3622298	77.37804971	113.6170414	64.85339443	72.1920312	154.1434924	152.1231303	84.46748164	53.65015172	80.94989593	141.8575915	"similar to uniprot|P43070 Candida albicans Glucan 1,3-beta -glucosidase precursor (Exo-1, 3-beta- glucanase)"	
YALI1_B22793g	YALI0B17622g1_1	Q6CE89	60.48938388	25.47265371	49.30215833	65.17063841	60.28034146	40.84711994	56.44334304	35.893484	33.44597198	26.64849624	27.79416313	"highly similar to uniprot|P32599 Saccharomyces cerevisiae YDR129c SAC6 actin filament bundling protein, fimbrin singleton"	
YALI1_F24228g	YALI0F18260g1_1	Q6C192	131.5280485	156.3594707	119.312488	93.86778137	131.0735069	113.2113593	105.818851	101.5875687	113.9204242	97.3570296	136.0071641	some similarities with uniprot|Q03973 Saccharomyces cerevisiae YDR174w HMO1 Non-histone protein	
YALI1_E07153g	YALI0E05951g1_1	Q6C6V4	55.99281954	12.97836276	50.79253196	26.4701179	49.50713762	60.45688714	45.04815432	55.82441536	48.49707592	41.44587143	65.25845811	"uniprot|Q6C6V4 Yarrowia lipolytica YALI0E05951g AAL3 Acyl/aryl-CoA ligase, putative"	
YALI1_C02391g	YALI0C01716g1_1	Q6CDC5	102.6933375	65.2847788	35.39450519	88.20095062	91.95133879	59.29520391	63.47477908	102.3844767	103.1607255	91.47955171	71.23465864	"similar to uniprot|P32347 Saccharomyces cerevisiae YDR047W HEM12 Uroporphyrinogen decarboxylase, catalyzes the fifth step in the heme biosynthetic pathway"	4.1.1.37
YALI1_A00746g	YALI0A00594g1_1	Q6CI89	52.59151181	56.17469408	61.58186502	66.26641116	70.19816721	42.39508643	91.76675384	61.32145949	88.76528808	118.8303687	92.53259982	"similar to uniprot|P32527 Saccharomyces cerevisiae YGR285c ZUO1 zuotin, a putative Z-DNA binding protein"	
YALI1_F38882g	YALI0F31207g1_1	Q6BZS7	80.32156593	107.6215009	106.0059913	64.60875999	49.6572098	97.7477286	72.83462597	100.4536751	67.04578271	67.01039341	117.4298361	similar to uniprot|P23644 Saccharomyces cerevisiae YMR203w TOM40 forms the hydrophilic channel of the mitochondrial import pore for preproteins	
