NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
KMXK_0E06170	W0TCX5	KLMA_50621	2.471609399	13.03693269	11.92000208	5.350751487	11.44344812	2.29514301	5.21722417	9.052838883	5.572665638	3.382919642	0.428239539	4.449678825	 Phosphatidylinositol transfer protein PDR16 - PDR16	
KMXK_0H03970	W0TGP9	KLMA_70400	17.4127319	81.1976689	91.9863623	27.77845699	31.96788669	13.83040669	109.1929003	76.11690847	9.35006133	59.54086975	19.08227687	30.21253458	 Coatomer subunit gamma - SEC21	
KMXK_0B05080	W0T7C8	KLMA_20495	NA	29.10625737	204.6598854	104.6404274	99.17837685	168.132663	32.55093337	81.0636785	359.506353	26.24444084	179.3466261	64.54618542	 60S ribosomal protein L22-A - RPL22A	
KMXK_0E01220	W0TAV5	KLMA_50113	0.105716123	0.140471039	NA	0.021613207	NA	NA	0.059402192	0.013744046	NA	0.02270657	0.033062307	0.040474862	 Myosin-2 - MYO2	
KMXK_0D03060	W0T9M6	KLMA_40283	0.445642444	1.200378154	2.726801295	0.300556482	1.995275484	NA	0.277333824	2.597475351	0.572616016	1.608155674	3.556959883	3.20877081	 T-complex protein 1 subunit gamma - CCT3	
KMXK_0D02570	W0TB30	KLMA_40234	0.209788714	0.32752314	0.309291261	0.39083842	0.495240133	NA	0.123855927	2.076941424	0.202097104	4.626763772	2.780114277	0.478019135	 T-complex protein 1 subunit eta - CCT7	
KMXK_0H02480	W0TGZ2	KLMA_70248	4.933690385	9.105536447	14.35251064	7.43217533	4.133079387	3.987108046	13.82127628	7.26437373	6.466025046	1.423251959	11.71186522	3.369085571	 ATP-dependent RNA helicase DHH1 - DHH1	
KMXK_0H02770	W0TH29	KLMA_70278	2.784083222	2.154622365	1.847011344	1.801219731	2.561422881	NA	0.392575622	7.964865497	2.203709685	5.065174815	NA	0.699611656	' Pyridoxamine 5''-phosphate oxidase homolog - KLMA_70278'	
KMXK_0F04730	W0TCP1	KLMA_60101	NA	3.420162429	5.654852759	4.011661557	17.90323462	19.24195666	NA	8.248030976	3.663045253	NA	3.601181338	0.509776981	 Heat shock protein 78 - HSP78	
KMXK_0B04270	W0T650	KLMA_20412	66.86519854	53.32752189	116.2120978	122.9375278	106.9465119	54.25901416	61.47055424	62.17980521	29.58066524	104.5241289	109.612265	104.4272661	 Regulator of chromosome condensation - SRM1	
KMXK_0E01930	W0TB54	KLMA_50188	82.00325142	67.93091902	6.941010046	28.02222882	18.56147689	NA	19.45786585	24.79924308	1.695159289	56.12561342	35.34726518	2.86897942	 54S ribosomal protein L41 - MRP20	
KMXK_0A05990	W0T2S9	KLMA_10260	7.465179519	1.675602495	3.668144743	2.005429144	0.65294716	0.717213484	5.27078727	0.549222467	0.210812567	0.575695425	0.383287506	0.843066002	 Lysophospholipase - PLB	3.1.1.5
KMXK_0D04080	W0TE85	KLMA_40385	6.619902756	9.884637621	6.985670016	7.536995483	2.370316355	0.947909971	7.364591697	NA	2.689893785	12.95666412	0.085500411	4.960493106	 54S ribosomal protein L3 - MRPL3	
KMXK_0H03230	W0TFL4	KLMA_70322	67.44900888	70.32521858	47.31902391	25.52860866	245.5923343	65.20026555	15.91873796	82.50822092	55.01839117	82.24659821	51.68829862	73.04702088	 Proteasome endopeptidase complex - PRE6	3.4.25.1
KMXK_0D02370			NA	3.323080546	0.135849983	0.265636137	NA	NA	0.811855224	NA	NA	1.889978325	4.037397905	0.167603759	No description in DMKU3-1042- NA	
KMXK_0B07440	W0T6D4	KLMA_20729	NA	0.12535974	4.501861061	NA	2.069848554	NA	1.605590614	1.248019	1.40732024	0.477021965	1.670955023	0.305965774	 Importin subunit alpha - SRP1	
KMXK_0G01200	W0TH90	KLMA_80112	3.800433843	10.97245259	53.9700751	NA	2.452906559	NA	16.41284174	7.089811275	24.14761015	14.93136784	8.466641786	12.6981804	 Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1 - PUB1	
KMXK_0D02100	W0TBK7	KLMA_40182	0.572220172	1.091536635	2.799954214	10.7446534	32.80248548	15.37705679	21.00623671	35.84669362	2.790966685	21.34969288	27.08522507	21.83791189	 Uncharacterized protein - DCS1	
KMXK_0F00630	W0TDV4	KLMA_60501	0.201697786	4.391445665	7.555170777	NA	3.170917999	6.009194472	NA	0.27488	6.238972909	0.698783821	NA	0.036233236	 Rho GDP-dissociation inhibitor - RDI1	
KMXK_0C06700	W0TAZ1	KLMA_30671	2.83793638	24.48563427	10.26467852	1.032374137	13.74682181	5.399196771	3.992614957	28.91669204	10.66514121	2.464596528	6.055127912	2.795847729	 Sterol 24-C-methyltransferase - ERG6	2.1.1.41
KMXK_0C01120	W0T9D1	KLMA_30106	NA	0.085959722	0.011275276	0.052395049	NA	NA	0.492246851	0.212447662	NA	0.107199365	0.624647845	NA	 Myosin-1 - MYO1	
KMXK_0C06070	W0T8F6	KLMA_30607	NA	3.21733293	2.191096413	0.969615926	0.712951332	NA	2.515952755	4.588059318	0.685173321	2.724956258	6.542441725	3.399630759	 Sugar transporter STL1 - STL1	
KMXK_0D05870	W0TEP5	KLMA_40560	3.158636472	1.821109808	17.63398768	4.847432249	4.008335555	4.004102712	2.76583256	2.601664709	4.44453205	3.323270091	9.992202836	8.301046034	' Coatomer subunit beta'' - SEC27'	
KMXK_0B06180	W0T616	KLMA_20604	16.69054786	101.2192756	18.30535502	222.7113198	270.0677598	42.05657841	202.5995951	265.0994351	15.89350934	104.1394339	50.44222931	67.13842562	 Isoamyl acetate-hydrolyzing esterase - IAH1	
KMXK_0F00810	W0TDP7	KLMA_60481	5.994891604	17.58498458	6.568745015	36.57178399	6.096394081	0.895225009	48.80021904	21.11088861	29.98101533	5.946094887	0.125822436	3.462206434	 NADPH-dependent alpha-keto amide reductase - KLMA_60481	
KMXK_0A01050	W0T443	KLMA_10735	17.49249359	19.90955938	7.790769197	0.503830617	NA	NA	12.47117695	8.580743065	37.23332171	3.0247532	1.965644778	5.041114652	 Uracil phosphoribosyltransferase - FUR1	
KMXK_0G03960	W0TI07	KLMA_80392	13.80918512	95.44987249	17.19269054	46.02228038	28.09648922	14.35256769	93.92432389	106.5448349	15.11391305	17.44636492	37.75642026	17.72495283	 Eukaryotic translation initiation factor 4E - TIF45	
KMXK_0F04120			20.69941837	110.8914639	23.9204208	65.19099372	38.32874092	8.983247723	109.1291075	172.7145576	44.67499786	31.32488754	34.67573238	NA	No description in DMKU3-1042- NA	
KMXK_0A02170	W0T823	KLMA_10622	3.981516704	1.978966762	10.92841774	0.282972655	0.455981214	NA	4.138889428	4.969233246	NA	3.289385387	5.387930996	1.362832847	 Synaptobrevin homolog YKT6 - YKT6	
KMXK_0B07760	W0T714	KLMA_20762	49.77402565	7.593335738	2.127745058	NA	NA	NA	NA	NA	41.52514348	7.408853744	12.36381431	1.600700478	 Uncharacterized protein - RPL44	
KMXK_0C00760	W0T7J3	KLMA_30070	1.360621295	192.7843571	8.866971359	2.365226198	10.04528136	NA	26.02439435	167.658831	13.28280275	8.185858372	5.617166244	3.986555692	 Adenylyl-sulfate kinase - MET14	2.7.1.25
KMXK_0B02620	W0T9D3	KLMA_20246	0.247985344	0.350597673	0.4557464	NA	0.674693608	NA	0.104207016	0.372357215	NA	0.224755345	0.187670353	0.272595837	 Diphosphomevalonate decarboxylase - MVD1	4.1.1.33
KMXK_0C01490	W0T753	KLMA_30147	3.86362901	6.060571475	1.864497711	2.202144282	0.662113903	NA	2.988555109	2.345655137	NA	3.568132987	NA	NA	 60S ribosomal protein L2 - MRPL2	
KMXK_0D05500	W0TBZ0	KLMA_40524	0.685443907	1.015671364	0.992219182	11.2688703	5.433951452	1.363132274	2.282934606	5.129850189	NA	8.817642239	8.00175354	1.512680362	 Ribose-phosphate pyrophosphokinase 1 - PRS1	
KMXK_0D05090	W0TAS3	KLMA_40486	3.562150781	6.993821591	2.455684479	1.786788461	1.111826601	NA	8.741764172	6.643775922	1.666653233	4.826376394	7.052488348	4.591301375	 Dolichyl-phosphate-mannose--protein mannosyltransferase 4 - PMT4	
KMXK_0C00460			NA	0.809063319	NA	0.374840079	NA	NA	0.246018084	0.161997116	NA	1.890541072	NA	NA	No description in DMKU3-1042- NA	
KMXK_0F02450	W0TEW3	KLMA_60327	4.417546534	1.005806192	0.39166983	8.523932316	3.130678171	NA	9.926580232	9.03115813	0.584867334	0.266168486	3.015834898	0.704002341	 Amine oxidase - AO-I	1.4.3.-
KMXK_0C03910	W0TC52	KLMA_30394	23.01509138	7.37586073	7.579250525	16.52443074	4.405610753	2.839861828	14.93238167	2.775494491	7.378232494	10.69271615	11.06051962	2.273245132	 Eukaryotic peptide chain release factor subunit 1 - SUP45	
KMXK_0D05830	W0TAY6	KLMA_40556	4.272845838	10.87078789	0.722423113	5.240284975	NA	NA	18.46094157	20.79689088	NA	7.148044493	3.077532237	3.851676158	 Small COPII coat GTPase SAR1 - SAR1	
KMXK_0F04960	W0TDE5	KLMA_60079	17.01053865	9.81084917	7.131476344	52.37706012	24.78933194	23.94949201	63.92284281	51.91907805	15.17353169	53.73656355	53.14972973	6.167774189	 Probable electron transfer flavoprotein subunit beta - CIR1	
KMXK_0D05750	W0TAA8	KLMA_40548	9.25474449	84.34579627	46.54417682	10.91388349	26.92789298	26.93556767	34.6006257	56.85222771	17.34097748	54.51582168	15.14938325	22.24918556	 37S ribosomal protein S23 - RSM23	
KMXK_0H01930	W0TF97	KLMA_70192	0.445962548	0.619744505	0.69456827	5.960090589	NA	1.438810182	8.673385842	3.969370026	0.699774912	0.879023917	8.959347223	NA	 6-phosphogluconolactonase-like protein 1 - SOL1	
KMXK_0C06890	W0TD03	KLMA_30684	193.9289238	162.549466	16.91025495	98.46642071	23.62040758	7.999657351	97.59669485	28.38681994	114.7736057	46.10425172	19.28506229	20.39554747	 Peptide methionine sulfoxide reductase - MXR1	
KMXK_0E05440	W0TEF8	KLMA_50547	1.046376013	4.144595937	2.496481681	NA	9.104537297	NA	NA	4.339224236	0.60810508	1.092143598	4.359847799	0.924243607	 37S ribosomal protein S24 - RSM24	
KMXK_0G02330	W0TI79	KLMA_80225	12.16883642	1.985411483	2.343291494	4.653015986	1.189357871	1.653348428	9.35035658	2.588139962	2.435113459	2.472855415	0.999413253	1.046870101	" Alpha-1,2-mannosyltransferase - KTR1"	
KMXK_0C06390	W0T957	KLMA_30640	16.62221481	29.17595604	23.80291307	37.19055937	12.22860364	NA	49.60385491	55.52022822	85.84528217	19.98519546	8.014720427	5.915519876	 D-amino-acid oxidase - dao1	
KMXK_0B01200	W0T6X0	KLMA_20108	8.730139824	8.970810086	117.3919894	5.309056007	63.38823877	36.7933456	2.337858621	46.54737358	79.32848419	5.522808736	141.7191554	143.5498469	 Ribosomal_L32p super family - MRPL32	
KMXK_0B05550	W0T7G9	KLMA_20540	6.788017586	4.634740682	2.793646884	0.483183057	0.322061473	NA	4.331483615	2.829144954	6.004378044	0.908606295	0.444873803	3.029923716	 Proteasome endopeptidase complex - PRE9	3.4.25.1
KMXK_0D02270	W0TBM6	KLMA_40202	0.297344795	0.026169519	1.470682569	0.879739654	0.228393811	1.258794487	0.121042991	0.193464322	NA	2.926150695	11.68915762	23.11706633	 Sodium transport ATPase 5 - ENA5	
KMXK_0D02440	W0T9Z4	KLMA_40221	5.460033818	2.036354843	2.937580794	0.602789269	1.840789677	NA	0.530682897	1.478645079	0.989207097	7.831689137	5.014870349	4.34769332	 40S ribosomal protein S9 - MRPS9	
KMXK_0G04160	W0TI27	KLMA_80412	NA	16.54240994	5.363287748	11.01562625	5.230930607	5.256097776	15.03769024	30.40595954	1.445855832	7.98837247	11.94752966	11.66340603	 Glycerol kinase - GUT1	
KMXK_0C03310	W0T7M9	KLMA_30337	1.633768043	82.93135994	102.4043115	174.7671185	173.4197934	328.6233012	57.1656153	288.6553258	72.74583461	66.14021411	67.63506317	215.1416151	 Uncharacterized protein YMR196W - KLMA_30337	
KMXK_0A06250	W0T4Y9	KLMA_10234	NA	2.468644882	8.573677244	27.76091029	4.112662271	1.845621873	0.073872966	NA	NA	NA	NA	NA	" Glucan 1,3-beta-glucosidase - KLMA_10234"	
KMXK_0D05660	W0TC06	KLMA_40539	NA	3.591313318	0.345718154	4.07725862	0.153042406	NA	6.225878805	5.880049086	NA	3.172587195	2.596504921	0.573819694	" Alpha-1,3-mannosyltransferase ALG2 - ALG2"	
KMXK_0C06790			19.11419943	11.25753598	0.603953102	10.86167359	42.78603482	10.1255655	29.7119553	30.88222237	NA	17.27198969	19.51058646	19.91191296	No description in DMKU3-1042- NA	
KMXK_0B03910	W0T9S8	KLMA_20376	14.7509977	6.94020385	5.92542863	1.05458755	0.956700136	NA	4.071941445	3.723379713	1.332038935	3.52842764	3.685833019	1.179081974	 Eukaryotic translation initiation factor 3 subunit I - TIF34	
KMXK_0C01570	W0TBI3	KLMA_30154	12.11752928	20.08898262	33.60840633	14.32189906	9.78137831	9.685243471	43.20316534	19.94627385	22.01639076	22.17708105	17.63072675	21.5560742	 Glutamate--cysteine ligase - GSH1	
KMXK_0B03140	W0T557	KLMA_20299	10.93632163	18.55844865	NA	NA	3.860728316	NA	13.42429579	42.79516728	5.141506027	9.707842919	38.45270768	NA	" Cytochrome c oxidase subunit 6A, mitochondrial - COX13"	
KMXK_0C00440	W0T6V3	KLMA_30042	17.22915647	59.97802914	60.58685275	21.02645014	31.94478255	6.970319334	34.94371417	56.36026998	13.76232784	11.42954702	22.65814056	67.98141346	 Inosine triphosphate pyrophosphatase - HAM1	3.6.1.9
KMXK_0D06370	W0TB24	KLMA_40606	0.080613492	0.034953372	NA	0.088819771	NA	NA	0.06134208	NA	NA	0.078453822	NA	NA	 Transcription elongation factor SPT5 - SPT5	
KMXK_0F01860	W0TF29	KLMA_60387	1.193492418	10.07576274	10.66593573	0.594943692	NA	NA	4.997015238	14.6863391	7.662723915	8.429446495	3.225075948	11.77602735	 Negative regulator of the PHO system - PHO85	
KMXK_0F01110	W0TF96	KLMA_60452	NA	0.789787109	1.539816527	NA	NA	NA	0.633063974	0.434752672	5.724945735	0.373811642	0.990455974	NA	" Fructose-1,6-bisphosphatas - FBP1"	
KMXK_0C06690	W0T985	KLMA_30670	1.976158951	2.475100826	1.000533654	5.497725327	4.371884611	NA	4.816539656	0.427758686	1.507486926	2.314803342	6.16658388	4.312379128	 AP-1-like transcription factor - YAP1	
KMXK_0G00610	W0TFF9	KLMA_80051	0.22528879	2.08792775	0.218854369	0.294340537	0.546907319	NA	1.591225674	0.524657977	NA	0.560433529	NA	0.287317898	 Phosphoglucomutase YMR278W - PGM3	
KMXK_0E04960	W0TEA1	KLMA_50492	0.087597911	0.148155466	NA	0.05741898	NA	NA	0.085817141	0.242753622	NA	NA	7.379599369	0.945423375	 Choline kinase - CKI1	
KMXK_0H03430	W0TEX1	KLMA_70344	0.129113226	0.096339613	0.364497738	0.273863358	0.4256203	NA	0.111845823	0.724830267	NA	0.161030246	0.841536161	NA	 Uncharacterized protein - IST2	
KMXK_0A07830	W0T4E1	KLMA_10069	1.637054308	0.779079299	NA	19.55389729	48.14223467	11.83091836	3.373259967	10.07370459	NA	NA	NA	NA	 Putative nitroreductase HBN1 - HBN1	
KMXK_0A02300	W0T5Z4	KLMA_10609	3.36865062	6.438466788	1.944629309	3.105392979	5.603735012	NA	6.838942153	8.437895427	2.681472893	2.265214064	0.824809265	0.329775594	 GTP-binding protein YPT52 - YPT52	
KMXK_0G00490	W0TG78	KLMA_80039	145.2804907	368.9713177	371.2892768	361.7716183	221.8457184	198.4729365	300.783615	335.5330545	47.45157788	227.9429194	354.1045885	189.8330125	 GTP-binding protein YPT7 - YPT7	
KMXK_0G03840	W0TIN4	KLMA_80380	0.99395427	1.217633524	0.099893225	1.133902507	NA	NA	2.301497824	2.129682244	3.409181975	1.193706809	1.447782361	0.809283928	 Importin subunit beta-4 - KAP123	
KMXK_0E01940	W0TCV0	KLMA_50189	1.346511173	1.751471233	15.0332559	NA	15.66434064	17.1830904	11.30517228	5.60640453	NA	27.24861882	0.917399883	1.461168061	 Protein ORM1 - ORM1	
KMXK_0E01600	W0TFE7	KLMA_50155	NA	0.113750502	0.175038249	0.775082754	NA	NA	0.587129721	0.701879594	NA	0.805097463	0.237256399	0.130887364	 Actin cytoskeleton-regulatory complex protein SLA1 - SLA1	
KMXK_0G02600	W0TGQ5	KLMA_80249	NA	1.601371422	1.386859231	1.971962656	NA	NA	2.423960157	0.46495245	2.042423033	10.05027078	NA	0.395213861	 UPF0364 protein YMR027W - KLMA_80249	
KMXK_0H04260			1736.747083	2399.995141	221.6711258	547.3045595	729.5632972	NA	90.80110811	5303.130207	78.56180015	1009.740283	361.0761474	255.9969568	No description in DMKU3-1042- NA	
KMXK_0C00300	W0T8G6	KLMA_30028	NA	0.00773961	10.21868544	NA	23.71067495	15.52276545	1.359275936	0.009396824	8.062270727	NA	14.53723307	16.95608907	 Phosphoinositide phosphatase SAC1 - SAC1	
KMXK_0G00340	W0TFE1	KLMA_80026	NA	0.087538401	2.070814992	17.28599703	2.996817253	NA	4.262232884	2.690489968	NA	0.155165431	0.217261886	NA	 Phosphoacetylglucosamine mutase - PCM1	5.4.2.3
KMXK_0D03890	W0TE67	KLMA_40365	NA	1.741189366	0.121275336	0.174229227	0.118328592	NA	2.725338503	0.171240561	NA	1.546772354	2.550014076	NA	 Uridylate kinase - URA6	2.7.4.14
KMXK_0D04360	W0T9Y7	KLMA_40413	2.222833497	10.4412691	2.210341168	0.554542029	1.383032535	NA	1.778094552	5.690746605	9.723336529	3.030277225	1.366364143	2.852893388	 Uncharacterized protein YER080W - AIM9	
KMXK_0D03660	W0TC56	KLMA_40342	1.022166575	2.211834204	0.611036437	1.011082775	1.028231634	NA	2.128004208	2.698815995	4.593079774	6.413323627	13.97324324	10.16256404	 Aspartokinase - HOM3	2.7.2.4
KMXK_0E04100	W0TCC1	KLMA_50406	26.51874538	39.80026838	59.51708354	37.20605426	91.96751495	73.53501622	32.54041867	195.8792605	10.32750977	44.70729759	53.15124273	89.41241105	 Peroxiredoxin DOT5 - DOT5	
KMXK_0F05110	W0TEY6	KLMA_60065	NA	0.110871213	NA	NA	0.146316534	NA	0.132694389	0.11536803	NA	NA	0.085250815	0.045746123	 Exportin-1 - CRM1	
KMXK_0E00750	W0TD28	KLMA_50067	2.32766632	NA	0.869654944	12.36138225	1.023018828	1.687466771	26.17688983	4.626717754	0.798942808	31.95577426	3.97871932	4.98750109	 Probable kynurenine--oxoglutarate transaminase BNA3 - BNA3	
KMXK_0C04790			227.5647213	247.6242625	105.4514663	14.56453126	1.703893014	NA	170.9597377	29.71807033	9.807302113	134.5007697	NA	3.911984137	No description in DMKU3-1042- NA	
KMXK_0D00420			13.59856474	15.18145469	NA	NA	NA	NA	14.91695319	0.515438275	47.41596304	1.426680467	NA	NA	No description in DMKU3-1042- NA	
KMXK_0E01350	W0TD78	KLMA_50127	16.37789025	12.994675	22.51066168	20.49822685	19.08677601	NA	23.5283395	18.39543037	NA	15.63578949	17.3737423	3.26945997	 Cell division control protein 42 - CDC42	
KMXK_0F01180			17.835859	40.46013975	60.1000761	7.867777675	44.02450957	NA	36.74000841	56.05896898	27.58784397	15.87911447	37.89882604	15.91109918	No description in DMKU3-1042- NA	
KMXK_0A03340	W0T7P8	KLMA_10507	0.849428634	4.192054768	1.385967143	0.598374496	8.016153393	NA	4.670404833	11.79973945	1.258170688	2.087059251	6.345758774	4.908958422	 Proteasome endopeptidase complex - PRE5	3.4.25.1
KMXK_0H01680	W0TG25	KLMA_70170	2.715957099	2.465985972	1.924073863	1.049022235	0.107404392	NA	2.130910618	1.893574609	NA	2.63051625	2.293553994	0.671710451	 Ribonucleoside-diphosphate reductase - RNR1	1.17.4.1
KMXK_0F04880	W0TGZ8	KLMA_60088	23.82637484	72.21563281	18.38134963	137.3532641	124.8091916	162.603994	16.90873847	46.05388076	27.93686721	22.18838375	29.14032507	37.97035008	 Peptidyl-prolyl cis-trans isomerase - ESS1	5.2.1.8
KMXK_0H02260	W0TG71	KLMA_70225	0.518426265	5.264354774	9.720835271	2.862169079	1.067284018	2.578887525	6.537090208	8.612001611	19.31715386	4.939819986	12.13684705	4.981683179	 [NU+] prion formation protein 1 - NEW1	
KMXK_0A04980	W0T321	KLMA_10365	NA	0.504179273	NA	NA	NA	NA	1.686402662	NA	NA	0.55645571	0.489220606	NA	 Presequence translocated-associated motor subunit PAM17 - PAM17	
KMXK_0E01980	W0TB58	KLMA_50193	NA	0.124219807	0.29924795	NA	NA	0.209118079	1.32689074	0.050326048	NA	NA	0.413886821	1.463743632	 Putative 6-phosphofructo-2-kinase/fructose-2 - KLMA_50193	
KMXK_0F04900	W0TCM8	KLMA_60086	1.43758746	13.94797343	7.223003469	2.852954707	1.390884943	NA	2.808871692	8.023263377	1.308204206	1.273490596	6.606063077	4.979898975	 Peroxisomal acyl-coenzyme A thioester hydrolase 1 - TES1	
KMXK_0H03740	W0THD2	KLMA_70378	6.288241112	6.654404684	4.722677361	5.579348399	7.654510844	NA	7.846186617	7.049738688	0.556680148	5.484034866	NA	4.168574638	 Mannan polymerase complexes subunit MNN9 - MNN9	
KMXK_0C00340	W0T6U6	KLMA_30032	6.06079075	8.582855392	7.401483826	5.952875812	10.77328471	5.878594381	NA	15.30232079	5.086566462	9.16324032	5.111126497	9.615912746	 Nuclear import protein MOG1 - MOG1	
KMXK_0A07140	W0T2G6	KLMA_10140	152.149728	680.1944386	89.73672237	278.0908108	74.53073403	NA	745.076417	99.44658431	262.7095818	235.3610215	NA	NA	 Eukaryotic translation initiation factor eIF-1 - SUI1	
KMXK_0E00960	W0TD45	KLMA_50087	NA	NA	NA	NA	NA	NA	1.599791807	0.049276536	NA	NA	0.323508308	NA	 Sec sixty-one protein homolog - SSH1	
KMXK_0A01480	W0T8B7	KLMA_10692	1.302322144	1.231547034	2.241464675	1.6351995	3.455516535	NA	0.967359689	2.635549154	0.3852806	2.508307546	2.332916344	1.109344524	 Tryptophanyl-tRNA synthetase - MSW1	
KMXK_0F05130	W0TGX6	KLMA_60063	0.49774531	1.104901895	0.203006909	NA	NA	NA	0.159896386	0.204337783	NA	1.119623963	0.902898962	0.204042447	 54S ribosomal protein L6 - rplF	
KMXK_0F01600	W0TFV6	KLMA_60410	0.439003159	2.267468755	0.415037617	3.987429479	0.820887325	NA	0.928528817	1.795567972	NA	2.600623749	0.479778791	NA	 Coatomer subunit delta - RET2	
KMXK_0B03850	W0T717	KLMA_20370	NA	1.679776202	2.522586951	0.134360726	1.164846512	1.0950195	0.160553808	1.128236737	NA	NA	NA	2.375183779	 Glutathione synthetase - GSH2	6.3.2.3
KMXK_0A06780	W0T6V6	KLMA_10177	0.245326856	1.47285802	0.212460717	0.509297509	NA	NA	0.381854439	1.058785345	NA	0.814528384	0.122476987	0.342453539	 Probable serine/threonine-protein kinase YDL025C - RTK1	
KMXK_0G04240	W0TH74	KLMA_80419	3.421759185	3.103376222	2.720928884	NA	NA	NA	0.457856064	2.145896447	NA	0.295814958	1.066401471	1.431812219	 Sexual differentiation process protein isp4 - isp4	
KMXK_0B03320	W0T9K2	KLMA_20316	1.36322484	0.846558634	4.629674864	NA	NA	NA	4.673519784	NA	NA	NA	NA	NA	 Sexual differentiation process protein isp4 - isp4	
KMXK_0B01260	W0T4N6	KLMA_20114	8.488606033	4.673772274	10.7444653	3.183503097	1.213605425	4.192748305	8.406723521	7.970650911	1.166223973	4.142788743	9.431391473	5.926570174	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 - OST1	2.4.99.18
KMXK_0E03400	W0TC55	KLMA_50336	4.972266993	9.049214491	1.18580311	12.065204	NA	NA	3.627098398	3.046931493	1.023826486	2.329836312	16.15704203	0.749725937	 37S ribosomal protein S17 - MRPS17	
KMXK_0E02770	W0TD19	KLMA_50274	1.548016398	0.035222763	0.136985913	NA	9.550393503	3.098212915	0.098225535	1.051994295	NA	0.786632714	3.31168739	2.499244564	 Heat shock protein SSQ1 - SSQ1	
KMXK_0A00360	W0T8M0	KLMA_10807	0.260675639	0.126961314	NA	0.220590005	NA	NA	0.080323547	0.125019978	NA	0.17932575	1.645974382	0.198551742	 AspS_bact - MSD1	
KMXK_0H03040	W0TES5	KLMA_70304	2.019806628	1.090417456	NA	0.087801407	NA	NA	2.366430817	0.88698657	0.051339447	0.236917587	0.081529952	0.064125525	 Transcription elongation factor SPT6 - SPT6	
KMXK_0A07200	W0T4K7	KLMA_10134	18.95389248	28.04419782	10.58132258	1.684696301	6.069888467	4.535809932	11.32387728	13.31380096	0.603105861	25.63189228	5.192871592	NA	 DNA-directed RNA polymerase I subunit RPA49 - RPA49	
KMXK_0B01940	W0T965	KLMA_20181	1.331641021	0.618857939	1.195275408	1.821407953	NA	1.572160911	1.46221658	0.332780008	6.949387838	0.905190835	3.628320058	1.403081606	 Uroporphyrinogen decarboxylase - HEM12	4.1.1.37
KMXK_0D04830	W0TEF7	KLMA_40460	0.404713593	0.603036045	2.286235761	0.245441761	NA	NA	0.249188172	NA	NA	0.196850918	1.561076795	0.166552274	 Bromodomain-containing factor 1 - BDF1	
KMXK_0H01440	W0TF61	KLMA_70147	2.940584525	6.173115882	NA	0.357627675	NA	NA	1.758684347	6.476405251	NA	3.70936347	0.0463935	0.322698494	 ADP-ribosylation factor GTPase-activating protein GLO3 - GLO3	
KMXK_0F01140	W0TEF4	KLMA_60449	NA	1.596158883	0.586995808	NA	NA	NA	3.022060654	0.225445243	NA	0.571653528	0.64576237	0.226153566	 La protein homolog - LHP1	
KMXK_0B07590	W0T821	KLMA_20745	50.11666975	26.55250467	11.51414917	11.67946824	8.075815469	2.051643089	12.37953572	3.691489307	1.605070022	24.1770407	18.27145993	15.16096148	 54S ribosomal protein L22 - MRPL22	
KMXK_0A05260	W0T3I9	KLMA_10338	NA	4.951885312	NA	NA	NA	NA	NA	10.96446744	NA	3.122880165	2.247351923	3.405040267	 Mitochondrial pyruvate carrier - FMP43	
KMXK_0F00510	W0TEP9	KLMA_60514	NA	0.127332758	0.176521799	0.181040224	NA	NA	0.233933611	0.45667517	NA	0.279771958	1.101518084	0.96372309	 Biotin--protein ligase - BPL1	
KMXK_0C00310	W0TB78	KLMA_30029	0.160726998	0.104346268	0.266576974	0.355240475	NA	NA	0.226049002	0.79588897	0.417207292	0.854396535	NA	NA	 Anthranilate synthase component 2 - TRP3	
KMXK_0E02440	W0TBW9	KLMA_50241	33.723614	33.61198405	6.423128193	16.45390845	17.47874997	NA	25.61009877	33.04790516	1.544770619	4.410683786	0.142273881	5.273354226	' Pyridoxamine 5''-phosphate oxidase - PDX3'	
KMXK_0F03110	W0TDW3	KLMA_60264	NA	95.04416119	20.29651071	133.6841773	74.62368511	28.04770763	165.494315	168.552878	22.80259485	321.5888248	124.2651353	120.1604348	 Mitochondrial import receptor subunit TOM22 - KLMA_60264	
KMXK_0C04860	W0TCE7	KLMA_30489	34.37185251	14.41267771	0.676522659	NA	NA	NA	3.62481222	2.945486646	NA	1.327628899	10.41943341	1.086396375	 54S ribosomal protein L50 - MRPL50	
KMXK_0F04090	W0TDN0	KLMA_60159	NA	0.135674103	24.57434911	1.790394999	0.133461322	57.74345129	0.058934087	0.3056938	17.30713378	0.359649809	NA	30.9085384	 UPF0659 protein YMR090W - KLMA_60159	
KMXK_0A03490	W0T4Y0	KLMA_10491	NA	NA	NA	NA	0.183090362	NA	0.309705143	0.843654439	NA	0.34375733	0.77781413	NA	 TAT-binding homolog 7 - YTA7	
