W29_NCBI	CLIB122_UNIPROT	CLIB122_NCBI	standard_A	standard_B	standard_C	standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
YALI1_C12788g	Q6CCI0	YALI0C09218g1_1	978.6238381	272.1267495	673.8968924	763.3898263	1112.915923	734.2184207	754.1361249	1432.168552	1175.578785	1707.190156	1657.624143	"similar to uniprot|P26784 Saccharomyces cerevisiae YIL133C RPL16A (ohnolog of YNL069C) N-terminally acetylated protein component of the large (60S) ribosomal subunit, binds to 5.8 S rRNA"	
YALI1_C32609g	P41943	YALI0C23617g1_1	2544.271328	535.5575052	2396.798713	2944.559919	4555.047037	3637.411956	5146.884348	739.3621813	857.6793038	1161.036994	713.4445327	uniprot|Q96VC8 Yarrowia lipolytica YALI0C23617g GPR1 Glyoxylate pathway regulator	
YALI1_B19897g	Q6CEJ8	YALI0B15103g1_1	3133.295406	1238.469012	2456.545598	2905.063556	3603.96493	3038.315801	3352.544303	4358.329678	3440.684075	4015.597886	3505.283034	highly similar to uniprot|P0C0W9 Saccharomyces cerevisiae YPR102C (ohnolog of YGR085C) RPL16A ribosomal protein L11	
YALI1_D16809g	Q6C968	YALI0D13596g1_1	984.065367	124.5022053	910.2198838	766.1035806	823.3453514	1128.968924	1070.364368	1332.424896	764.6682089	912.9632975	1346.645026	highly similar to uniprot|P13663 Saccharomyces cerevisiae YDR158w HOM2 aspartate-semialdehyde dehydrogenase	
YALI1_B29419g	Q6CDN8	YALI0B22506g1_1	297.8291789	2.337792011	31.25711478	340.7994729	542.8571348	604.9358349	694.2324803	1634.74604	1715.79424	1906.084418	1163.518149	highly similar to uniprot|Q9Y790 Mycosphaerella graminicola NAD-dependent formate dehydrogenase	1.17.1.9
YALI1_E23691g	Q6C5A1	YALI0E19767g1_1	607.4637441	124.5135408	548.9355458	452.7808129	747.4544091	712.3788868	674.2504025	503.4915824	375.5216283	520.1781812	611.6415981	similar to uniprot|P53622 Saccharomyces cerevisiae YDL145c RET1 coatomer complex alpha chain of secretory pathway vesicles	
YALI1_C02550g	Q6CDB9	YALI0C01859g1_1	875.0033645	62.35271246	619.4576803	709.8139213	1304.933326	1037.951683	830.9696299	722.7109653	633.0758547	753.0682893	710.5674914	"similar to uniprot|Q02253 Rattus norvegicus Methylmalonate-semialdehyde dehydrogenase (acylating), mitochondrial precursor (MMSDH)"	
YALI1_C31408g	Q6CB11	YALI0C22748g1_1	1245.988734	194.5617913	1488.448465	835.5600243	2768.707111	3765.813449	3162.28403	195.3807367	99.55769718	149.6036826	129.9134472	"similar to uniprot|Q9WXD6 Brevibacterium linens 1, 4-butanediol diacrylate esterase"	
YALI1_C00464g	P18120		1386.229884	708.9317985	773.7263111	1008.68312	1309.144707	1101.53235	820.9092765	803.1219639	910.4480855	999.5740341	783.3200173	No description in CLIB122	1.1.1.85
YALI1_A20484g	Q6CGG6	YALI0A19536g1_1	1943.003906	1498.010934	1147.47959	1367.047651	1547.01353	1293.377721	1039.130253	1462.66663	1131.591189	1128.009996	727.3949075	weakly similar to uniprot|Q873D6 Neurospora crassa B17B1.060	
YALI1_F38116g	Q6BZW0	YALI0F30481g1_1	1487.819653	153.7238	1007.985694	1066.698801	1220.555037	936.4063151	906.1847606	714.087348	1000.633882	1090.788214	673.9756247	"uniprot|Q6BZW0 Yarrowia lipolytica YALI0F30481g ERG13 3-hydroxy-3-methylglutaryl-CoA (HMG-CoA) synthase, putative"	2.3.3.10
YALI1_F25254g	Q6C161	YALI0F18942g1_1	271.9137578	9.939429627	230.7224708	353.1957862	269.5036746	276.5696621	301.0567902	197.4525035	332.9524369	291.2372068	166.7135604	similar to uniprot|P38249 Saccharomyces cerevisiae YBR079c RPG1 translation initiation factor eIF3 (p110 subunit)	
YALI1_D21120g	Q6C8T3	YALI0D17160g1_1	325.979996	79.69231674	249.5439266	378.2125001	446.7220334	498.4791791	373.5569092	601.9843649	401.1045546	271.8390125	316.1973558	similar to uniprot|P40053 Saccharomyces cerevisiae YER080w	
YALI1_B12337g	Q6CF90	YALI0B09229g1_1	823.9144877	90.43188522	748.3311056	1215.9475	764.1530652	986.3837639	1614.495419	781.2700959	371.5450143	296.268904	404.6962957	weakly similar to uniprot|Q9P6N2 Schizosaccharomyces pombe Hypothetical 26.3 kDa protein	
YALI1_F11787g	Q6C2F3	YALI0F08393g1_1	1867.929805	456.9541973	665.1193241	1949.5448	1505.382074	2392.219093	1648.677781	2390.412437	1515.805723	1084.704883	1463.695159	similar to uniprot|Q02642 Saccharomyces cerevisiae YPL037C (ohnolog of YDR252W) DNA-binding enhancer protein	
YALI1_F06830g	Q6C2X0	YALI0F04422g1_1	1149.161258	84.08857273	780.4146696	855.8759948	1064.739696	1023.397103	822.1585174	920.3177097	848.7610618	906.0496694	932.7532551	similar to uniprot|P07278 Saccharomyces cerevisiae YIL033c SRA1 cAMP dependent protein kinase regulatory subunit	
YALI1_A10318g	Q6CHC0	YALI0A10362g1_1	409.8765875	125.5893376	326.2667073	288.8597181	250.3322213	361.2889891	243.1953519	358.3543173	346.2479225	424.2976198	292.8922837	similar to uniprot|F7VZU0 Sordaria macrospora hypothetical protein SMAC_03745	
YALI1_F38776g	Q12726	YALI0F31075g1_1	1231.438246	577.3916705	842.0299635	1134.261601	945.8774264	717.7164238	619.7861936	501.7567491	958.5855221	823.9829808	443.2692285	uniprot|Q12726 Yarrowia lipolytica YALI0F31075g LYS1 Homocitrate synthase	2.3.3.14
YALI1_F20965g	Q6C1K0	YALI0F15631g1_1	775.583321	4.462219178	592.7058761	978.03067	952.095442	1027.394827	1273.045991	1448.369148	798.3891518	569.3983148	934.2023534	uniprot|Q6C1K0 Yarrowia lipolytica YALI0F15631g VMA1 H+Transporting ATPase	
YALI1_D21076g	Q6C8T5	YALI0D17116g1_1	555.4596653	74.32843577	424.7890619	380.9229132	674.6588102	584.2672168	478.8918843	614.7743417	386.9700766	479.4593156	657.5929383	highly similar to uniprot|Q12460 Saccharomyces cerevisiae YLR197w SIK1 involved in pre-rRNA processing	
YALI1_D27148g	Q6C897	YALI0D21530g1_1	652.8769604	114.8319233	701.4984308	715.3325675	828.7015036	588.5410731	449.963486	356.2320301	478.3302163	417.0608028	367.5782247	uniprot|Q6C897 Yarrowia lipolytica YALI0D21530g IMD4 IMP dehydrogenase	1.1.1.205
YALI1_E21406g	Q6C5H4	YALI0E18029g1_1	680.8058511	130.6034568	806.1910486	692.3451922	758.1703471	1012.721865	930.9806499	505.9245503	376.1541664	373.2182631	383.8427067	similar to uniprot|P41921 Saccharomyces cerevisiae YPL091w GLR1 glutathione reductase (NADPH)	1.8.1.7
YALI1_D07729g	Q6CA43	YALI0D06039g1_1	659.0723587	141.116207	1035.835539	469.1735768	401.7548295	963.26933	884.3830817	1040.611745	643.6055728	723.7340562	1372.546793	uniprot|Q6CA43 Yarrowia lipolytica YALI0D06039g PHR1 Cell surface glycosidase expressed at alkaline pH	2.4.1.-
YALI1_B11983g	Q6CFA1	YALI0B08921g1_1	600.8658366	157.7290099	637.5305585	1472.034913	939.7208735	1295.783034	4053.933789	1278.256829	771.634927	393.0924685	531.1365163	uniprot|Q6CFA1 Yarrowia lipolytica YALI0B08921g SOD2 Superoxide dismutase	1.15.1.1
YALI1_F27175g	Q6C0Z7	YALI0F20482g1_1	5900.183825	1947.247082	4871.673163	5526.473454	6676.605578	4629.468271	4398.207215	7108.652584	6312.046691	6208.491257	6256.476561	highly similar to uniprot|P0CX47 Saccharomyces cerevisiae YDR025W (ohnolog of YBR048W) RPS11A ribosomal protein	
YALI1_C32184g	Q6CAY4	YALI0C23364g1_1	526.2074818	NA	286.3631469	371.8152568	484.6632372	354.7462216	247.940036	493.6513045	712.4289349	1035.605977	501.7408412	similar to uniprot|P31382 Saccharomyces cerevisiae YAL023C (ohnolog of YOR321W) PMT2 mannosyltransferase	
YALI1_F22993g	F2Z626	YALI0F17248g1_1	818.993992	54.12328297	438.5148833	531.079865	695.1412204	832.8515272	388.5660038	459.0462525	470.3235594	509.0812261	291.9042407	uniprot|Q9UUU1 Yarrowia lipolytica YALI0F17248g NUCM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)	
YALI1_E08382g	Q6C6R1	YALI0E07073g1_1	1680.04922	450.2087642	1299.030019	965.3907108	1877.753618	2348.180911	1253.695447	2080.778128	912.9234546	1689.657068	1994.417963	highly similar to uniprot|P43619 Saccharomyces cerevisiae YFR047c putative nicotinate-nucleotide pyrophosphorylase [carboxylating]	2.4.2.19
YALI1_D13510g	Q6C9J1	YALI0D10813g1_1	3684.217472	1705.937417	2422.006985	2888.665581	2701.428959	2332.108938	1566.263138	511.8398936	1274.872895	1066.22091	886.6597765	similar to uniprot|Q9P866 Candida albicans Phosphatidylinositol phospholipase C	
YALI1_B29133g	F2Z672	YALI0B22308g1_1	421.8079662	13.8641722	209.9848999	304.9147304	584.5909687	522.7492388	369.9351713	209.7317408	200.4891654	232.7354964	176.4650909	uniprot|O74996 Yarrowia lipolytica YALI0B22308g HXK1 Hexokinase	2.7.1.-
YALI1_C18771g	Q6CC16	YALI0C13508g1_1	863.7809502	29.31895386	500.0990138	1048.124764	987.7895021	1491.247775	1494.257206	1025.886875	579.562195	485.8400008	608.4676807	uniprot|Q6CC16 Yarrowia lipolytica YALI0C13508g ARA12 Protein of aldo/keto reductase family	
YALI1_C16108g	Q6CC88		1854.03415	21.07305772	1000.170694	1531.204519	1663.608584	1078.749023	837.6015808	1176.384782	1560.699159	2307.156969	1449.14838	No description in CLIB122	
YALI1_E00760g	Q6C7J1	YALI0E00418g1_1	1186.873372	321.3418146	1037.247948	1766.355072	1247.001874	1558.188976	2932.120122	3275.392896	2227.341946	1527.252064	1641.421002	highly similar to uniprot|Q9C2Y6 Saccharomyces pastorianus MET14-CA Adenosine-5 -phosphosulfate kinase	2.7.1.25
YALI1_B21493g	Q6CED6	YALI0B16500g1_1	724.6277141	280.9808856	795.8439123	605.8826036	545.3384624	910.7748442	940.3487981	1772.385181	741.211439	1110.54027	1549.339397	"similar to uniprot|P09232 Saccharomyces cerevisiae YEL060C (ohnolog of YOR003W) PRB1 protease B, vacuolar"	
YALI1_E20269g	Q6C5L5	YALI0E16995g1_1	92.92984094	3.144753941	117.307627	78.64716002	112.2537927	104.9287276	94.5492088	65.54757046	55.81942839	89.12988646	75.06546308	similar to uniprot|P15303 Saccharomyces cerevisiae YPR181c SEC23 component of COPII coat of ER-golgi vesicles	
YALI1_B07937g	Q6CFL3	YALI0B05896g1_1	4490.267813	793.3098801	2554.630978	4714.765008	4667.341325	4318.911855	5460.061438	5974.543544	4069.763776	4646.186168	4553.058454	similar to uniprot|P0C2H6 Saccharomyces cerevisiae YHR010W (ohnolog of YDR471W) RPL27A 60S large subunit ribosomal protein	
YALI1_E05907g	Q6C6Z7	YALI0E05005g1_1	500.9569362	86.54273355	313.7885372	307.1109213	468.8824365	476.7065473	242.8409373	172.4423216	286.099439	303.0059306	117.9866608	similar to uniprot|P38707 Saccharomyces cerevisiae YHR019c DED81 asparaginyl-tRNA-synthetase	
YALI1_F23922g	Q6C1A3	YALI0F17996g2_1	557.9399543	162.6817907	415.1138632	444.4914351	360.2729891	332.2194907	309.4503401	512.8516397	616.8185436	737.5319936	639.9214512	"uniprot|Q6C1A3 Yarrowia lipolytica YALI0F17996g ABC5lf Plasma membrane ATP-binding cassette (ABC) transporter, putative"	
YALI1_C28310g	Q6CBB8	YALI0C20265g1_1	6.446052113	NA	11.00503369	4.591555891	5.240046559	11.89806863	10.12140596	18.88011532	1.426886272	6.885425234	19.61155619	uniprot|Q6CBB8 Yarrowia lipolytica YALI0C20265g ABC2 Plasma membrane ATP-binding cassette (ABC) transporter	
YALI1_A11270g	Q6CH90	YALI0A11157g1_1	976.1751424	125.5597554	841.9113233	929.0660886	1017.413224	1115.099031	902.9187978	645.5286055	436.9316367	614.0311678	583.170037	highly similar to uniprot|Q07478 Saccharomyces cerevisiae YDL084w SUB2 Probable ATP-dependent RNA helicase involved in pre-mRNA splicing	3.6.4.13
YALI1_C20198g	Q6CBY2	YALI0C14498g1_1	770.0213132	138.282305	628.3739552	754.2913958	664.6565314	796.9703199	785.2296022	724.0935847	801.3690699	978.0132312	699.3306397	"highly similar to uniprot|P38988 Saccharomyces cerevisiae YDL198C GGC1 Mitochondrial GTP/GDP transporter, essential for mitochondrial genome maintenance"	
YALI1_D27500g		YALI0D21736g1_1	156.9146886	NA	65.44395417	50.0635646	133.7631551	101.7218341	90.37264223	17.49499572	47.18414534	81.11126712	33.88287134	weakly similar to uniprot|P38853 Saccharomyces cerevisiae YHR158C (ohnolog of YGR238C) KEL1 involved in cell fusion and morphology	
YALI1_A20995g	Q6CGF0	YALI0A19888g1_1	1168.363083	508.7144394	1266.377485	1230.661318	1038.218002	753.1590197	1081.929097	63.0435926	252.735415	166.811723	85.1508933	similar to uniprot|A5DBK5 Meyerozyma guilliermondii hypothetical protein PGUG_00660	
YALI1_D09055g	Q6C9Z7	YALI0D07084g1_1	635.6388214	133.3595705	522.681955	463.0719272	594.6846683	790.4839186	618.6110975	288.772287	176.0412823	250.2701199	243.2822719	similar to uniprot|Q03161 Saccharomyces cerevisiae YMR099c conserved protein	5.1.3.15
YALI1_E27880g	Q6C4U6	YALI0E23584g1_1	2600.896876	980.129562	1316.396359	2065.772352	2486.166241	1348.643268	1115.011644	2879.740036	3051.339175	3538.097827	2506.882376	similar to uniprot|P24000 Saccharomyces cerevisiae YGR148C (ohnolog of YGL031C) RPL24B Ribosomal protein L30 of the large (60S) ribosomal subunit	
YALI1_C04882g	Q6CD53	YALI0C03674g1_1	173.2063889	43.79600173	158.6630268	96.05023446	177.2857606	220.867118	179.0130873	184.8221824	119.0901761	103.1836453	138.2748343	similar to uniprot|P13188 Saccharomyces cerevisiae YOR168W GLN4 Glutamine tRNA synthetase	
YALI1_F24247g	Q6C191	YALI0F18282g1_1	4.21349435	NA	4.842572674	5.549208194	4.475931114	13.17336218	4.096566701	16.83098542	6.768262883	7.432636562	21.745344	weakly similar to uniprot|Q8TFK5 Yarrowia lipolytica YALI0E18788g CWP1 Cell wall protein of the PIR family	
YALI1_E14350g	Q6C689	YALI0E11517g1_1	NA	NA	NA	NA	34.31607176	37.25079084	32.99739048	NA	NA	NA	NA	weakly similar to uniprot|Q8TFK5 Yarrowia lipolytica YALI0E18788g CWP1 Cell wall protein of the PIR family	
YALI1_B20289g	P38997	YALI0B15444g1_1	1089.874765	128.4075566	931.6267313	694.5366113	549.2622967	519.3383754	491.7489684	374.3960437	332.6212118	333.5798264	348.5810278	uniprot|P38997 Yarrowia lipolytica YALI0B15444g LYS5 Saccharopine dehydrogenase	1.5.1.7
YALI1_E26930g	Q6C4Y2	YALI0E22781g1_1	244.6405104	36.95539671	180.3156103	155.0114664	119.7051482	170.601941	109.0837536	142.0682431	83.8096361	140.2847338	144.5893912	"weakly similar to uniprot|P38713 Saccharomyces cerevisiae YHR073w OSH3 similarity to OSH1P, YDL019C (ohnolog of YAR042W) and mammalian oxysterol-binding protein"	
YALI1_D10424g	Q6C9V1	YALI0D08162g1_1	457.8018792	131.1132625	347.3672319	339.2437238	441.0805977	451.6257903	240.8339686	310.0667258	336.4422516	357.8789715	249.5414699	highly similar to uniprot|P33723 Neurospora crassa GTP-binding protein ypt1	
YALI1_E27207g	P41924	YALI0E23067g1_1	43.15965039	7.390340859	12.41796427	22.34010105	36.40252319	17.70070157	10.16767955	2.464295123	26.08377681	26.03611691	4.580667232	uniprot|P41924 Yarrowia lipolytica YALI0E23067g RYL1 Ras-like GTP-binding protein	
YALI1_E02377g	Q6C7C8	YALI0E01870g1_1	313.7603837	6.715542926	261.3164792	154.9200263	230.0167088	487.8839793	345.1664577	502.0965795	221.30523	257.1468129	600.7461802	similar to uniprot|P46680 Saccharomyces cerevisiae YMR092c AIP1 actin cytoskeleton component	
YALI1_B01628g	Q6CG46	YALI0B00946g1_1	564.780815	89.98871036	437.1607655	520.4652827	668.7949648	717.666524	527.1548372	493.9986383	503.6141824	482.5289336	515.6494916	"highly similar to uniprot|Q12499 Saccharomyces cerevisiae YOR310C NOP58 Protein involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis"	
YALI1_B09090g	Q6CFH1	YALI0B07007g1_1	1020.902812	869.3159012	878.7083292	1308.507311	1238.870045	1046.84444	1127.793631	980.181771	998.2533877	1200.965449	811.7718812	"similar to uniprot|Q9Y763 Phanerochaete chrysosporium 1, 4-benzoquinone reductase"	
YALI1_B15380g	Q6CEZ5	YALI0B11594g1_1	387.2432406	14.64410158	288.4791419	272.1464855	250.0159228	434.0762891	460.5306291	334.350351	179.1291687	208.5674401	321.561239	similar to uniprot|Q96UQ4 Aspergillus niger Aminopeptidase B	3.4.11.-
YALI1_C12333g	Q6CCI8	YALI0C08987g1_1	201.8435008	NA	126.2991512	448.6023324	444.8031133	580.8616945	1364.952621	446.9680587	305.6643255	172.5655434	315.5647662	uniprot|Q6CCI8 Yarrowia lipolytica YALI0C08987g STI1 Hsp90 cochaperone	
YALI1_D20329g	Q6C8W2	YALI0D16423g1_1	567.1204996	25.0969204	581.042058	609.0504648	555.881465	523.1165484	679.2203384	370.0839207	310.2294552	252.4737158	320.6099655	some similarities with uniprot|Q03362 Saccharomyces cerevisiae YDR476c hypothetical protein	
YALI1_F16984g	Q6C1X5	YALI0F12639g1_1	195.1661459	13.38163579	186.0295155	118.4472671	114.6925939	167.484287	124.7349693	234.1805444	129.2280692	172.5999956	220.5814625	"similar to uniprot|P08566 Saccharomyces cerevisiae YDR127W ARO1 Pentafunctional arom protein, catalyzes steps 2 through 6 in the biosynthesis of chorismate, which is a precursor to aromatic amino acids"	4.2.3.4; 2.5.1.19; 2.7.1.71; 4.2.1.10; 1.1.1.25
YALI1_F30754g	Q6C0M3	YALI0F23463g1_1	1616.522802	546.5668905	1038.523426	1237.931523	1273.429178	1773.440089	1439.829196	1772.984053	996.4028513	1009.35263	1313.259127	"similar to uniprot|P47143 Saccharomyces cerevisiae YJR105w ADO1 Adenosine kinase, required for the utilization of S-adenosylmethionine"	
YALI1_A14345g	F2Z6H7	YALI0A14542g1_1	627.2374184	18.17447315	427.4882495	438.2644116	580.5955486	397.5817218	412.6092527	273.3886581	361.3631628	465.3532024	400.2326306	"uniprot|Q8WZL8 Yarrowia lipolytica YALI0A14542g TUP1 Transcriptional repressor, putative"	
YALI1_E27144g	Q6C4X4	YALI0E22979g1_1	418.6601274	12.31025816	521.7006129	263.0671825	326.8315191	517.1198952	421.9222428	447.8728287	339.4763337	275.6597426	532.1637999	similar to uniprot|O13432 Candida albicans FRS1 Phenylalanyl-tRNA synthetase beta chain	
YALI1_B08885g	Q6CFH9	YALI0B06831g1_1	670.6679198	43.20350546	790.8773222	1068.863817	902.485236	1049.316011	2122.837409	1884.029755	1003.687533	660.8806562	1162.920745	"highly similar to uniprot|O13350 Kluyveromyces lactis ATP synthase D chain, mitochondrial"	
YALI1_E39221g	Q6C3Q2	YALI0E33033g1_1	517.3359896	55.59204681	380.562738	482.8108117	530.2143046	801.7819681	657.1616598	660.4744074	540.7027947	406.903325	355.7837851	similar to uniprot|Q9C1J4 Pichia pastoris Phosphoribosylamidoimidazole-succinocarboxamide synthase (SAICAR synthetase)	
YALI1_E17243g	Q6C5X8	YALI0E14212g1_1	3595.225308	1186.385379	3174.516989	2818.472231	3566.775256	3165.718828	2895.590076	3775.854988	2647.042933	3020.514419	3022.661898	similar to uniprot|Q7SBB3 Neurospora crassa NCU06210.1 predicted protein	
YALI1_C13355g	Q6CCG2	YALI0C09636g1_1	487.1684536	181.5785139	385.3958637	529.3040184	508.8002866	626.8330669	626.4754383	698.4413689	499.3386103	334.9024681	548.6565064	"similar to uniprot|P25605 Saccharomyces cerevisiae YCL009C ILV6 Regulatory subunit of acetolactate synthase, which catalyzes the first step of branched-chain amino acid biosynthesis"	
YALI1_E29150g	Q6C4Q8	YALI0E24475g1_1	4236.36803	1765.659426	3046.605127	4208.000348	4303.586977	3703.623601	3296.065328	4322.153345	4550.419814	4345.201072	3038.873819	highly similar to uniprot|P0C2H9 Saccharomyces cerevisiae YLR406C (ohnolog of YDL075W) 60S large subunit ribosomal protein L31B (L34B) (YL28)	
YALI1_D30256g	Q6C823	YALI0D23397g1_1	456.456417	50.59662247	395.464399	1067.674731	575.6895237	598.4990987	1552.818989	798.3679941	793.8377187	463.1639689	525.5739574	uniprot|Q6C823 Yarrowia lipolytica YALI0D23397g SDH2 Succinate dehydrogenase	1.3.5.1
YALI1_B09367g	Q6CFG0	YALI0B07359g1_1	1429.612135	444.8096043	930.4237573	1296.242937	1559.882003	2045.288433	1325.408772	1247.128533	937.5398733	863.6568855	707.0143934	uniprot|Q6CFG0 Yarrowia lipolytica YALI0B07359g NIT3 Nitrilase	
YALI1_E19852g	Q6C5N1	YALI0E16643g1_1	821.987334	270.8091181	581.1936344	620.7853875	678.7634599	660.4143035	608.2202975	358.4141762	451.5727338	576.0396756	348.2556106	"uniprot|Q6C5N1 Yarrowia lipolytica YALI0E16643g AGX1 Alanine-glyoxylate aminotransferase, putative"	
YALI1_E03762g	Q6C776	YALI0E03146g1_1	321.0529423	1.945899861	232.6771864	195.9463173	306.2852644	358.9026525	260.1773134	99.07199397	87.84861406	90.15905172	110.4807183	similar to uniprot|P43123 Saccharomyces cerevisiae YDL103c QRI1 UDP-N-acetylglucosamine pyrophosphorylase	
YALI1_B09592g	Q6CFF6	YALI0B07447g1_1	466.2361004	54.18075976	449.4155377	423.012842	506.9201963	627.7507164	519.5908056	498.6421949	347.9113123	375.2049614	262.3014516	similar to uniprot|P06208 Saccharomyces cerevisiae YNL104C LEU4 (ohnolog of YOR108W) Alpha-isopropylmalate synthase (2-isopropylmalate synthase)	
YALI1_F18920g	Q6C1R7	YALI0F14047g1_1	483.5822404	242.1826833	392.3875068	523.5297743	490.3500516	399.6505098	332.0371633	372.3480289	483.2020587	444.58384	324.248985	similar to uniprot|P50867 Emericella nidulans Cysteine synthase	
YALI1_C32921g	Q6CAW1	YALI0C23903g1_1	106.871344	NA	77.7954419	40.72716657	51.54120509	124.5343743	75.04108054	74.13289947	60.08474166	76.10998535	97.17274936	weakly similar to uniprot|P34216 Saccharomyces cerevisiae YBL047c	
YALI1_A17570g	Q6CGP7		281.7148845	19.59134586	225.55885	635.0037761	415.279524	299.8750356	852.8344584	432.794654	397.9739294	271.6102555	375.7288215	No description in CLIB122	
